id,y_1970,y_1980,y_1990,y_2000,y_2010,y_2015
37063000101,,,,,,443
37063000102,,,,,,405
37063000200,,,,,,382
37063000301,,,,,,251
37063000302,,,,,,317
37063000401,,,,,,171
37063000402,,,,,,167
37063000500,,,,,,381
37063000600,,,,,,540
37063000700,,,,,,318
37063000900,,,,,,279
37063001001,,,,,,722
37063001002,,,,,,712
37063001100,,,,,,377
37063001301,,,,,,228
37063001303,,,,,,411
37063001304,,,,,,347
37063001400,,,,,,296
37063001501,,,,,,345
37063001502,,,,,,637
37063001503,,,,,,194
37063001601,,,,,,549
37063001603,,,,,,363
37063001604,,,,,,376
37063001705,,,,,,337
37063001706,,,,,,391
37063001707,,,,,,397
37063001708,,,,,,442
37063001709,,,,,,666
37063001710,,,,,,384
37063001711,,,,,,481
37063001801,,,,,,602
37063001802,,,,,,829
37063001806,,,,,,362
37063001807,,,,,,852
37063001808,,,,,,486
37063001809,,,,,,624
37063001900,,,,,,238
37063002007,,,,,,459
37063002008,,,,,,165
37063002009,,,,,,323
37063002013,,,,,,304
37063002015,,,,,,522
37063002016,,,,,,493
37063002017,,,,,,405
37063002018,,,,,,610
37063002019,,,,,,488
37063002020,,,,,,484
37063002021,,,,,,449
37063002022,,,,,,273
37063002023,,,,,,372
37063002024,,,,,,405
37063002025,,,,,,501
37063002026,,,,,,610
37063002027,,,,,,692
37063002028,,,,,,471
37063002100,,,,,,519
37063002200,,,,,,270
37063002300,,,,,,250
37063980100,,,,,,12
