id,y_2010
370630001011,546
370630001012,294
370630001021,646
370630001022,879
370630002001,293
370630002002,255
370630002003,600
370630003011,270
370630003012,186
370630003013,439
370630003021,605
370630003022,562
370630003023,891
370630004011,629
370630004012,789
370630004013,555
370630004021,1362
370630005001,559
370630005002,297
370630005003,100
370630005004,68
370630006001,1015
370630006002,767
370630006003,440
370630007001,372
370630007002,748
370630007003,515
370630009001,36
370630009002,26
370630010011,82
370630010012,113
370630010013,96
370630010021,133
370630010022,77
370630010023,76
370630010024,87
370630011001,138
370630011002,86
370630013011,26
370630013031,65
370630013032,1
370630013041,38
370630014001,5
370630014002,27
370630015011,1527
370630015021,233
370630015022,651
370630015023,433
370630015024,33
370630015031,1044
370630016011,814
370630016012,1643
370630016013,1153
370630016031,458
370630016032,1537
370630016033,954
370630016034,1556
370630016041,1565
370630016042,2363
370630016043,1067
370630017051,874
370630017052,1076
370630017053,589
370630017061,1427
370630017062,1016
370630017071,861
370630017072,1272
370630017073,533
370630017074,1424
370630017075,1271
370630017081,416
370630017091,35
370630017092,5
370630017093,718
370630017101,940
370630017102,311
370630017111,380
370630017112,239
370630017113,403
370630018011,507
370630018012,199
370630018013,508
370630018014,421
370630018015,491
370630018021,237
370630018022,120
370630018023,195
370630018024,143
370630018061,1438
370630018062,921
370630018071,873
370630018072,921
370630018073,363
370630018081,891
370630018082,1481
370630018091,961
370630018092,1384
370630019001,608
370630019002,1627
370630020071,1153
370630020072,1325
370630020073,299
370630020081,882
370630020082,1603
370630020091,34
370630020092,16
370630020093,35
370630020131,774
370630020132,511
370630020133,1227
370630020151,634
370630020152,685
370630020153,537
370630020161,615
370630020162,682
370630020171,1879
370630020172,1067
370630020173,2146
370630020181,1933
370630020182,1595
370630020183,1768
370630020191,852
370630020192,1151
370630020193,1274
370630020201,1361
370630020202,2181
370630020211,1684
370630020212,418
370630020221,748
370630020222,1297
370630020231,748
370630020232,938
370630020241,2241
370630020242,781
370630020243,882
370630020251,684
370630020252,736
370630020253,554
370630020261,254
370630020262,426
370630020271,553
370630020272,1561
370630020273,366
370630020281,984
370630020282,481
370630020283,1057
370630021001,1837
370630021002,1720
370630021003,1546
370630022001,998
370630023001,80
370630023002,0
370639801001,0
