id,y_2010
370630001011,272
370630001012,558
370630001021,701
370630001022,401
370630002001,181
370630002002,228
370630002003,163
370630003011,234
370630003012,165
370630003013,142
370630003021,138
370630003022,263
370630003023,284
370630004011,204
370630004012,175
370630004013,124
370630004021,215
370630005001,25
370630005002,74
370630005003,334
370630005004,334
370630006001,537
370630006002,571
370630006003,99
370630007001,54
370630007002,224
370630007003,241
370630009001,242
370630009002,235
370630010011,230
370630010012,442
370630010013,411
370630010021,1068
370630010022,221
370630010023,248
370630010024,409
370630011001,535
370630011002,323
370630013011,231
370630013031,195
370630013032,100
370630013041,771
370630014001,318
370630014002,602
370630015011,32
370630015021,531
370630015022,21
370630015023,394
370630015024,59
370630015031,45
370630016011,211
370630016012,752
370630016013,330
370630016031,140
370630016032,716
370630016033,220
370630016034,422
370630016041,429
370630016042,647
370630016043,446
370630017051,330
370630017052,256
370630017053,299
370630017061,413
370630017062,328
370630017071,201
370630017072,318
370630017073,132
370630017074,395
370630017075,171
370630017081,1094
370630017091,281
370630017092,282
370630017093,1328
370630017101,691
370630017102,700
370630017111,286
370630017112,456
370630017113,397
370630018011,550
370630018012,164
370630018013,738
370630018014,370
370630018015,140
370630018021,602
370630018022,538
370630018023,711
370630018024,260
370630018061,336
370630018062,1228
370630018071,946
370630018072,966
370630018073,819
370630018081,495
370630018082,717
370630018091,496
370630018092,637
370630019001,131
370630019002,442
370630020071,317
370630020072,465
370630020073,154
370630020081,249
370630020082,481
370630020091,473
370630020092,272
370630020093,385
370630020131,368
370630020132,190
370630020133,534
370630020151,577
370630020152,479
370630020153,27
370630020161,704
370630020162,422
370630020171,606
370630020172,237
370630020173,645
370630020181,296
370630020182,328
370630020183,581
370630020191,245
370630020192,147
370630020193,232
370630020201,615
370630020202,1074
370630020211,440
370630020212,448
370630020221,273
370630020222,525
370630020231,230
370630020232,275
370630020241,858
370630020242,127
370630020243,161
370630020251,556
370630020252,624
370630020253,329
370630020261,636
370630020262,717
370630020271,385
370630020272,909
370630020273,237
370630020281,586
370630020282,169
370630020283,346
370630021001,474
370630021002,494
370630021003,373
370630022001,250
370630023001,189
370630023002,45
370639801001,1
