id,y_2014
370630001011,590
370630001012,737
370630001021,1120
370630001022,831
370630002001,461
370630002002,641
370630002003,426
370630003011,529
370630003012,321
370630003013,329
370630003021,383
370630003022,497
370630003023,888
370630004011,461
370630004012,424
370630004013,342
370630004021,1558
370630005001,900
370630005002,367
370630005003,700
370630005004,467
370630006001,1404
370630006002,952
370630006003,218
370630007001,767
370630007002,561
370630007003,509
370630009001,383
370630009002,463
370630010011,403
370630010012,550
370630010013,555
370630010021,1083
370630010022,331
370630010023,370
370630010024,516
370630011001,867
370630011002,570
370630013011,674
370630013031,514
370630013032,288
370630013041,1092
370630014001,448
370630014002,767
370630015011,137
370630015021,1517
370630015022,694
370630015023,1250
370630015024,632
370630015031,0
370630016011,572
370630016012,1181
370630016013,819
370630016031,280
370630016032,1141
370630016033,540
370630016034,698
370630016041,862
370630016042,1125
370630016043,695
370630017051,704
370630017052,1082
370630017053,695
370630017061,1455
370630017062,1045
370630017071,469
370630017072,719
370630017073,264
370630017074,809
370630017075,1090
370630017081,1709
370630017091,384
370630017092,355
370630017093,2475
370630017101,1152
370630017102,722
370630017111,646
370630017112,768
370630017113,742
370630018011,776
370630018012,278
370630018013,1045
370630018014,459
370630018015,292
370630018021,829
370630018022,670
370630018023,803
370630018024,346
370630018061,722
370630018062,1605
370630018071,1146
370630018072,1302
370630018073,1069
370630018081,838
370630018082,2277
370630018091,1620
370630018092,1189
370630019001,404
370630019002,1037
370630020071,837
370630020072,1154
370630020073,376
370630020081,386
370630020082,839
370630020091,799
370630020092,451
370630020093,713
370630020131,665
370630020132,402
370630020133,803
370630020151,991
370630020152,1138
370630020153,528
370630020161,1855
370630020162,966
370630020171,981
370630020172,680
370630020173,1921
370630020181,1622
370630020182,2005
370630020183,1088
370630020191,890
370630020192,1050
370630020193,824
370630020201,761
370630020202,1663
370630020211,1775
370630020212,573
370630020221,1133
370630020222,1125
370630020231,608
370630020232,878
370630020241,1665
370630020242,669
370630020243,756
370630020251,915
370630020252,1046
370630020253,599
370630020261,1033
370630020262,1836
370630020271,673
370630020272,2549
370630020273,1054
370630020281,1052
370630020282,941
370630020283,2118
370630021001,954
370630021002,837
370630021003,767
370630022001,801
370630023001,331
370630023002,221
370639801001,0
