id,y_2011,y_2013,y_2014
370630001011,8.6858856,8.6179235,5.6923624
370630001012,8.6457712,9.2902178,6.1956205
370630001021,6.3877015,4.7825475,5.1776436
370630001022,2.0704984,1.9002953,2.7010978
370630002001,14.8621479,9.0848457,8.5475886
370630002002,23.501199,2.970297,3.6474164
370630002003,20.7627119,2.4,2.9484029
370630003011,8.134408,4.8739317,4.5231456
370630003012,9.1097642,10.6581796,10.8104607
370630003013,2.079123,4.7940848,3.5454487
370630003021,31.511254,2.7027303,3.7094473
370630003022,9.9401502,8.9544619,5.4875505
370630003023,13.592233,1.6483516,3.5481389
370630004011,24.4389027,3.1914894,2.955665
370630004012,3.4078515,3.4041666,2.6548673
370630004013,22.0720721,3.9653384,3.9422231
370630004021,2.1453765,2.1752221,2.3837663
370630005001,5.0668195,8.107146,5.9289308
370630005002,36.8421053,4.2440438,5.164694
370630005003,6.4795241,7.7765689,7.6094459
370630005004,8.3628176,8.2527494,9.2988041
370630006001,5.6600301,3.4159067,1.2889366
370630006002,1.470632,9.1671082,8.3299841
370630006003,58.3333333,9.8069262,8.4726732
370630007001,6.8296816,9.906241,8.2434726
370630007002,26.9230769,3.0848329,8.4147515
370630007003,20.6751055,6.2597388,5.092969
370630009001,8.8310865,7.6993373,9.9835935
370630009002,9.7616514,5.981679,7.1455193
370630010011,14.6981188,6.6256246,9.7924628
370630010012,11.2569074,12.7245749,14.7461982
370630010013,13.607841,6.910607,7.1058669
370630010021,11.2435624,12.9551715,12.6382346
370630010022,16.4031628,3.4883721,2.8503563
370630010023,34.3859649,3.9215686,3.8709677
370630010024,11.6405938,25.3026568,21.1830646
370630011001,2.3867333,6.2607225,6.1810028
370630011002,6.0183431,8.5929938,9.3752804
370630013011,4.9949075,6.9771706,4.662701
370630013031,12.9166256,6.1995336,6.2434688
370630013032,10.9113605,8.4302186,10.4242081
370630013041,3.7211846,4.77251,5.9533069
370630014001,4.3752489,8.3478967,7.2919002
370630014002,7.8862314,7.2858411,10.4009746
370630015011,,32.4324324,27.9069767
370630015021,4.9663816,4.8065634,6.694222
370630015022,3.0615986,2.1510567,3.0981783
370630015023,11.722488,6.4936662,7.6625135
370630015024,19.2350837,20.6356081,19.4840266
370630015031,,,
370630016011,22.6851852,2.8368794,2.6726058
370630016012,8.4482759,2.0900716,1.7754175
370630016013,4.7389404,5.1617876,4.7271587
370630016031,43.9461883,5.8252427,4.4609665
370630016032,2.016978,8.0584315,5.6178558
370630016033,12.9592678,12.7272439,13.2237436
370630016034,14.3065693,1.980198,3.7971067
370630016041,2.2533008,5.1379783,4.0613571
370630016042,2.6508595,3.329565,3.8460349
370630016043,17.0138889,1.9736842,1.8838305
370630017051,7.8889646,17.4899328,15.3515775
370630017052,2.9593907,1.2931034,1.171875
370630017053,16.3333333,2.2988506,13.101289
370630017061,2.7663314,2.6487183,2.8868558
370630017062,9.1162791,1.2048193,1.2474012
370630017071,7.88561,2.7777778,2.5974026
370630017072,4.1835366,4.0582987,6.3892009
370630017073,6.5091641,8.0240519,7.6401595
370630017074,13.8222849,1.6304348,1.6393443
370630017075,2.7076073,1.494396,1.5564202
370630017081,3.8561871,5.5279112,3.8270721
370630017091,7.1467764,3.3707865,3.8834951
370630017092,15.4699435,4.4444444,5.3097345
370630017093,6.4136886,7.1007144,5.1778721
370630017101,8.2910321,1.3213068,1.0289232
370630017102,5.7410171,8.0787148,7.3773555
370630017111,8.0718414,7.9442804,8.2653785
370630017112,14.3065693,5.355972,6.6379699
370630017113,7.976269,6.4227008,6.8890525
370630018011,13.9800285,1.7804154,1.5544041
370630018012,60.1226994,6.4171123,8.0536913
370630018013,4.5849582,4.4404871,5.4234303
370630018014,6.8678319,8.3639783,15.2355205
370630018015,41.350211,4.8582996,5.5045872
370630018021,5.118548,3.8190899,1.6574586
370630018022,2.4725324,3.6515236,6.6547576
370630018023,7.2604463,8.6844611,11.2813402
370630018024,16.2450295,19.8886851,10.8617551
370630018061,4.9707913,4.1539608,2.3056077
370630018062,3.0188883,2.9470964,2.9961153
370630018071,1.9885424,1.6178462,1.8022492
370630018072,1.4790094,1.9125884,2.0599903
370630018073,4.2909924,1.4197568,10.6091504
370630018081,4.4429484,1.7830609,1.4326023
370630018082,4.9802055,4.5790876,0.8362369
370630018091,7.4018127,0.9756098,0.96
370630018092,5.5529992,5.8012297,5.0997354
370630019001,10.9377734,12.5542572,10.23193
370630019002,2.2938407,1.2132551,0.7651094
370630020071,1.3888559,2.2623929,1.4354067
370630020072,10.3049422,1.2396694,1.242236
370630020073,25.388601,2.970297,2.9850746
370630020081,26.0638298,3.2697548,3.0927835
370630020082,11.8644068,1.3513514,1.343785
370630020091,1.9520079,3.4544041,4.1146598
370630020092,5.3668669,6.3878347,6.0074602
370630020093,9.1919715,3.0671049,2.8920912
370630020131,3.9440532,1.6277549,2.6461017
370630020132,4.5745643,5.8129716,6.6387958
370630020133,2.9049861,3.2013741,2.8099347
370630020151,6.9595847,10.2136451,9.8488784
370630020152,3.0296604,4.2808331,5.0884564
370630020153,22.6851852,4.8924769,7.1997798
370630020161,7.3079791,1.9055687,2.4544348
370630020162,8.680248,1.000834,0.845666
370630020171,12.4365482,1.3172338,1.3559322
370630020172,3.0578554,1.8779343,1.8126888
370630020173,2.5109322,2.3268793,1.887187
370630020181,7.3573574,0.8321775,0.7952286
370630020182,6.6621346,0.7879186,1.4037224
370630020183,10.359408,1.1730205,1.1846002
370630020191,4.2147365,2.4411215,1.3513514
370630020192,12.9801325,1.4742015,1.4117647
370630020193,12.6614987,1.5,1.6759777
370630020201,12.4840764,1.6460905,1.5056462
370630020202,7.84,0.8350731,0.7984032
370630020211,1.2964825,3.4899463,2.7924702
370630020212,27.4509804,2.7777778,2.3762376
370630020221,7.3127628,5.1184115,4.3101331
370630020222,9.6933729,1.1310085,1.0273973
370630020231,19.1033138,1.8461538,1.9639935
370630020232,12.9458388,1.1966082,2.7059687
370630020241,1.1554693,1.9370921,2.1182048
370630020242,3.7884081,6.4842714,2.6845638
370630020243,13.7254902,1.589404,1.509434
370630020251,12.3425693,1.2060302,1.1730205
370630020252,1.9018097,1.2631579,1.2711864
370630020253,6.3391738,3.1555939,3.9375384
370630020261,9.7153012,6.6788688,7.4727639
370630020262,1.2791969,1.6870758,1.9556577
370630020271,3.8406683,1.7366136,1.6216216
370630020272,1.102095,1.7005386,1.8722826
370630020273,1.9805995,3.4055529,3.0867858
370630020281,14.0602582,1.25,4.3197296
370630020282,15.1001541,2.1543986,1.8927445
370630020283,6.8579426,1.8733411,1.5669263
370630021001,2.7753781,2.9995653,3.3610142
370630021002,10.69869,1.8867925,2.1223471
370630021003,5.0716183,6.8986788,10.9649711
370630022001,1.7394865,0.93479,0.7884824
370630023001,13.8838859,17.5346498,15.5009659
370630023002,,10.8102268,9.1575683
370639801001,,37.5,48
