id,y_2010
370630001011,1261
370630001012,1891
370630001021,2585
370630001022,1950
370630002001,861
370630002002,1111
370630002003,974
370630003011,1019
370630003012,728
370630003013,757
370630003021,779
370630003022,1114
370630003023,1533
370630004011,898
370630004012,931
370630004013,694
370630004021,1963
370630005001,1155
370630005002,584
370630005003,1289
370630005004,1065
370630006001,2431
370630006002,2228
370630006003,518
370630007001,718
370630007002,1030
370630007003,1082
370630009001,801
370630009002,867
370630010011,878
370630010012,1299
370630010013,1289
370630010021,3045
370630010022,787
370630010023,846
370630010024,1296
370630011001,1947
370630011002,1278
370630013011,1128
370630013031,3121
370630013032,555
370630013041,2557
370630014001,984
370630014002,1625
370630015011,3070
370630015021,2391
370630015022,1024
370630015023,2117
370630015024,454
370630015031,1941
370630016011,1124
370630016012,2984
370630016013,1698
370630016031,638
370630016032,2624
370630016033,1227
370630016034,1782
370630016041,1979
370630016042,2842
370630016043,1824
370630017051,1611
370630017052,1535
370630017053,1373
370630017061,2310
370630017062,1869
370630017071,1068
370630017072,1601
370630017073,627
370630017074,1744
370630017075,1445
370630017081,3989
370630017091,971
370630017092,975
370630017093,4163
370630017101,2581
370630017102,2124
370630017111,1305
370630017112,1616
370630017113,1582
370630018011,1890
370630018012,658
370630018013,2550
370630018014,1279
370630018015,746
370630018021,2033
370630018022,1629
370630018023,2176
370630018024,898
370630018061,1742
370630018062,3930
370630018071,3266
370630018072,3450
370630018073,2700
370630018081,2080
370630018082,2966
370630018091,2484
370630018092,2664
370630019001,729
370630019002,2118
370630020071,1732
370630020072,2306
370630020073,816
370630020081,960
370630020082,1947
370630020091,1904
370630020092,1119
370630020093,1662
370630020131,1553
370630020132,898
370630020133,2030
370630020151,2253
370630020152,2183
370630020153,691
370630020161,3228
370630020162,2156
370630020171,2308
370630020172,1339
370630020173,3007
370630020181,2327
370630020182,2701
370630020183,2455
370630020191,1399
370630020192,1536
370630020193,1473
370630020201,2032
370630020202,3862
370630020211,3016
370630020212,1416
370630020221,1822
370630020222,2485
370630020231,1195
370630020232,1613
370630020241,3582
370630020242,1033
370630020243,1233
370630020251,2114
370630020252,2464
370630020253,1360
370630020261,2265
370630020262,3548
370630020271,1473
370630020272,4164
370630020273,1635
370630020281,2246
370630020282,1183
370630020283,2572
370630021001,2270
370630021002,2193
370630021003,1899
370630022001,1946
370630023001,1154
370630023002,177
370639801001,4
