id,y_2012
370630001011,348
370630001012,348
370630001021,427
370630001022,477
370630002001,230
370630002002,218
370630002003,422
370630003011,178
370630003012,179
370630003013,279
370630003021,404
370630003022,358
370630003023,515
370630004011,367
370630004012,526
370630004013,334
370630004021,555
370630005001,245
370630005002,206
370630005003,139
370630005004,147
370630006001,703
370630006002,493
370630006003,312
370630007001,236
370630007002,572
370630007003,462
370630009001,58
370630009002,113
370630010011,97
370630010012,158
370630010013,180
370630010021,264
370630010022,113
370630010023,83
370630010024,84
370630011001,234
370630011002,132
370630013011,207
370630013031,476
370630013032,160
370630013041,511
370630014001,136
370630014002,176
370630015011,898
370630015021,146
370630015022,96
370630015023,119
370630015024,62
370630015031,156
370630016011,379
370630016012,1087
370630016013,530
370630016031,236
370630016032,895
370630016033,449
370630016034,709
370630016041,878
370630016042,1311
370630016043,588
370630017051,516
370630017052,619
370630017053,262
370630017061,720
370630017062,568
370630017071,435
370630017072,632
370630017073,291
370630017074,714
370630017075,660
370630017081,1015
370630017091,168
370630017092,171
370630017093,535
370630017101,656
370630017102,221
370630017111,173
370630017112,162
370630017113,244
370630018011,457
370630018012,127
370630018013,615
370630018014,198
370630018015,226
370630018021,352
370630018022,209
370630018023,344
370630018024,140
370630018061,524
370630018062,899
370630018071,523
370630018072,968
370630018073,703
370630018081,659
370630018082,918
370630018091,436
370630018092,725
370630019001,242
370630019002,552
370630020071,774
370630020072,825
370630020073,367
370630020081,497
370630020082,973
370630020091,511
370630020092,305
370630020093,488
370630020131,601
370630020132,340
370630020133,751
370630020151,415
370630020152,316
370630020153,246
370630020161,153
370630020162,296
370630020171,1170
370630020172,666
370630020173,1009
370630020181,858
370630020182,645
370630020183,1136
370630020191,273
370630020192,417
370630020193,668
370630020201,661
370630020202,1577
370630020211,676
370630020212,302
370630020221,455
370630020222,819
370630020231,425
370630020232,496
370630020241,1312
370630020242,429
370630020243,563
370630020251,632
370630020252,660
370630020253,397
370630020261,450
370630020262,754
370630020271,355
370630020272,905
370630020273,183
370630020281,514
370630020282,170
370630020283,341
370630021001,968
370630021002,676
370630021003,736
370630022001,469
370630023001,80
370630023002,10
370639801001,10
