id,y_2010
370630001011,125
370630001012,168
370630001021,166
370630001022,348
370630002001,63
370630002002,56
370630002003,74
370630003011,60
370630003012,44
370630003013,35
370630003021,75
370630003022,46
370630003023,91
370630004011,100
370630004012,89
370630004013,70
370630004021,99
370630005001,192
370630005002,27
370630005003,42
370630005004,80
370630006001,207
370630006002,142
370630006003,138
370630007001,163
370630007002,97
370630007003,109
370630009001,64
370630009002,73
370630010011,70
370630010012,88
370630010013,102
370630010021,193
370630010022,63
370630010023,42
370630010024,76
370630011001,142
370630011002,152
370630013011,125
370630013031,206
370630013032,120
370630013041,342
370630014001,95
370630014002,142
370630015011,0
370630015021,189
370630015022,3
370630015023,47
370630015024,37
370630015031,3
370630016011,258
370630016012,256
370630016013,405
370630016031,129
370630016032,233
370630016033,261
370630016034,204
370630016041,367
370630016042,468
370630016043,174
370630017051,285
370630017052,438
370630017053,106
370630017061,126
370630017062,134
370630017071,177
370630017072,287
370630017073,105
370630017074,228
370630017075,708
370630017081,486
370630017091,91
370630017092,97
370630017093,460
370630017101,271
370630017102,87
370630017111,84
370630017112,61
370630017113,91
370630018011,132
370630018012,63
370630018013,199
370630018014,133
370630018015,135
370630018021,144
370630018022,70
370630018023,167
370630018024,78
370630018061,317
370630018062,243
370630018071,329
370630018072,171
370630018073,89
370630018081,207
370630018082,263
370630018091,158
370630018092,180
370630019001,148
370630019002,201
370630020071,336
370630020072,303
370630020073,127
370630020081,191
370630020082,289
370630020091,283
370630020092,202
370630020093,299
370630020131,162
370630020132,85
370630020133,181
370630020151,104
370630020152,111
370630020153,395
370630020161,47
370630020162,113
370630020171,303
370630020172,298
370630020173,365
370630020181,743
370630020182,192
370630020183,274
370630020191,39
370630020192,79
370630020193,428
370630020201,80
370630020202,266
370630020211,190
370630020212,120
370630020221,109
370630020222,251
370630020231,66
370630020232,212
370630020241,169
370630020242,86
370630020243,148
370630020251,152
370630020252,154
370630020253,82
370630020261,251
370630020262,280
370630020271,169
370630020272,222
370630020273,53
370630020281,114
370630020282,32
370630020283,49
370630021001,363
370630021002,268
370630021003,322
370630022001,66
370630023001,86
370630023002,18
370639801001,0
