id,y_2010
370630001011,18
370630001012,19
370630001021,21
370630001022,44
370630002001,2
370630002002,11
370630002003,10
370630003011,17
370630003012,14
370630003013,23
370630003021,18
370630003022,27
370630003023,40
370630004011,16
370630004012,39
370630004013,28
370630004021,103
370630005001,231
370630005002,13
370630005003,31
370630005004,2
370630006001,45
370630006002,76
370630006003,18
370630007001,11
370630007002,19
370630007003,17
370630009001,0
370630009002,9
370630010011,0
370630010012,2
370630010013,0
370630010021,18
370630010022,0
370630010023,0
370630010024,2
370630011001,3
370630011002,0
370630013011,3
370630013031,1
370630013032,1
370630013041,2
370630014001,0
370630014002,2
370630015011,961
370630015021,45
370630015022,239
370630015023,567
370630015024,20
370630015031,443
370630016011,29
370630016012,91
370630016013,28
370630016031,7
370630016032,199
370630016033,24
370630016034,16
370630016041,64
370630016042,33
370630016043,88
370630017051,40
370630017052,57
370630017053,56
370630017061,195
370630017062,132
370630017071,27
370630017072,41
370630017073,27
370630017074,48
370630017075,78
370630017081,61
370630017091,6
370630017092,0
370630017093,42
370630017101,134
370630017102,24
370630017111,20
370630017112,19
370630017113,34
370630018011,7
370630018012,1
370630018013,12
370630018014,5
370630018015,2
370630018021,9
370630018022,3
370630018023,20
370630018024,4
370630018061,5
370630018062,30
370630018071,46
370630018072,72
370630018073,25
370630018081,58
370630018082,112
370630018091,63
370630018092,58
370630019001,18
370630019002,75
370630020071,46
370630020072,95
370630020073,21
370630020081,14
370630020082,79
370630020091,1
370630020092,0
370630020093,9
370630020131,30
370630020132,35
370630020133,135
370630020151,47
370630020152,167
370630020153,65
370630020161,259
370630020162,178
370630020171,162
370630020172,106
370630020173,373
370630020181,85
370630020182,253
370630020183,176
370630020191,75
370630020192,163
370630020193,60
370630020201,270
370630020202,325
370630020211,339
370630020212,144
370630020221,136
370630020222,137
370630020231,35
370630020232,110
370630020241,364
370630020242,27
370630020243,51
370630020251,297
370630020252,82
370630020253,44
370630020261,127
370630020262,55
370630020271,40
370630020272,438
370630020273,218
370630020281,271
370630020282,75
370630020283,357
370630021001,27
370630021002,39
370630021003,8
370630022001,53
370630023001,1
370630023002,0
370639801001,0
