id,y_2013,y_2014,y_2015,y_2016
Pleasant Drive,1957,1957,1958,1957
Preston Avenue,1962,1962,1962,1962
Preston Woods,1961,1961,1961,1961
Providence Ridge,2004,2004,2004,2004
Ravenstone,2006,2006,2006,2006
Ridgefield,2004,2004,2005,2005
Rigsbee Hill,,1995,1995,1936
River Forest,1972,1972,1972,1972
River's Edge,2004,2004,2005,2005
Rockwood,1967,1967,1967,1967
Rougemont,1963,1962,1963,1964
Rustica Oaks,1961,2009,2013,2014
Scarsdale Village,1970,1970,1970,1970
Sheridan Drive,1967,1967,1967,1967
Solterra,2002,2002,2002,2002
South Terrace at Auburn,2002,2002,2002,2002
Southampton,2009,2009,2009,2009
Southpoint Manor,2005,2005,2005,2005
Southside / St. Teresa,1955,1955,1958,1963
Spring Valley,1978,1978,1978,1978
Stadium Heights,1959,1959,1960,1960
Stephen's Woods,1986,1986,1986,1986
Sterling Ridge,1999,1999,1999,1999
Stillwood,2007,2007,2007,2007
Stirrup Creek,1983,1983,1983,1983
Stonehill Estates,2002,2002,2002,2002
Stratford Lakes,2010,2010,2010,2010
Summer Meadow,2005,2005,2005,2005
Sunningdale,1994,1994,1994,1994
Surrey Green,1987,1987,1987,1987
Swallows Ridge,1987,1987,1987,1987
Swann's Mill,2008,2009,2009,2009
Taylor Estates,2005,2005,2005,2005
Thaxton,2003,2003,2003,2003
The Hills at Southpoint,2009,2010,2011,2011
The Landing at Southpoint,2008,2008,2008,2008
Townes at Brier Creek Crossing,,,2014,2015
Treyburn,1997,1998,1998,1998
Trinity Commons,2010,2010,2010,2010
Trinity Heights,1966,1964,1963,1966
Trinity Park,1939,1939,1939,1939
Trotter Ridge,1979,1979,1979,1979
Tuscaloosa-Lakewood,1955,1955,1955,1956
Urban 900,1947,1947,1947,1947
Valley Run,1983,1983,1983,1983
Valleybrook,1972,1972,1972,1972
Vantage Pointe,1995,1995,1995,1995
Walden Pond,1984,1984,1984,1984
Walltown,1948,1948,1949,1948
Warehouse District,1978,1979,1978,1979
Waterford,1982,1982,1982,1982
Watts Hospital-Hillandale,1945,1945,1945,1945
Welcome Circle,1970,1970,1970,1970
Wellington Forest,2000,2000,2000,2000
Wellington Forest,2000,2000,2000,2000
Wellons Village,1955,1955,1955,1956
West End,1958,1959,1959,1962
West Hills,1971,1971,1971,1971
West Murray / Broad,1952,1954,1954,1954
Westgate Townes,1989,1989,1989,1989
Westwood Estates,1976,1976,1976,1976
Whitney Park,1987,1987,1987,1987
Willow Hill,1978,1978,1978,1978
Willowhaven,1974,1974,1974,1974
Windsor Oaks,1990,1990,1990,1990
Woodcroft,1986,1986,1986,1986
Woodlake,1994,1994,1994,1994
Woodstone at Croasdaile Farm,1998,2004,1998,1998
Woodwinds,1987,1987,1987,1987
Wynstead,2006,2006,2006,2006
Wynterfield,2007,2007,2007,2007
