id,y_2013,y_2015,y_2016,y_2017
2,528,436,449,425
3,1324,1454,1655,1494
4,42,50,56,34
5,251,237,227,199
6,857,979,1188,964
7,108,133,138,151
8,144,166,172,186
9,90,87,75,85
10,1262,1096,1450,1405
11,311,235,245,278
12,826,505,512,442
13,571,494,526,483
14,200,299,275,249
15,70,89,66,74
16,825,802,688,585
17,359,376,377,413
18,340,316,255,256
19,189,207,216,200
20,88,99,94,147
21,642,688,736,605
22,252,319,307,342
23,186,145,178,190
24,192,170,140,110
25,96,120,104,74
26,124,97,90,86
27,155,184,192,156
28,151,145,146,168
29,51,50,40,55
30,841,871,794,705
31,76,62,44,53
32,68,102,109,80
33,85,102,104,76
34,279,254,308,287
35,205,257,264,274
36,203,217,264,308
37,943,543,688,455
38,175,241,239,267
39,206,234,260,218
40,753,612,719,549
41,139,164,190,164
42,107,98,96,80
43,73,83,78,86
44,58,48,48,41
45,93,120,182,156
46,217,154,156,160
47,56,58,73,45
48,147,136,173,155
49,225,241,215,148
50,421,516,379,445
51,427,392,439,304
52,1035,868,683,561
53,1121,1032,1094,1177
54,374,506,419,380
55,66,68,96,105
56,293,328,347,357
57,201,192,199,219
58,336,240,285,303
59,449,486,421,362
60,642,756,870,621
61,153,154,166,141
62,5,6,4,5
64,550,607,674,567
65,134,159,94,101
66,459,441,460,436
67,104,113,102,65
68,290,213,261,215
69,81,59,71,82
70,551,571,677,561
71,675,507,512,401
72,476,530,606,745
73,315,333,349,302
74,185,237,219,256
75,53,74,73,62
76,93,125,120,152
77,311,388,370,381
78,151,186,160,174
79,368,275,313,376
80,143,154,150,131
81,74,51,56,42
82,238,196,232,224
83,142,125,103,162
84,97,83,81,94
85,766,709,729,612
86,535,487,412,341
87,190,254,233,257
88,678,748,533,523
89,118,103,86,72
90,379,396,345,339
91,121,142,141,145
92,272,262,258,230
93,168,199,149,192
94,305,312,308,304
95,143,144,152,120
96,565,561,604,588
97,193,153,168,164
98,154,230,264,259
99,181,129,168,126
100,498,456,458,447
101,277,283,237,216
102,195,163,204,168
103,375,342,436,401
105,42,76,89,105
106,382,348,337,347
107,230,169,169,134
108,,155,,
109,321,365,358,306
110,143,146,129,136
111,149,149,146,139
112,93,92,124,104
113,356,401,404,322
114,182,238,200,178
115,111,116,137,103
116,,,,
117,275,293,415,305
118,,26,,
119,264,295,294,305
120,340,379,410,332
121,278,326,356,321
122,,,,
123,382,426,518,573
124,1268,1333,1585,1925
125,598,634,533,624
126,105,146,172,172
127,288,305,307,373
128,467,440,563,442
129,86,88,76,93
130,108,108,110,134
131,68,112,111,104
132,57,65,67,41
133,68,56,56,52
134,116,150,165,126
135,266,282,262,230
136,91,97,90,114
137,193,202,206,209
138,667,1013,1082,931
139,229,323,306,345
140,553,674,538,535
141,777,813,858,795
142,481,456,538,535
143,73,38,52,53
144,,,,
145,,,,
146,238,206,284,265
147,358,295,336,354
148,62,54,49,48
149,42,27,27,27
150,171,161,160,157
151,91,66,64,68
152,30,28,56,33
153,250,193,256,234
154,148,132,125,190
155,178,162,194,197
156,298,333,274,256
157,1499,1844,1728,1891
158,430,375,429,382
159,242,248,282,200
160,422,479,481,406
161,193,156,161,152
162,270,226,266,271
163,384,493,536,691
164,1057,1128,1216,1282
165,275,360,329,289
166,211,235,277,337
167,170,209,164,166
168,192,258,228,149
169,45,47,60,84
170,47,46,60,71
171,117,137,167,184
172,144,208,170,203
173,164,108,173,134
174,241,196,175,144
175,56,61,38,44
176,74,59,63,48
177,42,47,38,38
178,204,283,267,297
179,92,91,72,85
180,149,134,147,152
181,160,156,109,128
182,385,391,334,318
183,128,166,131,112
184,102,110,76,94
185,279,292,305,325
186,286,209,207,241
187,40,36,48,35
188,41,45,49,54
189,24,73,64,31
190,123,148,153,121
191,107,114,126,125
192,240,254,272,232
193,120,91,139,107
194,,90,,
195,123,105,150,160
196,317,283,277,223
197,218,218,231,199
198,82,71,80,77
199,631,755,710,651
200,101,104,152,155
201,81,80,85,64
202,356,215,229,222
203,56,63,59,64
204,130,149,164,211
205,20,18,18,23
206,28,37,55,46
207,257,328,416,413
208,70,87,85,68
209,210,197,219,232
210,254,200,218,158
211,121,153,226,144
212,530,528,543,548
213,148,189,158,123
215,55,39,45,40
216,73,64,44,40
217,35,42,29,29
218,158,181,173,139
219,753,830,922,903
220,,,,
221,222,216,304,272
222,43,36,29,45
223,441,311,360,336
224,122,102,102,70
225,82,59,89,90
226,69,67,64,59
227,122,181,214,148
228,39,37,24,39
229,262,334,353,359
230,142,115,161,118
231,111,176,238,207
232,153,111,141,143
233,93,102,136,143
234,661,536,537,587
235,130,82,94,79
236,37,45,51,53
237,280,294,338,284
238,431,307,356,284
240,285,359,413,281
241,50,52,49,51
