id,y_2011,y_2013,y_2015,y_2016,y_2017,y_2018
235,3,3,3,3,3,3
236,12,12,8,7,7,6
237,18,17,18,19,19,19
238,26,27,26,25,25,26
240,35,31,31,29,29,29
241,5,4,3,3,3,3
242,2,2,2,2,2,2
243,1,1,1,1,1,1
244,,,,,,
245,15,15,15,15,15,16
246,21,19,19,18,15,15
247,13,13,13,13,13,13
248,21,21,21,21,21,21
249,12,12,12,12,12,12
250,3,3,2,2,2,2
251,1,1,1,1,1,1
252,,1,1,1,1,1
253,19,22,21,20,21,20
254,50,50,51,53,53,56
255,5,5,4,4,4,4
256,7,8,7,9,9,12
257,18,22,24,24,24,25
258,11,11,11,12,12,12
259,20,18,18,18,18,18
260,60,62,63,63,63,64
261,,,,,,
262,1,1,1,1,1,1
263,2,2,2,2,2,2
264,2,2,2,2,2,2
265,,,,,,
266,8,8,8,8,8,7
267,29,29,31,31,31,32
268,1,1,1,1,1,1
269,11,11,11,11,11,11
270,9,9,9,9,9,9
271,,,,,,
272,56,58,58,57,57,57
273,3,3,3,3,3,3
274,10,10,10,10,9,9
275,17,17,17,17,17,17
276,5,6,6,6,6,6
277,1,1,1,1,1,1
278,7,7,7,7,7,7
279,1,1,1,1,1,1
280,69,71,72,73,73,73
281,18,18,18,19,19,20
282,1,1,1,1,1,1
283,1,1,1,1,1,1
284,2,2,2,2,3,9
285,172,174,172,174,173,176
286,41,43,39,39,39,34
287,243,242,243,246,244,249
288,20,21,21,22,22,23
289,12,12,12,13,13,14
290,270,271,272,272,270,269
291,5,5,5,5,4,4
292,36,36,34,31,31,31
293,13,12,12,12,12,12
294,18,17,18,17,16,16
295,6,6,6,5,5,6
296,1,1,1,1,1,1
297,1,1,1,1,1,1
298,58,59,60,60,59,60
299,10,11,11,12,12,12
300,74,72,72,70,70,72
301,,,1,1,1,1
302,3,3,3,3,3,3
303,21,21,21,21,21,22
304,6,6,6,5,5,5
305,6,6,6,6,6,6
306,39,40,40,40,40,41
307,9,10,11,11,11,11
308,,,,,,
309,1,1,1,1,1,1
310,22,22,21,21,22,22
311,13,13,13,15,15,15
312,4,3,4,4,4,4
313,32,33,33,34,34,34
314,10,10,10,10,10,10
315,88,87,87,87,83,77
316,31,31,31,31,31,32
317,7,8,8,8,8,8
318,7,7,7,8,8,8
319,44,44,44,44,44,44
320,18,18,18,18,17,17
321,11,13,13,12,12,12
322,1,1,1,,,
323,40,38,40,39,41,43
324,4,4,5,5,5,5
325,2,2,2,2,2,2
326,9,9,9,9,9,9
327,13,14,14,15,15,15
328,40,40,41,41,41,41
329,9,6,6,6,6,6
330,10,10,10,10,10,11
331,63,67,67,67,72,73
332,4,4,4,4,4,4
333,3,3,3,3,3,3
334,3,3,3,3,4,4
335,9,9,8,7,8,8
336,11,12,12,12,12,12
337,3,3,3,3,3,3
338,73,71,70,69,69,70
339,101,103,99,99,93,89
340,81,79,79,77,77,77
341,82,85,84,81,79,78
342,62,63,61,60,59,54
343,46,43,49,49,49,48
344,52,52,51,52,49,48
345,8,8,8,8,8,8
346,42,42,44,44,44,43
347,23,24,24,21,21,21
348,29,28,28,28,28,28
349,6,6,6,5,4,5
350,5,5,5,5,5,5
351,1,1,,,,
352,4,4,4,4,4,4
353,6,6,6,5,4,4
354,15,15,15,15,15,15
355,45,45,46,46,47,46
356,13,12,12,11,13,13
357,19,15,17,17,17,17
358,59,60,59,61,62,60
359,1,1,1,1,1,1
360,8,8,8,8,8,8
361,90,88,88,86,85,84
362,38,38,38,38,38,37
363,190,187,186,185,185,183
364,41,42,40,40,37,36
365,29,28,28,28,28,28
366,106,104,101,109,107,109
367,235,233,229,225,218,212
