id,y_2011,y_2013,y_2015,y_2016,y_2017,y_2018
2,218,219,206,18,9,431
3,4245,4513,4330,4320,4848,5598
4,60,60,58,60,0,82
5,31,170,172,170,159,163
6,714,749,701,701,679,684
7,155,155,156,157,159,138
8,217,331,331,327,5,335
9,304,304,301,304,294,304
10,1273,1270,1269,1365,1358,1364
11,710,723,567,571,378,578
12,0,1257,1257,1257,1257,1169
13,416,415,432,435,436,440
14,1012,1012,1011,1010,1011,968
15,0,0,0,0,0,0
16,1288,1281,1137,1422,871,1331
17,408,416,416,416,416,418
18,1309,1401,1412,1243,1194,1090
19,618,618,618,618,607,518
20,1083,1083,1083,1083,789,827
21,479,525,529,532,0,0
22,0,0,0,0,0,0
23,0,0,0,0,0,0
24,0,0,0,147,160,119
25,296,296,296,296,296,172
26,0,0,0,0,0,0
27,673,674,674,674,674,653
28,512,513,343,511,344,506
29,0,0,0,0,0,0
30,6,7,152,511,620,634
31,30,30,27,28,31,22
32,220,220,220,220,220,220
33,587,587,587,587,587,589
34,258,280,288,292,281,311
35,0,0,0,0,0,0
36,223,223,393,393,482,507
37,38,35,34,34,35,67
38,123,271,158,216,149,178
39,0,0,0,0,0,94
40,789,841,841,930,811,820
41,329,357,357,354,290,378
42,46,46,46,46,46,28
43,395,403,403,403,403,390
44,2,2,2,2,2,0
45,0,0,0,39,104,44
46,334,334,334,334,334,0
47,640,640,640,639,0,596
48,0,0,0,0,0,0
49,0,0,0,0,0,0
50,674,674,754,727,742,751
51,0,0,0,0,0,0
52,211,208,207,207,207,451
53,340,358,502,309,309,0
54,4,5,5,5,13,42
55,40,41,41,41,0,0
56,302,302,348,348,347,312
57,0,0,0,0,0,0
58,414,414,432,432,254,260
59,532,532,678,680,578,679
60,638,745,744,1000,1300,0
61,38,38,38,37,37,0
62,0,0,0,0,0,0
64,603,603,603,613,138,0
65,0,0,0,0,0,0
66,654,661,751,751,751,1053
67,0,0,0,0,0,0
68,0,729,729,729,729,621
69,520,520,400,482,482,478
70,345,346,344,344,343,207
71,853,853,854,854,854,855
72,164,444,443,443,441,593
73,19,19,19,19,19,12
74,511,511,512,512,512,508
75,582,650,706,706,702,744
76,3,3,4,36,36,49
77,1031,1040,1220,1316,1315,1294
78,0,374,373,373,373,414
79,679,679,518,518,679,0
80,0,0,0,0,0,0
81,0,253,253,253,265,183
82,322,322,322,524,524,589
83,0,0,0,0,0,0
84,46,46,45,37,29,28
85,290,288,287,286,285,240
86,754,658,682,678,678,1116
87,460,453,452,190,189,696
88,0,0,0,0,0,0
89,228,228,228,227,0,0
90,558,559,559,529,529,554
91,0,0,0,0,0,0
92,909,1058,1330,1344,1318,1476
93,620,620,620,620,620,620
94,25,70,93,60,60,0
95,414,414,414,413,426,413
96,456,531,793,900,960,494
97,66,66,66,66,77,218
98,1,1,10,10,10,9
99,0,0,0,0,0,0
100,175,163,163,161,4,8
101,0,0,0,0,0,0
102,77,77,77,77,77,46
103,0,0,0,0,0,0
105,35,38,38,40,40,11
106,714,714,714,366,366,367
107,11,416,416,416,11,8
108,0,0,0,0,0,0
109,364,385,393,421,448,392
110,251,251,250,251,251,246
111,0,0,0,184,329,249
112,0,0,0,0,0,0
113,0,0,0,0,0,0
114,0,0,0,0,0,0
115,509,212,212,212,777,378
116,905,911,907,906,787,872
117,0,318,318,318,302,318
118,0,0,0,0,0,0
119,118,117,117,117,0,110
120,0,0,0,0,0,0
121,1,1,1,1,1,584
122,,,,,,
123,14,14,14,14,14,14
124,828,828,636,635,635,584
125,0,0,0,0,0,0
126,0,0,0,0,0,0
127,578,267,267,267,267,418
128,80,80,80,480,481,469
129,229,228,236,235,235,155
130,0,0,0,0,0,0
131,8,123,135,136,8,17
132,0,0,0,0,0,0
133,172,174,174,174,0,17
134,449,449,449,449,0,0
135,554,555,555,555,555,555
136,25,25,26,26,26,80
137,9,9,7,6,0,6
138,0,0,0,0,0,0
139,115,114,125,125,125,102
140,226,223,305,304,0,252
141,0,0,334,335,331,0
142,533,1299,1299,1299,1299,186
143,60,61,61,61,56,84
144,468,473,498,502,506,932
145,34,34,35,35,8,12
146,340,407,407,411,435,457
147,207,253,261,275,284,324
148,482,483,483,483,471,468
149,161,162,162,162,162,201
150,55,55,55,55,55,0
151,0,0,0,0,0,148
152,0,0,0,0,0,0
153,554,554,234,234,234,211
154,539,539,549,549,510,520
155,31,30,30,119,455,361
156,0,0,429,454,454,385
157,0,0,0,0,0,0
158,0,0,0,0,0,0
159,0,0,0,0,0,0
160,0,0,0,0,0,0
161,0,0,0,0,0,0
162,0,0,301,330,222,303
163,539,540,544,528,522,837
164,1394,1385,1315,1225,986,1168
165,770,768,768,791,790,776
166,47,0,350,452,499,463
167,0,0,0,260,260,260
168,101,101,101,101,101,91
169,11,11,11,11,89,180
170,215,215,215,215,220,80
171,328,328,323,367,432,451
172,369,412,427,430,429,309
173,0,0,60,74,0,0
174,164,164,164,181,181,181
175,0,0,0,0,0,0
176,326,326,326,326,286,287
177,184,184,184,184,185,191
178,0,0,152,287,284,287
179,157,158,210,158,153,163
180,21,22,22,22,22,15
181,548,548,572,574,568,559
182,0,0,0,0,0,0
183,0,0,61,57,51,58
184,379,280,587,586,582,598
185,0,1368,1366,1367,1369,694
186,278,279,279,280,25,28
187,251,251,312,312,312,296
188,510,509,509,508,506,685
189,400,400,400,400,400,400
190,0,0,0,0,0,0
191,517,516,514,514,516,415
192,0,0,0,0,0,0
193,368,366,314,365,290,395
194,42,41,231,231,231,162
195,0,0,0,0,0,0
196,303,300,300,300,300,307
197,3,3,3,3,3,2
198,0,0,0,0,0,0
199,0,0,0,0,0,0
200,0,0,0,0,0,0
201,285,283,283,281,282,302
202,32,32,32,32,0,0
203,0,0,0,0,0,0
204,613,614,614,614,631,598
205,0,0,0,0,0,0
206,280,280,400,400,399,369
207,0,0,0,0,0,755
208,0,0,0,0,0,0
209,123,123,123,123,123,103
210,1266,1266,1263,1500,1492,1517
211,0,0,0,0,0,0
212,265,265,265,265,287,250
213,197,197,197,165,0,168
215,0,0,0,0,0,0
216,205,206,206,206,0,228
217,0,0,0,0,0,0
218,364,364,364,362,362,368
219,65,89,92,286,299,297
220,301,336,335,335,246,306
221,642,642,642,642,303,285
222,0,0,0,0,0,0
223,319,373,373,367,364,355
224,158,158,158,158,158,94
225,0,0,0,0,0,0
226,49,48,48,48,0,142
227,0,0,0,0,0,0
228,0,0,0,0,0,0
229,64,62,63,63,49,26
230,0,0,0,0,0,1010
231,258,274,640,652,665,665
232,257,257,415,715,747,834
233,0,0,0,0,0,0
234,0,0,0,0,0,0
235,193,15,263,14,14,195
236,102,101,102,102,103,109
237,0,0,0,0,0,0
238,407,408,408,408,407,262
240,888,889,888,888,850,885
241,0,0,0,0,0,0
242,0,0,0,0,0,0
243,0,0,0,0,0,0
244,0,0,0,0,0,383
245,0,0,0,0,0,0
246,669,668,668,668,668,703
247,454,361,360,453,453,453
248,602,602,602,602,602,610
249,531,531,531,531,531,531
250,178,178,178,178,0,26
251,74,75,75,75,0,0
252,50,49,31,48,0,31
253,284,285,285,285,285,162
254,297,296,295,295,295,298
255,837,839,839,839,557,147
256,0,0,0,0,0,0
257,849,1021,1058,1055,1235,1162
258,74,73,73,73,64,56
259,559,559,557,557,557,36
260,104,104,103,102,102,101
261,9,9,9,9,0,0
262,208,208,208,208,208,233
263,222,229,228,230,229,220
264,825,833,838,489,1,840
265,130,130,130,129,0,0
266,269,268,266,266,266,262
267,0,0,0,0,0,0
268,243,243,281,281,203,279
269,623,624,547,547,546,642
270,598,598,598,598,598,598
271,19,90,90,90,89,111
272,320,320,320,320,320,320
273,0,0,0,0,0,0
274,554,266,266,266,266,554
275,400,400,400,389,5,403
276,0,0,0,0,0,0
277,0,0,0,0,0,0
