id,y_2000,y_2010,y_2019
2,24.13,20.39,19.93
3,56.94,65.63,93.74
4,15.35,10.02,12.06
5,6.59,6.03,6.11
6,20.24,16.38,18.56
7,11.69,11.93,12.36
8,13.46,17.61,19.6
9,6.08,5.38,5.45
10,37.11,33.55,35.39
11,20.84,23.57,25.5
12,24.26,24.96,33.99
13,34.56,33.48,35.18
14,26.54,36.69,38.01
15,21.18,20.1,25.9
16,39.59,45.87,60.01
17,31.94,30.47,32.47
18,21.25,29.68,31.26
19,38.05,34.8,37.97
20,11.23,29.75,31.77
21,21.77,26.22,34.8
22,6.67,7.36,10.01
23,14.13,11,13.01
24,12.31,11.29,10.3
25,26.04,28.29,32.28
26,28.41,29.8,23.75
27,11.87,26.56,29.54
28,7.63,9.46,11.71
29,10.76,11.72,12.8
30,12.31,12.04,21.57
31,16.31,15.99,19.28
32,2.95,3.17,3.28
33,10.93,12.59,13.33
34,17.03,17.87,24.05
35,11.56,16.57,22.18
36,24.55,22.68,27.98
37,23.08,16.96,19.89
38,22.96,23.19,19.61
39,14.47,24.94,26.65
40,11.44,28.68,31.2
41,15.88,14.42,13.58
42,24.75,23.31,28.6
43,14.14,14.1,9.49
44,7.31,8.19,8.99
45,1.71,26.17,51.58
46,17.46,22.38,20.44
47,10.8,10.02,12.77
48,5.85,17.61,16.57
49,12.28,24.05,18.36
50,24.93,28.23,35.98
51,8.48,12.11,18.13
52,23.27,20.17,17.07
53,26.5,27.27,33.99
54,11.16,15.87,16.21
55,21.15,19.37,21.17
56,7,6.94,8.76
57,17.71,10.71,13.84
58,13.55,13.24,20.44
59,22.45,23.88,32.51
60,25.61,33.34,33.2
61,7.56,11.56,9.99
62,32.99,28.08,39.02
64,23.01,38.27,39.15
65,3.51,16.38,18.64
66,23.11,25.87,30.7
67,0.82,5.51,9.24
68,26.03,26.67,24.01
69,11.02,11.81,14.38
70,13.42,12.49,12.85
71,23.48,32.65,40.39
72,5.48,12.78,24.69
73,13.85,28.54,33.8
74,11.32,10.89,11.25
75,0.8,16.39,23.03
76,9.87,19.35,36.03
77,3.44,42.24,61.85
78,11.01,16.79,27.08
79,17.18,15.46,23.14
80,4.83,20.5,23.28
81,7.92,11.28,12.75
82,0.32,17.68,40.09
83,10.08,14.95,14.82
84,8.38,6.28,3.76
