id,y_2014,y_2015,y_2016
2,0.11,,0.09
3,0.06,0.2,0.16
4,,0.06,0.06
5,0.09,0.12,0.08
6,0.2,0.15,0.14
7,,,
8,,,
9,,,
10,0.15,0.18,0.21
11,0.07,0.07,0.14
12,0.24,0.26,0.35
13,0.13,0.1,
14,0.34,0.34,0.28
15,,0.06,0.07
16,0.37,0.29,0.39
17,0.3,0.29,0.32
18,0.1,0.12,0.11
19,0.15,0.12,0.19
20,0.2,0.24,0.24
21,0.21,0.15,0.3
22,,,
23,0.05,0.08,0.05
24,0.06,0.07,0.08
25,0.37,0.42,0.4
26,0.24,0.22,0.27
27,0.3,0.46,0.42
28,,,0.05
29,0.11,0.09,0.14
30,0.2,0.13,0.09
31,0.1,0.09,0.07
32,,,
33,,,0.05
34,0.09,0.2,0.22
35,0.05,,0.08
36,0.06,0.09,0.14
37,0.17,0.11,0.11
38,0.15,0.1,0.09
39,0.23,0.49,0.36
40,0.2,0.17,0.29
41,0.09,0.11,0.13
42,0.08,0.1,0.06
43,,0.1,0.14
44,,,
45,0.28,0.22,0.37
46,0.12,0.12,0.2
47,,,
48,0.3,0.23,0.17
49,0.16,0.2,0.18
50,0.32,0.26,0.27
51,,,
52,0.13,0.11,
53,0.22,0.31,0.15
54,0.21,0.24,0.15
55,0.08,0.08,0.13
56,0.12,0.05,0.13
57,0.2,0.09,0.23
58,0.14,0.13,0.13
59,0.14,0.23,0.16
60,0.07,0.1,0.14
61,0.07,0.12,
62,,,
64,0.12,0.12,0.12
65,,,
66,,0.06,
67,,,
68,0.29,0.22,0.27
69,0.05,,0.05
70,0.09,0.07,
71,0.3,0.24,0.18
72,0.13,0.15,0.22
73,0.24,0.17,0.26
74,0.05,0.05,0.05
75,0.17,0.13,0.15
76,0.18,0.34,0.37
77,0.56,0.5,0.57
78,0.17,0.21,0.18
79,0.11,0.13,0.07
80,0.08,0.06,0.06
81,0.11,0.09,0.08
82,0.22,0.32,0.24
83,0.15,0.16,0.19
84,0.05,,
85,,0.24,0.17
86,0.16,0.24,0.27
87,0.11,0.09,0.07
88,0.11,0.15,0.14
89,0.15,0.2,0.15
90,,0.12,0.13
91,0.27,0.36,0.31
92,,0.07,0.09
93,0.18,0.18,0.12
94,0.14,0.09,0.16
95,0.18,0.11,0.13
96,0.39,0.29,0.39
97,0.3,0.23,0.33
98,0.34,0.25,0.36
99,0.12,0.11,0.11
100,0.07,0.16,0.24
101,0.19,0.16,0.2
102,0.19,0.12,0.19
103,0.21,0.15,0.19
105,0.06,,0.05
106,0.06,0.09,
107,0.26,0.29,0.22
108,0.2,0.18,0.09
109,0.24,0.15,0.14
110,0.11,0.14,0.12
111,0.2,0.25,0.35
112,0.08,0.08,0.11
113,0.26,0.5,0.47
114,0.12,0.07,0.08
115,0.46,0.51,0.65
116,0.26,0.25,0.21
117,0.43,0.58,0.44
118,0.19,0.14,0.14
119,0.15,0.16,0.14
120,0.1,0.22,0.17
121,0.19,0.19,0.18
122,,,
123,0.23,0.18,0.25
124,0.07,0.2,0.2
125,0.29,0.34,0.42
126,,,
127,0.11,0.11,0.17
128,0.32,0.26,0.36
129,0.05,,0.09
130,0.06,0.06,0.05
131,0.23,0.32,0.23
132,,,
133,,,0.05
134,0.11,0.08,0.07
135,,0.06,0.07
136,0.1,0.14,0.11
137,0.16,0.27,0.28
138,0.05,0.1,0.13
139,0.17,0.11,0.11
140,0.22,0.33,0.27
141,0.08,0.13,0.11
142,0.25,0.19,0.22
143,,0.07,
144,0.24,0.22,0.33
145,0.22,0.2,0.29
146,0.3,0.24,0.17
147,0.18,0.2,0.35
148,0.16,0.22,0.22
149,0.1,0.12,0.17
150,0.18,0.21,0.21
151,0.46,0.36,0.43
152,0.08,0.06,0.06
153,0.37,0.33,0.31
154,0.16,0.27,0.09
155,0.13,0.17,0.21
156,0.37,0.38,0.4
157,0.14,0.11,0.06
158,0.2,0.44,0.31
159,0.07,0.17,
160,0.34,0.39,0.26
161,0.09,0.19,0.06
162,0.24,0.18,0.3
163,,,0.05
164,0.32,0.26,0.5
165,0.15,0.29,0.19
166,0.09,,0.09
167,,0.07,0.05
168,0.09,0.12,0.16
169,0.17,0.22,0.19
170,0.25,0.17,0.3
