id,y_2011,y_2013,y_2015,y_2016
184,8.02,6.38,6.4,6.39
185,,,,
186,8.06,8.07,8.09,8.1
187,4.05,4.05,4.05,4.05
188,4.08,4.24,4.28,4.3
189,0.53,0.53,0.53,0.53
190,3.69,3.68,3.68,3.68
191,7.84,7.85,7.85,7.85
192,4.99,5.61,6.03,6.81
193,4.06,4.05,4.04,4.05
194,7.33,7.4,7.39,7.48
195,6.5,6.46,6.46,6.47
196,7.17,7.2,7.3,7.38
197,6.58,6.59,6.59,6.59
198,3.42,3.52,3.57,3.58
199,3.27,3.36,3.76,3.76
200,0.31,0.31,0.31,0.31
201,8.24,8.28,8.29,8.25
202,4.42,4.42,4.41,4.4
203,6.31,6.42,6.55,6.76
204,6.17,6.18,6.18,6.18
205,3.08,3.08,3.1,3.15
206,2.89,2.89,2.89,2.89
207,0.14,0.14,0.13,1.01
208,6.97,7.08,7.2,7.16
209,10.49,10.74,11.26,11.91
210,3.94,3.94,3.91,3.91
211,8.52,8.57,8.6,8.78
212,3.23,3.23,3.23,3.23
213,4.64,4.66,4.67,4.67
215,3.25,3.26,3.27,3.28
216,2.24,2.25,2.24,2.28
217,5,5.05,5.08,5.09
218,8.22,8.22,8.22,8.22
219,3.45,3.8,3.84,3.85
220,6.62,6.62,6.6,6.6
221,3.95,3.94,3.96,3.96
222,6.72,6.71,6.7,6.72
223,6.14,6.11,6.11,6.05
224,4.96,4.96,4.96,4.96
225,2.37,2.4,2.41,2.4
226,2.55,2.54,2.54,2.54
227,8.37,8.37,8.39,8.39
228,1.79,1.79,1.81,1.81
229,6.02,7.04,7.71,8.61
230,2.24,2.24,2.24,2.23
231,7.19,7.31,7.59,7.69
232,9.27,9.31,9.36,9.48
233,5.59,5.59,5.58,5.57
234,9.03,9.19,9.13,9.13
235,7.19,7.21,7.22,7.21
236,3.95,3.99,4.05,4.04
237,8.62,8.94,9.09,9.4
238,8.75,8.75,8.73,8.73
240,4.98,4.98,5,5.01
241,7.39,7.39,7.38,7.39
242,4.91,4.92,4.97,5.07
243,0.47,0.46,0.46,0.46
244,6.93,6.93,6.93,6.94
245,2.07,2.07,2.07,2.07
246,6.5,6.5,6.5,6.5
247,0.1,0.1,0.09,0.09
248,,,,
