id,y_2014,y_2015,y_2016,y_2017,y_2018
2,223,224,224,225,248
3,4717,4725,4699,5277,5914
4,67,67,67,62,56
5,43,44,44,44,116
6,503,500,501,498,499
7,237,240,241,248,292
8,486,493,495,453,451
9,33,33,33,33,46
10,1031,1010,1011,935,1001
11,537,538,540,543,571
12,0,0,0,0,0
13,414,414,414,414,304
14,982,982,981,981,965
15,0,0,0,0,0
16,579,579,579,579,579
17,0,0,0,0,0
18,558,556,555,499,469
19,654,654,654,654,674
20,225,225,225,232,334
21,940,944,948,946,904
22,176,278,286,474,571
23,0,0,0,0,0
24,88,82,82,82,70
25,288,288,290,295,312
26,0,0,0,0,0
27,0,0,0,0,0
28,509,508,507,508,496
29,0,0,0,0,0
30,412,762,895,1014,620
31,211,209,210,213,213
32,220,220,220,220,220
33,590,590,590,590,591
34,4,4,4,4,5
35,0,0,0,0,0
36,340,510,510,512,495
37,52,49,48,50,58
38,4,4,4,4,4
39,0,0,0,0,0
40,702,702,707,0,0
41,473,425,425,474,356
42,0,0,0,0,0
43,0,0,0,0,0
44,0,0,0,0,0
45,0,0,0,0,0
46,0,0,0,0,0
47,630,630,630,585,601
48,0,0,0,0,0
49,330,330,335,335,323
50,789,790,790,790,832
51,671,666,699,695,1132
52,337,0,0,45,193
53,0,0,0,0,0
54,77,77,77,77,77
55,207,207,208,208,242
56,281,281,281,281,192
57,106,106,106,106,153
58,78,78,78,78,78
59,333,333,333,333,334
60,0,0,0,0,84
61,0,0,0,0,0
62,0,64,64,64,0
64,1507,1600,1578,2096,2084
65,0,0,0,0,0
66,234,324,324,998,706
67,0,0,0,0,0
68,642,642,642,642,630
69,597,478,560,560,566
70,265,264,264,263,247
71,1294,1295,1295,1295,1100
72,286,285,288,286,453
73,0,0,0,0,0
74,511,511,511,511,511
75,225,659,659,655,653
76,25,70,71,74,56
77,1024,1098,1098,1097,1066
78,606,894,912,906,522
79,0,0,0,0,0
80,0,0,0,0,0
81,44,228,247,259,241
82,353,353,555,555,601
83,0,0,0,0,0
84,0,0,0,0,0
85,252,250,249,246,220
86,22,22,22,22,4
87,249,248,248,249,263
88,0,0,0,0,0
89,0,0,0,0,0
90,559,559,559,559,559
91,0,0,0,0,0
92,1058,1330,1344,1344,1476
93,420,420,420,420,621
94,0,0,0,0,0
95,395,395,395,395,391
96,433,698,741,801,9
97,198,198,201,241,216
98,7,7,7,7,1
99,124,124,124,124,70
100,197,197,195,0,0
101,302,302,302,301,298
102,0,0,0,0,0
103,480,479,479,480,480
105,63,66,84,84,90
106,729,729,729,729,729
107,2,2,2,2,2
108,0,0,0,0,0
109,334,341,368,395,403
110,251,250,251,251,257
111,0,0,0,0,0
112,103,104,104,104,104
113,323,329,329,329,375
114,113,111,128,128,200
115,812,813,633,633,653
116,641,641,641,641,654
117,0,0,0,0,0
118,0,0,0,0,1
119,0,0,0,0,0
120,0,0,0,0,0
121,518,518,518,525,572
122,,,,,
123,8,8,8,8,8
124,852,852,851,850,810
125,169,169,169,289,299
126,0,0,0,0,0
127,771,771,771,771,899
128,256,256,256,268,240
129,100,100,100,100,101
130,0,0,0,0,0
131,11,11,11,11,11
132,248,250,250,248,236
133,583,584,585,584,488
134,0,0,0,0,0
135,555,555,555,555,555
136,6,7,7,7,8
137,17,15,14,14,13
138,0,0,0,0,0
139,101,101,101,101,111
140,30,29,29,29,22
141,4,4,4,4,3
142,0,0,0,0,0
143,52,52,52,52,52
144,0,0,0,0,0
145,29,29,29,29,28
146,364,360,364,380,372
147,0,0,0,1,4
148,494,494,494,495,485
149,243,242,242,242,242
150,0,0,0,0,0
151,558,558,558,530,727
152,0,0,0,0,0
153,468,468,468,474,486
154,448,460,460,460,461
155,0,0,0,0,0
156,0,0,0,0,0
157,318,215,215,209,206
158,0,0,0,0,0
159,0,0,0,0,0
160,0,0,0,0,0
161,630,630,630,630,1041
162,246,244,244,244,207
163,540,544,528,522,837
164,1740,1669,1691,1688,1590
165,843,843,843,842,865
166,396,396,396,396,413
167,0,0,0,0,0
168,217,217,218,219,217
169,0,2,2,80,182
170,311,312,312,312,308
171,250,245,289,448,452
172,497,520,523,522,547
173,29,37,52,59,56
174,0,0,0,0,0
175,0,0,0,0,0
176,31,31,31,169,132
177,28,30,30,29,53
178,355,504,639,639,439
179,144,188,160,160,154
180,163,174,174,174,245
181,0,0,0,0,0
182,0,0,0,0,0
183,67,67,66,66,73
184,421,421,421,421,383
185,0,0,0,0,0
186,38,38,39,38,40
187,21,21,21,21,262
188,119,164,166,159,772
189,434,434,434,434,429
