id,y_2011,y_2013,y_2015,y_2016,y_2017
2,245,71,69,105,141
3,508,465,485,658,654
4,13,10,21,10,14
5,44,39,50,27,34
6,151,167,174,187,147
7,38,27,29,25,48
8,33,29,31,49,62
9,34,31,23,31,26
10,282,279,290,273,338
11,93,82,79,86,124
12,117,125,98,97,128
13,123,147,137,194,137
14,66,72,99,102,86
15,10,14,10,27,35
16,175,203,153,170,166
17,85,84,93,93,108
18,69,54,58,65,88
19,44,35,50,51,58
20,31,23,33,31,28
21,211,154,193,203,187
22,79,76,87,111,96
23,48,29,26,41,33
24,29,36,35,34,31
25,22,15,18,45,60
26,23,24,26,21,32
27,40,31,32,33,45
28,55,59,55,72,85
29,10,3,6,10,11
30,102,112,109,147,154
31,8,26,12,7,17
32,20,29,26,28,25
33,66,76,61,64,49
34,70,79,57,102,148
35,53,47,92,97,96
36,52,44,47,48,81
37,126,100,112,94,79
38,106,99,99,142,139
39,66,42,68,67,69
40,198,151,141,155,151
41,19,16,26,24,26
42,32,32,17,23,32
43,30,26,23,18,19
44,24,30,30,31,25
45,13,25,138,195,230
46,47,105,47,45,88
47,21,26,26,35,23
48,73,78,77,81,60
49,59,46,55,84,54
50,93,90,115,88,96
51,65,83,160,173,133
52,210,229,145,130,155
53,123,114,130,154,131
54,59,42,43,50,58
55,22,17,10,11,11
56,77,107,87,144,101
57,56,58,30,60,63
58,66,88,50,64,70
59,104,97,112,90,102
60,171,168,191,336,234
61,65,57,45,78,63
62,3,1,1,4,1
64,136,152,139,209,209
65,33,40,44,62,60
66,229,192,209,247,246
67,23,31,41,55,43
68,77,75,88,82,76
69,33,19,17,20,25
70,173,155,106,135,145
71,105,103,85,111,151
72,473,590,666,807,731
73,88,111,92,122,79
74,62,72,64,65,42
75,11,8,13,13,14
76,22,22,27,37,40
77,87,73,77,118,91
78,57,50,43,45,57
79,46,43,54,60,58
80,43,51,56,45,82
81,15,16,9,7,17
82,29,30,52,50,64
83,32,41,28,31,48
84,14,22,29,34,31
85,141,125,121,112,74
86,64,55,73,85,100
87,42,51,42,48,75
88,79,44,60,62,44
89,39,26,18,22,42
90,89,63,70,61,83
91,50,29,34,45,31
92,63,58,59,78,93
93,50,44,47,48,45
94,85,62,63,71,97
95,55,37,45,48,70
96,214,271,347,357,266
97,33,33,31,40,55
98,28,36,61,54,51
99,25,66,39,68,40
100,118,148,123,118,166
101,67,74,76,98,82
102,66,54,55,77,88
103,63,82,92,72,114
105,11,8,24,33,17
106,140,114,112,104,135
107,84,51,49,41,64
108,37,51,43,46,48
109,182,108,169,226,181
110,39,43,45,46,58
111,38,38,32,56,85
112,32,19,24,42,35
113,132,123,119,181,159
114,56,60,44,44,66
115,30,20,18,43,32
116,244,,,,
117,86,78,67,100,83
118,10,12,10,8,10
119,90,91,114,124,100
120,93,105,80,94,84
121,126,61,74,153,83
122,,,,,
123,101,136,107,114,116
124,686,737,645,457,479
125,157,167,172,180,232
126,27,23,31,51,48
127,94,78,70,70,127
128,136,121,88,99,113
129,20,10,9,11,10
130,34,28,46,32,29
131,16,23,13,42,35
132,16,15,13,17,14
133,17,17,16,16,10
134,38,35,32,31,29
135,90,81,66,95,64
136,23,27,26,31,20
137,105,59,85,99,72
138,114,74,154,144,141
139,72,78,96,94,127
140,159,149,159,181,210
141,126,132,133,160,176
142,259,239,365,376,328
143,9,8,7,10,22
144,,79,61,22,
145,,71,113,87,
146,65,66,77,94,169
147,94,69,60,69,65
148,10,13,22,22,19
149,9,11,7,8,9
150,37,52,31,55,58
151,29,19,20,11,27
152,18,11,14,6,6
153,77,67,63,99,69
154,42,39,61,36,39
155,50,50,50,54,78
156,79,76,83,70,93
157,259,215,185,148,141
158,153,155,113,151,156
159,43,51,46,58,51
160,152,108,159,118,94
161,59,90,75,70,63
162,73,75,62,78,59
163,79,65,73,70,70
164,210,261,211,224,208
165,118,59,71,93,79
166,73,71,60,77,90
167,57,37,42,37,56
168,57,41,40,49,42
169,8,11,15,21,25
170,14,26,23,21,33
171,65,45,44,66,63
172,56,48,42,28,47
173,53,58,55,65,58
174,81,61,92,84,83
175,21,22,8,4,17
176,16,11,16,28,22
177,10,8,10,14,23
178,125,131,111,180,222
179,16,19,22,16,30
180,32,63,42,80,65
181,45,43,39,50,42
182,73,80,83,136,96
183,32,17,28,31,22
184,28,21,37,25,23
185,74,69,74,89,115
186,100,118,76,130,128
187,11,7,11,10,21
188,13,14,21,13,23
189,6,15,13,17,8
190,95,63,63,51,66
191,38,40,30,47,61
192,84,99,114,98,105
193,27,52,27,27,46
194,24,26,37,10,29
195,31,36,19,40,57
196,112,87,103,104,79
197,45,49,50,61,89
198,27,11,24,23,26
199,166,181,163,239,204
200,45,33,60,68,62
201,14,16,28,27,20
202,56,89,56,80,86
203,11,14,18,26,19
204,58,59,104,78,104
205,3,6,4,3,5
206,9,12,8,22,18
207,109,101,92,124,168
208,16,22,28,15,33
209,34,65,55,79,94
210,24,44,42,54,47
211,55,24,42,46,42
212,134,113,138,187,220
213,40,58,51,43,72
215,14,13,11,6,19
216,8,17,19,4,11
217,7,12,13,7,16
218,50,38,58,43,80
219,264,223,272,305,352
220,,35,63,46,
221,84,108,88,129,159
222,9,8,6,14,14
223,78,43,51,59,59
224,43,15,25,21,16
225,21,24,45,26,18
226,21,22,27,37,29
227,35,28,56,56,47
228,10,12,16,10,17
229,60,46,96,113,134
230,62,42,48,113,84
231,49,71,88,97,98
232,47,39,43,41,51
233,23,36,27,39,68
234,121,125,135,166,127
235,10,30,24,35,45
236,10,35,11,18,16
237,112,111,101,142,124
238,91,71,81,92,68
240,61,276,246,234,124
241,25,27,18,17,16
242,39,36,27,14,45
243,3,3,2,2,6
244,29,21,21,31,23
245,41,53,44,53,46
246,129,91,80,99,118
247,83,105,71,82,101
248,85,68,49,60,82
249,73,80,95,119,76
250,17,20,14,15,22
251,21,24,15,19,28
252,2,14,5,12,27
253,26,23,15,25,37
254,46,51,53,64,70
255,31,13,17,13,20
256,18,43,40,55,40
257,65,52,49,72,61
258,107,80,111,123,118
259,71,103,101,116,82
260,110,160,155,133,163
261,17,26,26,18,24
262,17,18,10,24,24
263,7,20,9,20,26
264,42,35,46,67,67
265,14,9,14,11,22
266,54,46,50,78,66
267,63,40,41,37,41
268,39,37,28,24,39
269,16,25,16,25,32
270,76,59,32,45,53
271,29,38,26,37,29
272,104,78,85,92,108
273,22,57,28,19,26
274,30,26,36,37,37
275,39,42,42,66,70
276,21,18,24,38,37
277,19,20,24,24,39
278,50,43,65,81,73
279,18,20,44,20,39
280,94,88,111,202,118
281,52,47,46,53,65
282,28,27,41,30,27
283,44,60,76,76,83
284,5,13,14,11,28
285,,,,,
286,48,29,29,37,46
287,561,581,556,550,549
288,16,33,28,27,47
289,110,86,112,134,150
290,210,290,240,269,294
291,92,117,135,180,124
292,71,87,61,51,68
293,67,49,40,32,32
294,75,59,84,53,50
295,70,57,52,72,35
296,12,46,34,44,37
297,6,1,2,0,1
298,153,,,,
299,56,106,99,117,177
300,175,,,,
301,39,51,38,32,43
302,37,27,29,43,42
303,31,42,28,41,50
304,55,60,73,72,41
305,14,16,39,35,30
306,41,56,51,78,85
307,55,55,65,85,71
308,14,7,6,8,4
309,16,8,19,18,11
310,13,29,14,22,42
311,66,51,62,53,52
312,88,59,86,69,62
313,32,26,24,45,39
314,97,77,98,67,91
315,104,88,99,132,131
316,185,151,171,224,244
317,56,37,39,60,42
318,35,32,37,36,39
319,53,60,52,74,71
320,35,23,17,32,25
321,67,53,46,64,36
322,21,19,13,13,15
323,204,167,207,289,179
324,30,17,21,19,25
325,46,45,65,67,56
326,82,63,43,64,76
327,73,60,47,89,69
328,124,161,163,178,177
329,79,65,65,81,66
330,58,31,72,77,43
331,420,605,562,535,452
332,32,29,52,53,32
333,94,72,53,104,96
334,14,22,28,28,24
335,32,55,31,39,50
336,84,65,67,85,132
