id,y_2011,y_2013,y_2015,y_2016
2,7,6,7,2
3,24,17,4,6
4,1,0,1,0
5,11,1,4,2
6,7,9,6,7
7,0,1,0,0
8,3,3,0,1
9,3,1,3,3
10,15,9,6,4
11,4,1,3,0
12,30,12,0,3
13,2,3,5,0
14,13,17,13,3
15,3,4,6,1
16,17,20,20,13
17,15,11,10,3
18,9,3,1,0
19,11,12,3,7
20,6,9,4,2
21,7,1,13,6
22,5,3,2,0
23,8,3,2,0
24,2,2,3,0
25,8,6,5,1
26,12,8,17,9
27,19,30,13,11
28,0,1,1,0
29,3,4,2,0
30,0,0,0,2
31,1,2,0,1
32,3,4,0,4
33,0,0,0,0
34,22,17,14,20
35,7,4,16,2
36,4,8,12,8
37,8,4,7,0
38,4,11,6,3
39,17,24,16,12
40,41,24,28,8
41,7,10,6,3
42,1,4,2,1
43,1,4,0,0
44,0,0,0,0
45,17,13,9,1
46,9,7,5,5
47,0,0,0,0
48,15,16,17,9
49,24,14,27,10
50,12,12,9,9
51,15,4,9,3
52,1,3,1,0
53,9,8,5,3
54,10,13,12,3
55,7,5,3,1
56,2,1,3,0
57,8,3,2,2
58,3,2,0,0
59,15,15,11,8
60,4,3,0,0
61,2,5,6,1
62,,,,
64,23,17,4,8
65,0,0,0,0
66,1,6,5,1
67,0,,0,0
68,10,14,10,2
69,3,1,1,0
70,9,3,5,4
71,3,2,1,0
72,4,7,8,2
73,14,18,27,10
74,3,2,1,1
75,13,14,4,7
76,12,5,8,6
77,25,19,24,5
78,14,8,4,0
79,,,,
80,7,3,9,9
81,5,11,8,3
82,31,18,13,5
83,1,2,2,1
84,3,1,2,2
85,6,8,5,3
86,5,0,1,1
87,2,2,1,0
88,3,4,9,5
89,8,10,8,2
90,3,5,1,2
91,16,14,13,7
92,2,11,6,5
93,,,,
94,2,4,3,4
95,3,6,2,1
96,18,13,26,10
97,14,7,11,10
98,42,29,24,14
99,6,6,8,2
100,8,5,11,3
101,2,0,2,0
102,7,5,9,0
103,0,4,9,7
105,0,2,3,0
106,0,0,2,0
107,1,4,9,4
108,7,14,10,1
109,8,5,8,4
110,4,5,4,2
111,10,7,16,6
112,6,13,9,1
113,39,30,42,14
114,2,2,1,1
115,8,14,6,3
116,15,14,12,4
117,30,35,38,15
118,0,0,4,1
119,7,1,6,2
120,6,5,4,1
121,22,5,21,8
122,,,,
123,8,8,8,6
124,9,10,9,6
125,19,21,21,10
126,0,0,0,0
127,6,5,3,2
128,16,8,8,1
129,1,3,1,1
130,8,7,4,2
131,7,15,13,7
132,0,2,0,1
133,1,3,0,0
134,5,5,3,2
135,4,4,0,3
136,5,17,11,8
137,8,17,19,5
138,1,4,0,0
139,8,7,9,9
140,19,27,12,7
141,6,3,3,2
142,12,7,8,1
143,1,0,2,0
144,4,2,5,2
145,14,12,7,4
146,9,7,14,3
147,16,15,13,12
148,0,0,2,1
149,11,4,0,1
150,16,14,14,3
151,5,6,7,1
152,6,4,3,2
153,22,14,17,3
154,14,11,10,0
155,9,13,18,7
156,31,33,43,22
157,2,3,2,0
158,34,27,26,13
159,4,6,4,1
160,9,11,20,7
161,0,0,0,0
162,20,9,13,6
163,1,2,0,0
164,3,4,6,6
165,9,10,9,3
166,8,13,11,4
167,3,1,2,0
168,6,16,5,9
169,7,3,4,3
170,1,4,0,0
171,2,2,2,0
172,5,3,3,0
173,12,8,7,5
174,12,13,11,3
175,4,1,1,0
176,3,10,3,2
177,2,5,2,1
178,0,1,0,0
179,0,2,0,1
180,4,5,4,4
181,8,5,7,4
182,2,2,5,1
183,2,3,3,0
184,2,0,2,1
185,,,,
186,15,19,23,13
187,0,0,1,0
188,2,1,3,0
189,0,0,0,0
190,5,9,14,3
191,16,10,9,4
192,7,2,4,4
193,1,0,1,1
194,5,0,1,1
195,8,8,7,2
196,23,21,26,16
197,16,16,10,7
198,6,1,2,0
199,20,14,10,8
200,0,1,0,0
201,9,1,5,1
202,5,9,9,6
203,11,13,11,4
204,6,6,5,0
205,0,2,0,1
206,0,1,0,0
207,0,1,0,0
208,3,1,2,0
209,19,19,21,11
210,1,4,1,0
211,13,23,38,15
212,0,4,1,1
213,1,2,0,0
215,2,1,1,0
216,3,1,1,0
217,1,2,1,1
218,7,8,4,2
219,3,5,4,1
220,7,13,8,5
221,7,5,4,4
222,3,3,4,2
223,8,10,11,6
224,3,3,1,1
225,2,5,6,1
226,0,1,0,0
227,29,28,25,14
228,2,3,5,3
229,3,3,14,8
230,3,4,6,0
231,8,9,5,5
232,28,10,26,2
233,3,1,3,0
234,19,10,13,6
235,6,1,2,1
236,1,4,2,1
237,17,25,25,11
238,14,13,23,7
240,2,4,1,2
241,0,2,2,0
242,7,10,16,12
243,1,0,1,0
244,13,6,9,8
245,3,2,2,1
246,20,19,9,6
247,1,0,0,0
248,,,,
249,0,1,0,1
250,14,13,17,6
251,10,13,5,5
252,4,2,2,2
253,7,3,1,2
254,1,0,0,0
255,2,3,3,2
256,9,12,8,3
257,6,15,11,1
258,35,24,18,11
259,23,18,20,8
260,19,16,17,6
261,4,6,8,1
262,13,7,14,2
263,2,9,3,0
264,7,6,4,0
265,5,6,12,1
266,18,13,20,2
267,22,19,15,2
268,16,6,19,8
269,6,2,4,1
270,,,,
271,5,9,10,3
272,,,,
273,24,17,28,12
274,,,,
275,3,7,3,2
276,11,10,9,2
277,8,6,10,5
278,3,3,3,3
279,8,3,4,3
280,11,10,16,10
281,6,6,2,8
282,7,13,10,5
283,14,13,25,8
284,1,2,1,1
285,0,0,0,0
286,0,1,0,0
287,0,0,0,0
288,2,1,3,1
289,16,21,17,2
290,3,0,3,3
291,2,2,3,0
292,4,3,4,0
293,3,6,2,0
294,1,2,3,0
295,1,2,2,3
296,7,2,10,2
297,0,0,0,0
298,2,1,1,0
299,24,14,32,8
300,0,1,0,1
301,7,11,15,5
302,5,1,2,3
303,0,0,1,0
304,1,0,0,1
305,6,6,10,7
306,0,0,0,0
307,9,7,11,5
308,0,2,2,0
309,4,1,2,0
310,6,4,6,0
311,5,3,3,1
312,9,5,5,4
313,4,11,10,2
314,2,6,0,2
315,0,0,1,1
316,8,7,9,3
317,2,3,2,2
318,4,1,7,0
319,11,9,13,6
320,7,2,3,1
321,5,4,1,3
322,8,5,9,4
323,9,10,18,8
324,9,5,4,1
325,15,18,11,5
326,1,3,2,6
327,6,6,6,2
328,3,3,7,0
329,17,14,12,11
330,17,26,21,5
331,4,1,4,2
332,16,12,18,9
333,16,17,19,8
334,,,,
335,14,8,6,1
336,19,14,16,3
337,6,13,15,2
338,,,,
339,6,1,0,0
340,30,17,8,3
341,9,7,4,1
342,1,0,0,0
343,3,8,4,1
344,7,12,3,1
345,8,6,2,0
346,17,12,15,2
347,3,4,3,1
348,18,15,24,12
349,0,0,0,0
350,3,3,2,3
351,0,0,4,0
352,1,1,0,0
353,8,4,1,0
354,5,2,0,4
355,1,1,4,0
356,8,11,9,5
357,2,1,0,2
358,12,3,1,0
359,5,1,3,0
360,36,39,40,13
361,6,5,5,3
362,13,10,18,2
363,5,8,8,1
364,1,0,3,1
365,4,6,2,1
366,0,5,3,0
367,14,6,3,1
368,17,14,12,8
369,0,2,12,1
370,6,4,4,3
371,28,25,26,11
372,46,54,35,20
373,1,3,1,2
374,9,10,12,8
375,3,1,1,0
376,26,31,30,11
377,33,31,42,20
378,12,7,2,1
379,13,6,3,1
380,17,8,8,2
381,9,5,1,0
382,14,15,9,2
383,10,10,11,2
384,11,7,4,2
385,26,25,12,12
386,5,3,4,0
387,11,8,15,3
388,10,6,5,1
389,25,22,28,12
390,6,5,3,0
391,6,5,3,1
392,3,5,7,2
393,5,12,5,4
394,6,5,3,4
395,2,5,6,3
396,10,5,11,11
397,0,2,1,0
398,7,2,0,2
399,2,1,4,2
400,2,0,1,0
401,6,7,4,3
402,6,5,4,2
403,8,3,3,0
404,7,5,3,0
405,21,16,17,1
406,8,4,9,2
407,3,7,3,0
408,5,6,3,2
409,7,4,4,1
410,6,7,0,1
411,7,7,3,4
412,0,1,0,0
413,7,7,4,3
416,1,4,3,0
417,11,6,5,2
418,4,3,1,1
419,5,4,2,0
420,8,4,2,0
421,6,2,5,3
422,6,3,10,6
423,3,3,4,3
424,3,4,2,1
425,3,1,3,1
426,6,8,3,1
428,4,3,4,2
430,4,3,1,5
431,8,6,11,7
432,4,1,7,1
433,2,0,0,0
434,7,8,5,1
435,2,2,1,2
436,11,9,8,6
437,5,3,8,3
438,3,2,1,1
442,15,11,15,6
443,7,4,1,1
444,11,6,7,5
445,4,8,6,2
446,11,5,10,0
447,8,7,9,1
448,5,3,1,0
449,4,5,3,2
450,9,7,5,0
451,5,4,3,2
452,1,3,5,0
453,6,8,3,2
454,7,4,3,2
455,6,4,1,1
456,0,2,0,0
457,1,0,1,1
458,2,3,3,1
459,15,11,10,6
460,8,6,7,2
462,5,3,4,0
463,4,3,6,0
464,8,4,6,2
465,2,1,1,1
466,7,18,16,3
467,2,3,5,0
468,0,0,0,0
469,3,5,2,2
470,1,5,2,0
471,5,3,3,1
472,9,1,3,2
473,1,8,1,3
474,8,6,3,1
475,1,1,0,0
