id,y_2013,y_2015,y_2016,y_2017,y_2018
2,76,85,105,106,86
3,474,514,615,720,705
4,33,48,52,65,35
5,35,31,28,34,20
6,88,111,84,112,106
7,57,91,106,156,152
8,78,70,50,49,37
9,16,27,26,43,33
10,185,157,144,221,238
11,49,100,123,127,164
12,29,49,42,53,49
13,73,73,61,100,105
14,55,55,74,98,83
15,21,51,45,63,55
16,167,142,140,151,195
17,98,94,88,101,120
18,119,101,122,153,193
19,78,80,95,96,93
20,59,66,62,68,74
21,92,113,128,151,147
22,67,48,47,48,65
23,69,68,67,114,98
24,27,28,39,39,33
25,27,23,30,47,29
26,20,34,40,40,45
27,37,47,29,67,58
28,28,26,33,33,27
29,33,25,27,30,24
30,79,95,106,116,113
31,31,49,64,82,74
32,21,26,21,51,31
33,22,18,35,38,18
34,46,45,50,62,85
35,42,51,50,57,90
36,45,55,59,78,67
37,116,109,83,119,89
38,81,102,96,137,109
39,51,54,82,79,67
40,89,122,134,109,109
41,24,26,19,28,30
42,26,46,49,47,42
43,37,22,20,39,31
44,25,19,20,26,31
45,29,70,58,69,118
46,44,49,51,66,61
47,11,19,15,18,26
48,33,42,51,50,62
49,48,51,64,66,64
50,50,78,80,89,110
51,46,66,63,74,65
52,84,75,67,81,99
53,81,79,89,126,116
54,60,69,65,93,69
55,41,112,130,154,170
56,39,37,48,37,35
57,20,32,39,42,42
58,47,35,43,39,53
59,42,53,52,64,59
60,61,78,71,103,98
61,27,24,37,45,37
62,194,218,241,191,160
64,88,185,138,156,105
65,34,41,56,49,44
66,79,68,92,94,98
67,19,13,16,14,13
68,65,90,102,113,108
69,39,38,26,50,48
70,80,88,122,104,100
71,60,61,57,88,64
72,82,114,125,139,158
73,68,98,92,98,136
74,52,23,17,26,26
75,42,34,55,50,58
76,51,41,49,56,69
77,79,51,76,106,85
78,68,49,56,68,75
79,14,21,20,35,38
80,31,32,37,53,64
81,16,14,25,21,15
82,37,45,39,59,56
83,28,26,22,23,26
84,24,33,34,30,38
85,93,86,95,109,102
86,61,43,31,37,62
87,29,33,24,46,30
88,46,65,54,77,85
89,21,27,24,31,30
90,24,18,43,61,47
91,30,44,46,42,41
92,52,82,97,119,146
93,52,48,56,70,68
94,89,86,91,109,109
95,34,35,41,66,69
96,81,71,98,101,109
97,49,74,43,49,55
98,48,43,45,67,72
99,68,45,42,72,79
100,70,72,64,82,66
101,45,44,30,33,39
102,29,33,33,25,33
103,36,26,33,50,57
105,17,30,35,35,28
106,45,68,50,50,60
107,30,32,34,41,53
108,8,14,46,26,31
109,49,33,52,47,78
110,37,44,48,68,77
111,62,37,60,57,86
112,32,24,41,43,42
113,86,82,81,102,112
114,35,50,39,48,54
115,85,99,93,103,82
116,46,36,174,179,203
117,67,77,93,102,124
118,8,5,20,19,20
119,60,42,73,79,70
120,31,59,77,68,69
121,68,102,127,141,134
122,,,,,
123,126,95,120,144,122
124,158,177,195,246,254
125,130,110,112,166,107
126,17,21,13,28,45
127,62,104,92,133,147
128,58,74,72,93,73
129,29,27,25,37,30
130,33,32,36,37,43
131,18,34,21,39,41
132,26,15,10,18,33
133,13,12,25,24,18
134,28,19,33,29,20
135,34,72,60,97,80
136,34,31,35,49,55
137,62,43,52,52,52
138,80,57,72,100,66
139,49,77,87,88,97
140,79,121,125,168,146
141,80,97,75,118,146
142,50,92,108,141,121
143,23,20,20,28,30
144,19,23,45,42,50
145,21,34,26,24,36
146,49,38,56,72,78
147,60,64,60,100,96
148,27,39,39,66,69
149,21,49,52,65,49
150,35,24,37,27,41
151,49,52,71,84,93
152,8,24,8,20,23
153,36,64,54,88,79
154,31,74,98,65,81
155,46,51,47,69,74
156,65,73,86,89,73
157,125,168,186,242,238
158,86,104,115,150,117
159,50,48,31,55,53
160,64,99,110,119,124
161,28,57,64,71,52
162,30,30,35,67,65
163,54,94,91,119,110
164,136,115,141,209,172
165,44,49,58,41,60
166,21,33,39,46,65
167,16,43,43,42,30
168,26,23,39,53,42
169,15,29,37,33,33
170,37,30,51,38,31
171,51,44,47,69,44
172,71,66,44,54,44
173,26,16,24,30,43
174,49,67,70,71,109
175,24,31,46,35,46
176,29,48,45,56,48
177,70,56,47,50,52
178,96,124,123,162,196
179,45,56,49,73,62
180,20,39,33,29,36
181,80,61,56,74,55
182,37,50,49,60,79
183,19,27,18,34,24
184,39,33,23,31,28
185,43,38,57,68,66
186,54,58,66,127,111
187,13,20,25,12,14
