id,y_2000,y_2010,y_2019
2,76,57,93
3,74,123,235
4,23,7,0
5,8,21,0
6,45,28,38
7,0,14,24
8,21,32,70
9,17,11,0
10,92,84,75
11,16,46,76
12,70,81,41
13,83,69,70
14,78,130,169
15,21,49,0
16,105,139,214
17,56,69,183
18,23,48,45
19,53,62,52
20,16,65,75
21,38,50,38
22,10,11,8
23,21,49,108
24,18,10,0
25,22,49,38
26,33,100,93
27,35,68,137
28,8,3,0
29,11,19,58
30,17,16,28
31,8,20,0
32,7,10,11
33,21,57,59
34,31,49,90
35,16,38,13
36,37,68,56
37,28,55,276
38,26,56,51
39,23,72,84
40,12,76,177
41,32,34,16
42,16,40,51
43,15,18,27
44,6,31,22
45,2,81,84
46,43,69,0
47,7,14,0
48,9,36,57
49,5,103,71
50,81,55,113
51,12,28,53
52,74,70,233
53,47,49,200
54,53,48,237
55,34,61,158
56,6,17,95
57,43,39,67
58,44,24,44
59,71,80,71
60,68,101,126
61,16,41,29
62,75,76,144
64,58,138,270
65,7,72,180
66,28,68,182
67,2,20,60
68,54,98,75
69,19,20,0
70,12,13,3
71,51,44,29
72,18,38,12
73,9,120,75
74,19,23,18
75,0,53,25
76,12,46,97
77,2,108,857
78,22,74,196
79,39,9,0
80,4,57,13
81,17,26,13
82,0,56,182
83,19,57,33
84,17,10,32
85,18,49,22
86,86,80,322
87,44,47,0
88,35,22,242
89,26,82,62
90,33,28,79
91,29,92,86
92,,46,140
93,25,42,111
94,14,10,4
95,19,43,55
96,24,86,153
97,37,79,113
98,2,98,159
99,28,33,8
100,26,44,40
101,13,23,10
102,43,50,0
103,31,11,29
105,15,17,25
106,31,32,109
107,33,140,64
108,29,39,45
109,12,34,12
110,1,36,179
111,6,63,188
112,5,29,61
113,9,125,95
114,34,39,0
115,16,70,110
116,43,49,105
117,16,57,73
118,19,13,9
119,27,39,20
120,6,38,0
121,43,44,27
122,3,,
123,10,45,19
124,32,77,5
125,22,93,57
126,4,0,34
127,41,58,33
128,34,59,65
129,11,25,7
130,16,23,70
131,28,44,43
132,8,4,0
133,3,12,0
134,14,29,100
135,25,28,0
136,5,55,48
137,13,48,0
138,7,26,9
139,12,41,0
140,19,59,43
141,25,16,0
142,34,85,98
143,8,17,0
144,37,88,48
145,48,86,37
146,18,35,9
147,32,85,24
148,15,25,206
149,0,17,18
150,17,34,41
151,5,54,57
152,8,25,19
153,15,114,123
154,37,80,89
155,30,94,231
156,2,87,8
157,19,17,21
158,22,94,0
159,7,21,129
160,30,48,0
161,72,114,239
162,41,74,58
163,22,14,57
164,153,95,298
165,48,65,133
166,24,14,35
167,18,26,0
168,52,42,9
169,2,70,177
170,9,29,17
171,4,16,121
172,0,46,112
173,12,34,19
174,7,51,17
175,18,24,0
176,14,85,185
177,28,42,18
178,16,48,67
179,8,22,0
180,16,27,0
181,29,45,78
182,4,7,8
183,16,33,0
184,43,25,28
185,58,63,39
186,60,66,168
187,9,32,0
188,15,39,34
189,19,29,0
190,19,32,141
191,21,64,72
192,5,48,47
193,12,21,0
194,12,55,72
195,1,58,26
196,11,37,119
197,39,71,152
198,7,11,0
199,45,56,257
200,11,15,77
201,37,71,0
202,39,46,83
203,4,31,63
204,7,26,46
205,10,12,8
206,19,23,119
207,1,49,15
208,5,27,93
209,16,76,307
210,12,27,76
211,5,75,60
212,17,29,12
213,8,24,58
215,4,17,0
216,11,17,223
217,5,21,23
218,33,65,0
219,63,56,88
220,40,49,66
221,31,74,12
222,13,35,100
223,46,40,140
224,38,68,84
225,14,29,19
226,5,22,11
227,33,71,53
228,5,19,0
229,17,61,225
230,30,44,92
231,9,50,40
232,15,61,70
233,12,55,126
234,80,114,67
235,10,47,16
236,17,14,0
237,29,60,21
238,48,63,20
240,24,55,36
241,21,20,0
242,,62,290
243,4,0,0
244,56,55,113
245,18,41,36
246,43,69,119
247,10,25,0
248,48,87,122
249,21,23,0
250,19,62,30
251,14,69,151
252,5,24,80
253,9,47,69
254,6,33,0
255,37,59,153
256,5,31,124
257,2,50,294
258,28,64,14
259,37,72,341
260,33,69,10
261,31,51,91
262,30,59,60
263,10,33,70
264,38,56,72
265,18,47,0
266,5,70,67
267,25,112,106
268,18,55,0
269,22,72,29
270,30,90,0
271,15,14,102
272,11,104,22
273,1,56,82
274,,25,148
275,29,64,34
276,15,55,92
277,12,51,25
278,23,57,176
279,11,39,24
280,43,48,0
281,12,38,15
282,10,40,113
283,29,57,144
284,1,25,42
285,,,
286,8,19,26
287,26,69,11
288,14,41,66
289,5,99,127
290,4,11,0
291,48,46,99
292,11,21,6
293,14,4,22
294,5,36,91
295,13,23,6
296,7,38,11
297,1,6,40
298,26,39,19
299,40,78,116
300,21,28,35
301,46,45,271
302,38,72,90
303,40,39,0
304,16,8,10
305,1,34,0
306,11,27,0
307,44,57,41
308,12,29,35
309,3,46,0
310,10,34,308
311,23,24,9
312,81,38,28
313,16,34,8
314,56,39,48
315,47,7,64
316,123,77,129
317,9,26,16
318,10,45,7
319,73,59,37
320,11,10,0
321,20,8,98
322,13,38,22
323,61,71,57
324,23,43,10
325,31,58,281
326,12,21,0
327,29,71,0
328,13,20,0
329,15,47,80
330,16,52,34
331,13,38,35
332,0,21,145
333,71,78,171
334,,36,128
335,2,83,89
336,17,109,217
337,8,45,0
338,12,29,32
339,0,7,51
340,37,99,275
341,49,55,130
342,,5,75
343,49,36,63
344,29,32,71
345,3,22,59
346,65,85,13
347,2,21,37
348,19,61,134
349,13,41,21
350,8,20,15
351,16,29,0
352,43,66,76
353,27,49,0
354,46,55,70
355,15,61,73
356,22,83,80
357,25,37,68
358,25,51,286
359,10,24,0
360,58,131,100
361,26,22,73
362,24,52,27
363,43,31,47
364,5,16,44
365,35,24,21
366,35,19,27
367,53,69,261
368,62,95,70
369,19,38,63
370,70,48,94
371,96,156,132
372,72,285,291
373,14,37,0
374,32,25,11
375,10,29,27
376,43,96,134
377,9,120,206
378,44,113,154
379,25,48,87
380,51,122,75
381,73,70,73
382,40,92,156
383,89,73,76
384,11,57,292
385,109,117,146
386,49,39,18
387,75,60,222
388,19,28,77
389,162,169,178
390,44,46,15
391,18,34,0
392,33,86,103
393,113,57,39
394,59,65,185
395,11,34,24
396,28,58,8
397,5,19,43
398,,6,39
399,12,25,34
400,13,35,184
401,26,42,59
402,9,28,49
403,27,29,37
404,7,61,61
405,2,60,50
406,28,31,25
407,16,42,0
408,10,55,136
409,19,34,52
410,6,32,0
411,2,22,12
412,7,8,15
413,23,55,175
416,0,50,82
417,14,50,59
418,6,72,219
419,16,53,17
420,14,34,24
421,0,31,0
422,32,50,0
423,17,35,86
424,7,23,0
425,10,9,46
426,18,50,53
428,29,42,74
430,38,68,75
431,25,55,0
432,46,72,93
433,5,34,54
434,5,67,119
435,1,8,86
436,18,53,50
437,17,35,31
438,4,14,0
442,39,78,92
443,20,61,0
444,33,55,67
445,41,67,10
446,14,30,63
447,5,52,295
448,6,29,36
449,8,22,81
450,12,73,26
451,9,62,39
452,16,18,0
453,27,34,79
454,11,26,106
455,11,29,16
456,7,3,0
457,11,5,34
458,4,21,0
459,26,81,159
460,32,77,288
462,15,26,23
463,32,52,26
464,5,49,46
465,5,21,57
466,10,67,125
467,14,33,137
468,14,44,110
469,8,24,36
470,12,33,52
471,12,62,80
472,6,11,0
473,30,36,70
474,16,21,24
475,13,11,9
