id,y_2011,y_2013,y_2015,y_2016,y_2018
2,7,13,10,12,1
3,55,20,8,16,16
4,1,0,0,0,0
5,26,31,66,41,11
6,35,54,54,54,17
7,0,0,0,0,1
8,1,1,2,0,1
9,4,3,2,2,0
10,54,83,58,47,29
11,1,1,2,1,2
12,14,15,22,16,10
13,7,13,10,8,7
14,3,7,6,6,3
15,1,6,3,2,2
16,13,21,23,15,8
17,14,18,20,27,2
18,5,18,11,14,4
19,1,1,5,5,1
20,0,0,1,1,1
21,6,11,24,11,2
22,8,7,5,8,15
23,3,9,7,10,5
24,0,1,0,0,0
25,2,0,2,1,1
26,0,0,2,0,0
27,1,0,0,0,0
28,0,0,0,1,1
29,0,1,0,1,1
30,4,19,13,12,8
31,0,0,0,0,0
32,0,0,0,0,0
33,3,2,0,0,1
34,9,17,25,42,7
35,3,7,5,4,4
36,2,2,5,3,1
37,39,53,63,34,7
38,0,3,5,4,2
39,4,9,7,2,0
40,12,31,26,25,11
41,2,7,2,3,2
42,1,0,1,1,3
43,0,0,2,4,0
44,0,0,2,0,1
45,1,0,0,0,0
46,4,3,1,2,1
47,1,0,0,0,0
48,2,2,2,2,1
49,1,4,1,1,2
50,11,19,99,94,24
51,10,15,7,5,2
52,11,19,23,10,8
53,26,26,20,18,16
54,8,9,11,21,10
55,2,2,3,3,0
56,0,1,1,2,1
57,5,4,7,1,1
58,13,13,13,15,15
59,10,21,5,15,15
60,7,4,32,6,3
61,2,0,2,3,1
62,0,0,0,0,0
64,7,15,13,10,4
65,1,0,8,0,2
66,0,1,5,9,3
67,1,0,1,1,0
68,4,4,1,2,0
69,0,1,1,0,0
70,13,12,13,22,8
71,12,37,26,33,12
72,0,1,0,2,11
73,2,2,4,7,4
74,0,2,2,1,0
75,0,0,0,1,0
76,0,1,1,1,1
77,1,0,2,1,2
78,1,5,5,3,13
79,4,6,2,2,5
80,2,2,0,0,1
81,0,0,0,0,0
82,0,0,1,2,3
83,2,3,6,9,6
84,1,4,2,1,0
85,39,36,48,42,17
86,18,43,137,29,9
87,3,18,15,8,6
88,15,20,25,29,11
89,7,7,3,4,4
90,18,17,9,18,2
91,2,7,4,4,1
92,1,0,1,0,0
93,6,6,0,5,4
94,1,4,0,4,2
95,0,2,1,1,2
96,5,3,5,4,5
97,3,2,2,1,1
98,2,2,4,1,0
99,1,2,4,4,3
100,4,18,12,16,3
101,11,23,16,12,3
102,3,3,9,8,0
103,7,7,4,4,0
105,1,3,3,2,0
106,18,11,10,10,2
107,0,3,2,2,3
108,,,,,
109,1,1,0,0,0
110,1,3,2,1,2
111,0,2,3,3,2
112,0,2,2,1,1
113,0,9,3,6,2
114,10,8,13,16,9
115,1,0,2,1,1
116,,,,,
117,3,1,9,6,0
118,2,0,1,1,
119,1,3,7,9,1
120,12,24,28,23,6
121,10,17,5,4,1
122,,,,,
123,9,8,14,16,9
124,12,16,24,15,13
125,3,6,3,4,8
126,0,2,1,2,0
127,2,5,6,8,13
128,30,30,32,46,5
129,0,0,1,1,0
130,0,0,2,2,0
131,0,3,3,2,1
132,0,3,1,2,0
133,0,1,2,0,0
134,1,3,2,0,0
135,5,10,3,12,14
136,1,3,1,1,2
137,2,4,4,3,3
138,2,9,14,7,0
139,2,5,5,9,2
140,7,11,14,13,6
141,10,17,6,8,4
142,7,14,24,9,5
143,1,1,0,0,0
144,,,,,
145,,,,,
146,1,4,0,3,2
147,18,7,21,7,1
148,1,0,1,1,1
149,1,0,0,0,0
150,0,4,7,10,7
151,0,0,0,0,0
152,1,4,7,6,1
153,0,2,1,3,2
154,0,4,5,3,1
155,3,5,4,4,3
156,5,6,9,9,4
157,12,25,19,15,6
158,6,9,14,14,6
159,13,14,20,19,10
160,7,16,28,28,7
161,5,14,13,24,16
162,3,10,8,5,2
163,11,6,3,1,0
164,79,135,179,93,21
165,23,30,18,13,10
166,5,6,4,2,4
167,1,2,4,1,4
168,6,15,10,10,2
169,0,0,0,1,5
170,0,0,0,0,0
171,1,0,1,0,0
172,1,0,0,0,0
173,1,11,9,10,2
174,1,1,0,0,1
175,0,1,4,4,2
176,0,1,3,3,0
177,1,0,1,1,0
178,0,0,2,4,1
179,0,0,1,1,0
180,4,8,11,11,2
181,6,1,3,2,0
182,7,8,6,8,1
183,3,5,5,7,1
184,24,2,3,1,2
185,7,6,6,5,2
186,1,7,12,6,3
187,0,0,0,0,0
188,0,0,0,1,1
189,0,1,2,2,0
190,7,10,14,12,6
191,1,3,3,1,3
192,1,3,2,0,2
193,1,1,2,3,1
194,0,0,0,0,
195,0,0,0,0,1
196,3,1,7,5,3
197,16,37,14,10,11
198,2,1,0,1,0
199,17,42,60,73,27
200,0,0,0,1,0
201,1,4,3,1,0
202,13,20,16,8,5
203,0,1,0,0,3
204,0,0,0,0,1
205,0,0,0,0,0
206,0,1,2,0,1
207,0,0,2,0,0
208,0,0,0,0,0
209,2,5,4,10,1
210,0,1,1,0,2
211,2,2,0,2,4
212,5,5,4,3,3
213,1,1,5,6,1
215,0,1,0,0,0
216,0,2,1,0,0
217,0,0,0,0,2
218,0,2,2,4,1
219,1,2,8,1,1
220,0,3,6,3,
221,0,5,2,4,7
222,1,2,0,0,0
223,8,16,11,11,3
224,2,1,0,2,9
225,0,0,0,1,0
226,2,1,1,0,1
227,0,6,8,7,1
228,1,0,0,0,1
229,5,16,6,7,6
230,8,19,8,12,4
231,1,0,1,2,0
232,0,1,1,4,4
233,0,0,0,2,0
234,3,5,10,13,9
235,0,0,2,4,0
236,1,0,1,1,0
237,2,14,11,9,1
238,4,9,12,10,8
240,11,10,7,8,3
241,1,0,0,0,0
242,0,1,3,1,0
