id,y_2010,y_2012,y_2014,y_2016
2,5,0,1,4
3,6,8,8,6
4,0,0,1,0
5,4,1,3,3
6,7,6,5,3
7,0,0,0,0
8,0,0,0,0
9,1,1,0,0
10,5,11,4,2
11,0,0,0,0
12,8,6,8,4
13,2,4,4,3
14,5,0,1,5
15,1,0,0,0
16,8,4,5,6
17,10,8,2,8
18,3,0,2,0
19,1,0,1,2
20,1,0,0,1
21,2,4,2,1
22,2,1,1,2
23,3,0,2,3
24,2,1,4,1
25,0,0,0,0
26,0,2,1,1
27,4,3,0,0
28,0,0,0,0
29,0,0,2,0
30,4,4,4,5
31,0,0,0,0
32,0,,,0
33,0,0,0,1
34,3,5,2,6
35,1,2,5,1
36,2,0,0,0
37,12,5,4,2
38,0,0,1,0
39,1,4,5,6
40,13,8,2,4
41,1,0,1,1
42,0,1,0,1
43,0,1,0,0
44,0,0,0,0
45,1,0,1,1
46,1,0,2,1
47,0,0,0,0
48,3,0,0,1
49,2,3,2,3
50,15,7,10,4
51,0,1,0,1
52,7,12,2,5
53,10,12,10,8
54,7,6,3,7
55,3,0,1,0
56,0,0,0,0
57,3,4,3,1
58,3,2,1,4
59,6,3,2,4
60,2,1,2,2
61,4,0,0,1
62,,,,
64,5,3,0,2
65,2,0,0,1
66,1,1,1,0
67,0,0,1,0
68,7,3,1,0
69,0,0,0,0
70,7,5,3,4
71,9,10,9,10
72,0,0,0,1
73,2,0,3,1
74,0,0,0,0
75,0,0,0,0
76,0,1,0,1
77,3,5,2,4
78,2,1,2,2
79,7,7,7,11
80,0,1,0,0
81,0,0,0,0
82,0,0,0,1
83,6,3,3,1
84,1,0,0,1
85,10,13,2,6
86,7,6,5,5
87,5,2,2,2
88,10,5,7,5
89,3,5,4,1
90,9,1,1,6
91,3,3,4,2
92,0,1,1,2
93,4,2,2,1
94,4,1,3,3
95,3,0,1,1
96,3,3,3,3
97,2,1,0,0
98,2,1,0,1
99,0,0,1,2
100,7,4,7,0
101,10,8,4,3
102,5,4,2,1
103,3,3,0,5
105,1,0,0,0
106,1,2,2,3
107,7,3,1,0
108,2,0,1,3
109,1,0,1,0
110,0,1,1,0
111,1,2,0,0
112,3,0,1,0
113,7,1,2,11
114,11,4,1,4
115,1,0,0,0
116,11,3,6,7
117,7,4,2,2
118,0,0,1,0
119,3,1,2,1
120,4,2,5,8
121,3,7,2,1
122,,,,
123,5,4,3,3
124,8,5,5,2
125,8,5,4,0
126,,0,0,2
127,10,6,7,4
128,16,7,5,9
129,0,0,1,0
130,0,0,0,0
131,2,3,0,0
132,0,0,0,0
133,0,0,0,0
134,2,1,2,1
135,0,2,1,0
136,1,0,0,0
137,5,7,2,5
138,3,1,0,2
139,4,1,6,0
140,5,3,1,2
141,4,3,5,4
142,9,4,3,8
143,0,0,0,0
144,6,5,2,2
145,5,2,2,3
146,2,3,2,2
147,4,3,2,1
148,0,0,0,0
149,0,0,0,1
150,6,2,2,1
151,1,0,0,0
152,1,0,0,0
153,3,0,3,0
154,6,0,1,1
155,1,5,0,1
156,6,4,2,4
157,6,2,3,3
158,15,7,8,9
159,4,4,2,3
160,5,7,6,6
161,3,5,5,0
162,7,3,0,3
163,2,1,0,0
164,12,8,11,20
165,7,8,5,8
166,3,0,3,1
167,2,4,0,3
168,5,2,1,3
169,0,1,0,0
170,0,0,0,2
171,0,0,1,0
172,0,0,1,0
173,4,2,1,1
174,3,0,0,0
175,0,0,0,0
176,0,0,0,0
177,0,1,0,0
178,0,0,1,0
179,0,0,1,0
180,1,4,1,1
181,0,0,0,0
182,5,3,2,3
183,0,2,1,1
184,0,0,0,0
185,6,7,3,7
186,3,6,2,2
187,0,0,0,0
188,1,0,0,0
189,0,0,0,0
190,6,4,0,1
191,2,2,0,1
192,1,3,0,2
193,2,0,0,0
194,0,1,0,0
195,1,2,1,1
196,5,4,2,6
197,8,7,4,8
198,0,0,0,0
199,13,14,9,13
200,3,2,0,1
201,1,0,0,1
202,15,8,4,5
203,5,2,0,0
204,0,0,0,0
205,0,0,0,0
206,0,0,0,0
207,0,0,0,1
208,0,0,0,0
209,4,0,2,3
210,0,0,1,0
211,3,4,3,2
212,11,3,3,8
213,2,0,0,0
215,0,0,1,0
216,1,1,0,0
217,1,0,0,0
218,1,0,0,0
219,0,1,1,0
220,2,2,2,0
221,1,0,1,0
222,0,0,0,0
223,7,4,5,4
224,2,0,0,1
225,0,0,1,2
