id,y_2010,y_2013,y_2014,y_2016,y_2018
2,483,477,501,497,489
3,1661,1732,1808,1756,1748
4,345,345,358,358,358
5,148,153,183,157,160
6,571,564,662,596,602
7,336,338,341,339,339
8,416,423,438,437,459
9,230,263,284,273,273
10,1157,1190,1293,1247,1236
11,744,757,798,796,796
12,,,,,
13,574,577,629,639,621
14,814,830,851,868,846
15,772,773,781,787,775
16,1026,1026,1062,1053,1049
17,808,829,852,847,838
18,673,685,750,720,738
19,1103,1135,1118,1138,1135
20,880,882,888,906,887
21,265,321,358,345,345
22,158,157,181,156,171
23,194,193,202,200,201
24,394,373,397,375,351
25,833,837,856,867,856
26,,,,,
27,648,653,670,675,672
28,245,253,264,259,252
29,250,292,296,299,295
30,99,97,121,102,110
31,563,565,574,586,579
32,69,69,70,72,70
33,,23,24,25,26
34,538,563,641,658,970
35,355,482,627,704,791
36,742,770,795,799,792
37,531,538,654,590,620
38,792,786,799,814,798
39,847,880,937,975,949
40,637,659,716,699,712
41,365,367,373,377,369
42,338,338,339,342,338
43,368,385,390,390,390
44,131,144,154,155,157
45,869,1025,1134,1166,1462
46,396,400,408,419,403
47,23,20,18,22,22
48,420,428,444,454,442
49,706,764,814,822,810
50,404,426,443,440,437
51,363,367,393,384,378
52,181,184,190,190,190
53,470,482,515,527,520
54,508,515,568,516,543
55,664,669,680,690,680
56,96,100,100,101,100
57,73,74,76,74,140
58,237,247,250,252,249
59,305,319,389,389,385
60,,,,,
61,262,264,275,297,274
62,,,,,
64,156,236,238,247,153
65,,11,,,
66,,,,,
67,,,,,
68,339,337,343,321,341
69,246,246,254,249,247
70,481,491,517,500,497
71,177,199,205,207,208
72,222,228,228,232,229
73,744,794,890,903,953
74,108,107,109,111,109
75,275,370,400,409,401
76,606,890,1044,981,1046
77,914,1034,1062,998,1057
78,430,532,557,518,553
79,,,,,
80,132,131,136,132,131
81,275,277,281,261,279
82,356,368,423,410,433
83,,,,39,51
84,50,50,54,47,70
85,535,561,651,555,572
86,,,,,13
87,309,425,315,320,321
88,403,415,483,437,465
89,520,527,546,544,543
90,319,325,337,335,332
91,667,667,691,693,683
92,109,109,128,122,127
93,,,,,
94,328,333,350,345,343
95,349,349,354,332,355
96,585,587,607,564,600
97,996,996,1011,940,1005
98,692,732,823,937,1059
99,617,617,634,636,633
100,564,571,604,594,589
101,82,83,88,89,90
102,282,287,309,309,306
103,215,216,231,237,224
105,144,143,149,150,147
106,36,36,38,36,36
107,109,109,111,111,109
108,455,456,472,471,466
109,445,485,514,526,524
110,333,341,357,361,361
111,564,706,831,852,1190
112,316,348,414,475,475
113,1199,1293,1423,1475,1514
114,164,166,215,167,178
115,953,1336,1410,1430,1407
116,472,587,728,778,906
117,946,1043,1158,1202,1363
118,407,423,440,445,437
119,405,415,431,433,473
120,231,242,280,255,282
121,541,569,594,544,578
122,,,,,
123,774,768,808,785,781
124,507,520,558,532,531
125,757,794,863,885,890
126,,64,187,237,304
127,273,282,289,292,291
128,478,486,530,496,501
129,713,713,714,723,712
130,65,81,94,116,234
131,626,695,741,749,739
132,241,261,279,269,263
133,233,235,243,243,238
134,172,174,186,183,208
135,,,,,
136,681,722,771,799,792
137,481,501,540,528,526
138,222,219,239,231,233
139,427,440,471,460,466
140,888,897,948,926,918
141,248,244,284,246,251
142,227,230,262,249,269
143,343,347,354,355,356
144,129,142,178,185,183
145,355,356,372,368,368
146,545,572,597,625,619
147,373,401,450,465,467
148,562,584,586,614,642
149,104,143,150,152,152
150,493,495,516,520,521
151,880,900,909,947,926
152,258,255,266,245,279
153,1188,1204,1221,1144,1214
154,712,722,737,685,732
155,722,781,882,929,918
156,959,1062,1180,1215,1204
157,287,187,221,184,190
158,1105,1177,1252,1267,1253
159,226,251,305,260,281
160,806,819,861,870,848
161,79,82,95,102,125
162,652,661,695,684,683
163,186,195,248,239,245
164,422,416,476,474,456
165,238,241,255,249,248
166,99,99,102,104,100
167,87,90,94,96,95
168,427,432,449,446,438
169,423,423,426,433,424
170,438,439,443,454,454
171,133,134,135,137,134
172,607,650,657,676,694
173,328,351,412,398,403
174,442,454,497,424,461
175,673,684,691,686,677
176,968,967,976,986,973
177,555,558,568,582,573
178,148,147,167,157,306
179,621,620,634,623,628
180,419,456,502,500,497
181,691,703,708,718,709
182,189,209,217,216,214
183,152,154,167,161,161
184,650,657,674,681,667
185,,,,,
186,763,761,804,812,799
187,305,309,309,315,308
188,273,296,306,345,398
189,53,53,53,53,53
190,306,315,359,341,344
191,762,766,782,798,774
192,359,466,611,737,776
193,312,394,340,341,332
194,686,707,736,785,830
195,524,549,562,520,553
196,406,419,465,465,506
197,347,356,365,373,370
198,323,347,359,362,357
199,226,257,297,302,294
200,,,,,
201,568,573,584,597,618
202,420,428,446,443,437
203,420,454,507,555,652
204,596,593,614,660,651
205,292,310,310,320,332
206,288,287,288,292,288
207,,,,,
208,641,657,708,707,706
209,946,1011,1158,1230,1203
210,,,,12,18
211,789,791,844,851,837
212,219,215,227,221,220
213,409,409,415,411,412
215,308,312,319,327,322
216,180,181,191,205,202
217,485,487,495,495,486
218,660,667,676,684,672
