id,y_2011,y_2013,y_2015,y_2016,y_2017,y_2018
2,19,15,10,11,11,15
3,13,17,17,33,37,38
4,0,0,1,0,0,0
5,13,19,14,16,13,9
6,45,55,42,53,71,51
7,0,0,0,2,5,1
8,1,2,1,2,2,3
9,2,0,2,2,2,1
10,50,48,43,66,79,58
11,5,4,2,2,3,9
12,21,36,31,26,36,21
13,17,25,10,24,27,17
14,6,9,7,15,8,10
15,0,0,0,3,0,3
16,17,20,17,23,28,37
17,13,21,19,24,21,31
18,2,9,6,1,5,3
19,2,1,0,2,4,1
20,0,0,0,1,0,4
21,25,17,22,41,28,30
22,10,10,7,11,12,11
23,8,5,0,10,7,6
24,4,7,2,4,4,8
25,2,0,2,2,0,2
26,2,5,3,2,3,3
27,4,7,2,1,13,10
28,2,2,2,2,2,6
29,0,0,2,2,0,0
30,21,34,28,38,40,45
31,1,1,1,0,0,0
32,4,3,1,0,0,1
33,1,15,2,5,4,5
34,7,9,10,5,15,15
35,4,6,10,11,9,7
36,2,2,2,7,9,3
37,25,43,26,34,33,17
38,6,3,5,6,12,10
39,6,9,5,11,8,10
40,30,27,26,24,28,30
41,0,2,3,4,1,2
42,3,0,0,1,0,1
43,0,1,0,0,1,2
44,0,0,0,2,0,0
45,2,0,3,3,4,13
46,0,9,4,8,11,18
47,1,2,0,1,0,0
48,3,5,9,6,7,11
49,6,7,5,6,7,9
50,24,16,33,24,32,26
51,7,12,18,11,12,7
52,34,38,21,27,27,31
53,36,37,48,60,51,42
54,6,10,7,16,6,7
55,3,0,0,1,3,1
56,0,6,10,6,5,3
57,10,13,5,4,7,10
58,23,24,11,15,15,19
59,10,22,16,10,19,18
60,19,16,17,42,46,28
61,4,8,6,10,5,14
62,1,0,0,0,0,0
64,10,13,19,34,19,21
65,3,3,3,7,5,3
66,9,11,11,12,26,22
67,2,4,7,6,3,5
68,4,6,3,8,9,13
69,1,0,0,2,2,1
70,23,22,27,34,33,23
71,33,32,28,38,34,42
72,7,10,11,17,33,18
73,7,5,13,13,8,9
74,4,3,1,8,7,2
75,0,0,2,0,3,0
76,2,5,3,3,1,6
77,5,6,5,8,14,5
78,4,3,7,7,3,2
79,17,24,18,24,35,26
80,3,2,1,6,3,8
81,1,2,0,0,4,2
82,3,2,4,9,9,5
83,5,3,0,8,4,10
84,0,1,3,1,2,3
85,26,35,38,28,26,38
86,29,25,16,21,28,21
87,11,10,10,10,14,15
88,17,20,25,27,24,19
89,3,6,4,5,6,4
90,19,20,34,23,20,20
91,8,3,2,10,4,6
92,5,5,3,4,2,7
93,5,4,5,6,8,8
94,7,4,9,8,16,17
95,0,8,2,4,3,4
96,8,5,9,18,22,31
97,3,4,6,10,3,3
98,1,7,4,4,4,5
99,3,5,3,5,4,0
100,11,22,23,23,21,22
101,33,22,17,47,27,21
102,10,7,9,13,15,11
103,17,31,27,25,36,14
105,1,1,2,5,3,1
106,13,16,15,20,12,22
107,7,10,5,5,8,5
108,,10,10,1,8,
109,6,5,4,6,10,5
110,2,1,5,3,4,7
111,5,2,6,1,4,7
112,4,1,3,5,5,2
113,8,9,14,24,23,14
114,10,15,13,19,11,12
115,3,2,1,2,1,5
116,24,,,,,
117,5,10,7,12,13,19
118,,0,0,0,0,
119,6,3,12,9,13,9
120,6,30,26,23,26,35
121,17,11,14,10,19,13
122,,,,,,
123,12,18,23,29,32,18
124,35,60,47,65,65,52
125,28,32,26,25,30,44
126,1,1,5,2,4,8
127,21,18,12,16,28,16
128,19,35,24,40,51,29
129,0,1,0,1,0,0
130,1,2,4,1,4,1
131,2,2,0,3,0,2
132,2,2,1,0,0,4
133,0,1,0,0,0,1
134,5,6,6,11,11,6
135,14,9,12,17,19,16
136,0,2,2,4,5,1
137,5,5,10,7,11,16
138,21,21,32,42,37,38
139,11,12,16,14,19,15
140,10,17,26,20,23,31
141,19,25,27,31,29,25
142,11,19,13,24,22,19
143,0,0,0,0,0,0
144,,21,13,,,17
145,,5,9,,,7
146,3,10,7,3,6,7
147,20,6,15,16,14,14
148,0,1,2,0,2,1
149,1,2,0,0,1,0
150,4,4,6,1,5,3
151,2,3,1,1,1,0
152,0,1,2,3,5,1
153,2,7,6,9,6,5
154,4,6,1,3,3,12
155,3,5,2,3,14,7
156,9,11,6,16,12,11
157,56,68,54,34,52,75
158,11,26,25,32,29,37
159,10,17,16,18,17,11
160,11,11,29,27,26,18
161,10,3,6,7,4,7
162,10,8,11,10,12,12
163,3,5,5,10,7,13
164,59,80,61,85,75,64
165,16,14,19,19,14,15
166,5,5,18,8,21,18
167,8,9,9,8,10,5
168,4,8,9,7,10,13
169,2,1,1,0,2,0
170,0,1,0,0,2,3
171,3,1,1,1,3,1
172,1,3,3,2,1,4
173,2,9,15,14,7,8
174,4,7,5,9,7,5
175,1,0,0,0,0,2
176,0,0,0,1,0,4
177,2,0,1,0,0,1
178,9,8,7,10,10,11
179,0,0,0,0,2,1
180,8,3,6,4,7,7
181,1,2,2,2,2,1
182,11,9,16,18,14,8
183,3,2,3,3,3,4
184,0,2,0,1,2,2
185,10,11,17,12,13,17
186,6,12,12,11,11,13
187,0,1,0,2,1,0
188,2,1,0,1,2,0
189,0,1,3,0,1,0
190,7,3,8,10,8,8
191,1,2,3,2,3,3
192,5,8,9,14,19,4
193,4,1,0,3,8,1
194,,2,2,1,0,
195,3,5,3,2,5,3
196,10,14,14,14,11,13
197,8,7,7,10,18,11
198,2,1,3,3,3,3
199,27,32,64,52,53,48
200,7,6,10,8,9,7
201,0,1,0,0,2,1
202,18,18,13,13,14,15
203,0,2,1,1,0,1
204,2,2,1,5,2,3
205,0,0,0,0,0,0
206,2,1,0,2,0,1
207,2,3,2,11,14,6
208,0,0,2,1,0,2
209,5,5,8,7,14,15
210,1,4,3,2,4,3
211,1,7,6,3,4,6
212,14,21,17,19,30,33
213,1,2,3,3,2,3
215,1,1,1,0,0,0
216,0,0,0,1,1,0
217,0,0,0,0,0,1
218,0,3,5,4,6,11
219,13,14,17,47,35,33
