id,y_2013,y_2015,y_2016
2,63,149,58
3,190,269,64
4,9,2,7
5,58,100,91
6,268,326,217
7,10,16,22
8,45,129,41
9,60,44,46
10,476,650,376
11,31,51,19
12,16,60,11
13,66,135,94
14,67,205,180
15,38,221,92
16,493,291,153
17,160,227,281
18,38,59,65
19,42,68,33
20,15,17,17
21,127,184,150
22,91,106,73
23,40,68,60
24,15,44,77
25,18,178,64
26,3,5,1
27,51,65,62
28,11,18,25
29,5,74,18
30,29,91,65
31,6,9,2
32,2,8,6
33,1,14,3
34,99,121,135
35,2,47,0
36,60,101,80
37,324,287,214
38,29,87,64
39,129,101,150
40,108,177,137
41,33,84,26
42,4,7,5
43,9,22,3
44,1,2,0
45,23,74,67
46,64,80,97
47,4,3,2
48,13,16,32
49,24,35,21
50,100,140,98
51,63,135,21
52,25,122,89
53,236,374,278
54,368,318,481
55,49,106,44
56,4,17,2
57,27,27,7
58,58,37,10
59,84,152,54
60,8,30,19
61,48,79,102
62,0,0,0
64,97,164,137
65,2,3,5
66,3,20,0
67,0,7,3
68,79,158,120
69,11,3,6
70,126,99,175
71,53,133,76
72,9,23,6
73,50,83,23
74,2,32,5
75,1,5,1
76,32,20,2
77,209,82,43
78,69,45,10
79,2,8,4
80,1,0,1
81,17,99,92
82,23,86,11
83,0,11,0
84,0,6,5
85,362,408,226
86,9,115,13
87,43,62,62
88,150,185,256
89,190,173,80
90,54,108,70
91,257,203,136
92,8,63,3
93,2,12,3
94,122,111,354
95,39,127,67
96,68,244,112
97,28,37,35
98,39,43,44
99,99,128,108
100,60,164,123
101,12,30,14
102,76,65,81
103,62,67,62
105,8,54,39
106,50,141,49
107,4,10,5
108,,50,
109,3,34,0
110,17,32,9
111,42,134,68
112,7,10,5
113,130,176,135
114,54,117,187
115,24,34,3
116,,,
117,167,204,123
118,,9,
119,82,95,46
120,73,158,134
121,277,307,355
122,,,
123,108,84,69
124,105,271,95
125,127,175,135
126,4,9,3
127,61,89,73
128,159,217,311
129,5,57,6
130,0,12,1
131,21,37,35
132,30,93,53
133,6,9,11
134,64,38,80
135,3,12,2
136,47,40,18
137,78,79,91
138,91,118,92
139,115,103,107
140,87,178,130
141,111,73,43
