id,y_2011,y_2013,y_2015,y_2016,y_2017,y_2018
327,351,378,406,420,435,450
328,1080,1160,1271,1312,1353,1394
329,387,228,240,246,252,258
330,410,430,450,460,470,484
331,1386,1474,1541,1608,1656,1606
332,52,60,64,68,72,76
333,66,72,78,81,84,87
334,45,48,54,60,68,72
335,126,144,96,91,104,112
336,165,192,216,228,240,252
337,57,63,72,75,72,75
338,3358,3479,3500,3519,3588,3710
339,5050,5356,5247,5247,4929,4717
340,3969,4029,4187,4158,4312,4389
341,3690,3825,3864,3726,3555,3588
342,2232,2331,2318,2220,2242,2052
343,2530,2451,3185,3136,3185,3120
344,2444,2548,2601,2704,2597,2640
345,280,296,312,320,320,336
346,1596,1680,1848,1892,1892,1892
347,1265,1320,1368,1197,1218,1239
348,1392,1400,1456,1484,1512,1540
349,222,234,246,210,164,220
350,205,215,225,230,235,240
351,47,49,,,,
352,64,72,80,84,88,92
353,150,132,144,130,100,104
354,300,330,360,375,360,375
355,405,495,598,644,705,736
356,234,192,216,209,247,260
357,855,645,680,697,714,731
358,1298,1440,1534,1586,1612,1620
359,18,20,22,23,24,25
360,112,128,144,152,160,168
361,4770,4752,4928,4816,4760,4788
362,1102,1178,1254,1292,1330,1295
363,7790,8041,8184,8325,8510,8601
364,2337,2310,2320,2360,2183,2196
365,1218,1260,1288,1316,1344,1372
366,4770,4888,4949,5559,5564,5668
367,12925,13048,13282,13275,13080,12720
368,1020,1140,1260,1239,1298,1380
369,4094,4224,4400,4539,4628,4717
370,1430,1458,1650,1624,1680,1736
371,4830,4860,4902,5031,5280,5330
372,150,170,238,255,270,285
373,204,216,228,234,225,230
374,1575,1645,1645,1632,1666,1683
375,104,105,119,126,133,140
376,315,333,342,351,360,369
377,26,39,45,48,51,56
378,4536,4446,4466,4380,4189,4071
379,75,85,95,95,100,105
380,50,60,66,69,72,75
381,1666,1872,1961,1944,1890,1749
382,2160,2052,2035,2166,2146,2030
383,1972,2124,2109,2109,2204,2223
384,6555,6726,6954,6771,6820,6540
385,2703,2756,2970,3025,3080,3135
386,1311,1276,1260,1281,1302,1240
387,8604,8930,9440,9440,9594,9553
388,4590,4346,4400,4455,4346,4056
389,1209,1271,1386,1386,1496,1530
390,3300,3484,3672,3795,3864,3819
391,114,123,126,96,52,53
392,2679,2793,2964,2704,2756,2808
393,3850,3924,3952,4017,4095,4173
394,455,481,507,520,533,546
395,516,559,645,688,731,792
396,76,84,92,100,100,104
397,180,220,260,300,300,320
398,120,130,135,140,145,150
399,312,351,405,405,432,476
400,56,60,64,66,68,70
401,322,350,364,378,378,392
402,84,96,203,192,198,204
403,156,221,252,224,240,255
404,1536,1600,1728,1848,1881,2030
405,78,98,119,126,133,168
406,308,336,360,372,384,396
407,950,950,1000,1025,1050,1056
408,399,441,484,506,529,552
409,396,440,484,506,528,550
410,165,187,160,170,180,190
411,517,624,735,750,800,850
412,528,575,575,600,625,624
413,899,957,1050,1080,1110,1140
416,208,261,330,341,384,416
417,22,36,42,45,48,51
418,374,442,510,544,595,630
419,15,17,19,20,21,22
420,190,228,266,285,304,323
421,126,140,168,175,182,189
422,825,944,1170,1235,1311,1296
423,726,770,814,851,836,858
424,200,208,224,232,224,264
425,51,57,63,66,69,72
426,399,462,484,506,529,550
428,468,494,546,533,546,559
430,252,285,315,330,345,360
431,8,10,12,13,14,15
432,400,420,405,423,423,432
433,,,,,,
434,105,115,92,133,144,152
435,12,14,16,20,20,22
436,140,150,125,130,135,140
437,1904,1938,2052,2088,2146,2166
438,1296,1458,1512,1566,1595,1848
442,216,208,224,232,240,248
443,,,,,,
444,11,1,3,4,5,6
445,23,25,27,28,29,30
446,,,23,24,25,26
447,168,176,210,217,180,186
448,1472,1710,1880,1953,1974,2112
449,285,315,345,360,375,390
450,60,78,90,96,102,108
451,198,210,224,231,240,248
452,999,1140,1394,1435,1470,1512
453,1274,1300,1350,1404,1425,1450
454,1462,1530,1610,1645,1680,1764
455,66,72,78,81,84,87
456,1368,1416,1464,1368,1392,1416
457,,,,,,
458,319,341,363,374,385,396
459,99,105,111,114,84,86
460,2542,2666,2745,2806,2928,2736
462,512,462,615,616,528,539
463,777,840,966,1025,1066,1107
464,374,418,462,484,506,483
465,21,27,33,36,39,42
466,306,324,342,351,360,369
467,320,396,372,429,442,476
468,84,92,100,112,116,120
469,57,63,69,72,75,78
470,288,320,285,315,315,330
471,2150,2250,2538,2592,2592,2597
472,,,,,,
473,3186,3363,3477,3528,3591,3654
474,396,432,396,418,437,500
475,560,645,675,690,705,720
