id,y_2011,y_2013,y_2015,y_2016,y_2017,y_2018
2,525,492,370,397,313,271
3,377,304,332,368,254,225
4,6,7,4,4,4,5
5,368,414,416,431,445,409
6,885,811,936,979,799,725
7,1,2,2,2,0,0
8,142,59,134,150,119,27
9,88,82,56,57,57,69
10,1209,1301,1194,1240,1038,1001
11,37,20,31,31,22,15
12,885,908,919,970,814,703
13,552,533,550,569,477,454
14,402,462,509,539,476,405
15,95,87,93,99,74,70
16,1175,1215,1491,1577,1326,1190
17,985,1004,1150,1207,932,751
18,164,165,152,154,83,109
19,113,103,104,112,101,90
20,107,70,78,82,71,54
21,974,1039,1066,1097,911,831
22,179,162,164,170,110,94
23,510,531,599,627,535,487
24,206,178,121,122,52,56
25,82,76,65,67,48,49
26,227,227,227,230,176,163
27,472,480,491,507,401,387
28,13,17,16,16,24,15
29,24,29,29,31,25,17
30,942,944,1056,1146,979,912
31,22,15,14,15,16,11
32,23,29,22,25,17,20
33,157,129,148,154,130,105
34,512,541,676,716,678,621
35,351,310,340,354,281,283
36,196,177,195,197,168,138
37,789,783,741,781,624,523
38,110,130,116,116,81,97
39,491,488,546,565,488,472
40,942,917,959,999,944,837
41,130,140,175,177,122,118
42,134,126,120,122,91,88
43,83,104,90,91,81,78
44,20,23,23,23,16,16
45,135,102,128,134,139,150
46,338,323,362,365,353,362
47,21,23,28,29,28,25
48,339,345,369,376,319,306
49,478,467,451,473,469,445
50,1167,1318,1456,1566,1250,1180
51,145,134,132,140,86,79
52,1044,997,604,632,564,503
53,988,973,1247,1326,1013,926
54,519,482,565,583,497,481
55,118,119,142,143,85,69
56,78,56,47,54,47,34
57,400,591,707,744,624,626
58,425,420,578,611,518,225
59,582,628,726,743,750,701
60,382,446,493,516,403,356
61,114,124,181,184,159,140
62,3,3,1,1,0,2
64,570,595,659,677,616,517
65,88,64,68,71,112,98
66,237,211,168,175,159,149
67,54,68,52,58,38,55
68,420,444,448,461,369,343
69,19,16,3,3,2,6
70,449,462,572,589,523,538
71,1073,1135,1048,1072,871,807
72,45,89,124,130,175,146
73,614,531,598,618,519,480
74,90,68,62,63,54,38
75,64,46,71,73,50,45
76,150,143,136,143,157,139
77,660,571,659,682,617,577
78,198,239,226,248,189,177
79,671,656,681,694,600,589
80,249,200,206,211,190,181
81,97,63,75,80,74,74
82,156,171,203,206,193,187
83,435,440,498,504,415,378
84,89,111,78,81,84,33
85,969,1061,1155,1227,1019,957
86,919,906,951,1039,725,687
87,598,596,416,433,225,205
88,595,581,716,743,613,556
89,296,285,381,396,334,307
90,524,500,575,605,391,365
91,511,479,533,566,477,403
92,88,93,143,147,148,143
93,301,283,321,326,248,211
94,371,369,393,407,336,283
95,170,131,160,167,197,167
96,446,435,469,479,407,357
97,395,363,304,310,250,233
98,454,421,503,515,555,478
99,226,252,283,295,241,226
100,615,646,737,778,600,541
101,633,710,782,806,689,658
102,464,455,430,437,405,363
103,473,481,567,585,448,470
105,158,170,176,184,167,164
106,405,410,431,440,393,372
107,484,442,360,380,238,314
108,170,163,174,178,231,222
109,290,225,279,297,177,176
110,225,160,117,119,122,72
111,214,319,370,391,344,332
112,246,210,307,326,243,266
113,747,739,947,983,930,841
114,467,429,567,597,644,567
115,48,92,82,84,75,89
116,924,984,975,1001,788,659
117,794,767,929,963,872,862
118,16,20,27,27,20,27
119,246,262,247,260,251,211
120,768,822,994,1052,964,879
121,671,718,804,844,678,662
122,,,,,,
123,837,846,967,1020,925,824
124,732,741,916,970,734,679
125,805,864,1081,1141,886,824
126,,206,231,237,365,374
127,736,768,740,763,621,445
128,981,1000,1206,1270,1007,746
129,27,33,31,32,37,33
130,37,23,21,21,16,19
131,205,191,258,269,195,225
132,64,47,48,48,38,41
133,27,18,13,13,4,7
134,235,181,248,257,256,197
