id,y_2016,y_2017,y_2018
2,230,231,205
3,4011,3976,2936
4,93,11,7
5,93,128,140
6,528,525,507
7,171,117,115
8,298,298,287
9,301,291,304
10,986,984,945
11,374,375,379
12,1169,1169,1169
13,0,0,0
14,764,764,188
15,0,0,0
16,1208,275,300
17,383,383,394
18,1409,1202,1121
19,0,0,0
20,321,321,306
21,337,337,326
22,0,0,0
23,3,3,8
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,550,488,490
29,0,0,0
30,948,1057,0
31,179,182,137
32,0,0,0
33,390,390,0
34,0,0,0
35,0,0,0
36,625,637,689
37,0,0,0
38,0,0,0
39,0,0,0
40,576,435,428
41,9,9,22
42,0,0,0
43,0,0,0
44,0,0,0
45,0,0,0
46,0,0,0
47,0,0,0
48,0,0,0
49,0,0,0
50,774,774,846
51,256,250,590
52,0,0,0
53,280,0,0
54,0,0,0
55,311,290,256
56,174,174,181
57,0,0,0
58,239,239,233
59,606,606,623
60,0,0,0
61,0,0,0
62,0,0,0
64,528,0,0
65,0,0,0
66,79,79,79
67,0,0,0
68,643,643,0
69,0,0,0
70,121,139,16
71,416,417,416
72,1,0,0
73,0,0,0
74,0,0,0
75,758,690,633
76,75,81,64
77,1281,1270,1330
78,296,296,0
79,518,120,0
80,0,0,0
81,96,96,0
82,0,0,0
83,0,0,0
84,0,0,0
85,0,673,662
86,826,285,323
87,325,305,620
88,0,0,0
89,0,0,0
90,123,123,126
91,0,0,0
92,0,0,0
93,620,620,620
94,70,0,0
95,0,0,0
96,590,649,668
97,0,0,0
98,8,2,0
99,0,0,0
100,259,259,185
101,0,0,0
102,51,51,38
103,0,0,0
105,76,76,33
106,710,710,708
107,0,0,0
108,0,0,0
109,413,420,342
110,246,246,246
111,0,0,0
112,0,0,0
113,0,0,0
114,0,0,0
115,638,561,570
116,709,708,706
117,0,0,0
118,0,0,0
119,0,0,0
120,1,0,0
121,0,0,0
122,,,
123,889,888,765
124,722,518,592
125,0,0,0
126,0,0,0
127,462,188,189
128,11,11,14
129,123,123,108
130,0,0,0
131,0,0,0
132,0,0,0
133,0,0,0
134,0,0,0
135,555,555,555
136,10,10,13
137,0,0,0
138,247,246,228
139,308,308,114
140,0,0,0
141,0,0,0
142,0,0,0
143,0,0,0
144,0,0,0
145,0,0,0
146,0,0,0
147,569,517,609
148,0,0,0
149,0,0,0
150,0,0,0
151,0,0,0
152,0,0,0
153,487,487,467
154,580,579,579
155,0,0,0
156,0,0,0
157,124,121,0
158,0,0,0
159,0,0,0
160,0,0,0
161,0,0,0
162,194,194,187
163,528,522,837
164,1655,183,131
165,741,741,794
166,537,439,433
167,358,7,7
168,547,546,575
169,0,0,176
170,248,133,181
171,367,432,451
172,212,0,0
173,0,0,0
174,0,0,0
175,0,0,0
176,286,286,287
177,0,0,0
178,13,13,7
179,122,122,120
180,0,0,0
181,0,0,0
182,206,206,0
183,61,61,68
184,297,233,450
185,694,694,694
186,0,0,0
187,38,38,8
188,0,0,28
189,405,405,400
190,0,0,0
191,0,0,0
192,621,0,0
193,412,387,375
194,212,212,152
195,0,0,0
196,282,289,273
197,175,0,2
198,0,0,0
199,0,0,0
200,0,0,0
201,234,523,689
202,0,0,0
203,0,0,0
204,504,472,512
205,0,0,0
206,462,461,454
207,246,0,0
208,69,0,0
209,0,0,0
210,1504,1508,1519
211,0,0,0
212,199,199,203
213,335,322,265
215,4,0,0
216,6,0,0
217,10,0,0
218,372,0,0
219,217,229,232
220,0,0,0
221,601,0,0
222,0,0,0
223,348,346,347
224,445,445,473
225,0,0,0
226,0,0,0
227,0,0,0
228,0,0,0
229,0,0,0
230,0,0,0
231,413,428,432
232,199,198,171
233,0,0,0
234,139,140,140
