id,y_2013,y_2014,y_2015,y_2016,y_2017
2,11,6,10,12,9
3,21,32,21,21,35
4,5,6,9,8,11
5,4,5,8,8,10
6,9,13,11,18,14
7,5,7,12,,11
8,,,,,
9,,,,,
10,20,14,14,17,23
11,10,18,12,10,13
12,15,17,21,28,32
13,11,9,6,10,10
14,36,35,31,43,38
15,8,10,12,8,16
16,35,36,30,44,38
17,31,34,21,30,31
18,15,10,16,22,22
19,25,13,22,30,23
20,28,26,33,17,34
21,6,12,18,26,24
22,2,,,,
23,15,9,6,8,11
24,10,6,6,10,11
25,21,40,30,34,45
26,37,35,35,23,21
27,35,25,34,34,42
28,,6,4,8,
29,4,14,8,13,10
30,12,8,11,15,11
31,15,14,21,19,20
32,5,,,,
33,8,,4,6,
34,17,18,14,17,18
35,10,5,9,10,
36,24,11,21,11,15
37,9,16,14,5,15
38,27,19,21,19,23
39,42,32,30,33,41
40,24,22,17,23,24
41,4,16,13,18,16
42,9,4,10,11,10
43,13,8,7,13,13
44,,,,,
45,22,17,15,32,27
46,18,20,18,13,16
47,,,,,
48,25,25,20,33,27
49,19,20,21,21,30
50,33,34,20,30,33
51,5,,,4,
52,13,10,10,11,13
53,17,16,27,21,25
54,10,14,13,22,24
55,10,21,13,9,15
56,8,7,7,6,
57,6,14,22,10,8
58,7,18,14,13,21
59,11,10,11,24,18
60,6,9,10,13,10
61,5,5,8,9,10
62,,,,,
64,15,8,16,13,9
65,,,,6,
66,11,8,4,,
67,,,,,
68,19,23,29,27,22
69,4,5,6,5,12
70,18,10,13,15,8
71,15,24,15,20,21
72,15,19,17,19,16
73,23,24,26,20,24
74,,9,4,7,
75,24,30,29,26,24
76,22,31,26,21,35
77,44,62,52,43,58
78,20,15,27,14,25
79,12,7,8,7,18
80,17,14,8,8,11
81,9,12,7,9,11
82,13,21,14,28,30
83,8,19,18,16,15
84,4,8,,,
85,26,21,17,14,18
86,22,10,18,15,15
87,7,8,12,7,
88,10,8,12,11,12
89,19,21,12,19,21
90,9,6,9,6,11
91,35,30,29,28,39
92,6,7,8,,
93,16,8,20,18,11
94,5,9,12,14,9
95,13,17,20,26,10
96,30,29,28,45,35
97,26,31,29,26,28
98,20,34,33,34,36
99,10,11,20,19,14
100,12,15,11,9,22
101,16,8,14,16,12
102,10,15,18,12,13
103,17,14,11,21,24
105,,,7,9,
106,8,10,8,4,
107,19,23,19,29,23
108,27,16,15,17,18
109,12,15,31,31,14
110,10,19,12,14,15
111,26,24,26,26,34
112,7,13,7,17,
113,38,44,50,44,52
114,10,6,7,5,8
115,41,51,69,77,85
116,17,32,35,29,23
117,38,37,46,57,67
118,16,16,13,14,16
119,11,10,18,13,15
120,16,9,15,15,22
121,21,10,15,24,21
122,,,,,
123,22,16,26,27,18
124,14,18,17,11,18
125,19,25,47,37,35
126,,3,,4,
127,14,9,9,13,10
128,13,15,29,26,20
129,9,14,14,9,10
130,9,5,11,7,
131,19,26,20,23,28
132,,,,,
133,6,8,7,,
134,11,8,14,12,11
135,8,5,3,8,11
136,13,12,7,11,14
137,21,18,20,27,23
138,6,5,11,4,12
139,17,14,15,17,10
140,22,33,31,31,34
141,3,10,5,11,13
142,17,19,25,30,22
143,5,7,10,9,12
144,25,22,29,29,33
145,20,25,19,28,29
146,18,21,39,42,39
147,10,15,17,23,21
148,24,23,32,14,27
149,16,5,10,13,
150,13,15,20,25,20
151,57,45,58,62,62
152,6,7,12,11,
153,55,33,57,61,45
154,38,20,31,42,33
155,25,25,16,21,28
156,32,36,35,49,41
157,7,12,8,7,
158,55,42,35,46,38
159,5,10,16,7,9
160,25,34,25,39,37
161,22,20,11,13,15
162,11,22,18,19,15
163,4,6,5,3,
164,18,30,22,36,26
165,22,16,22,15,32
166,10,13,9,7,
167,5,,12,5,
168,9,16,13,6,10
169,19,20,30,30,30
170,23,23,32,38,26
171,,9,,11,
172,30,22,34,44,37
173,11,16,16,19,8
174,16,15,14,20,29
175,26,22,17,15,14
176,35,25,40,37,27
177,11,9,8,8,
178,,,3,6,
179,14,12,14,15,11
180,11,15,19,13,18
181,20,16,13,14,18
182,7,7,9,9,
183,3,,3,3,6
184,,,,,
185,12,28,17,26,28
186,28,23,28,26,29
187,8,12,13,14,12
188,20,22,15,13,23
189,9,10,9,12,
190,11,5,9,12,13
191,38,24,34,25,30
192,8,16,17,18,24
193,11,15,5,15,13
194,30,51,49,42,37
195,21,25,24,34,35
196,29,28,21,30,25
197,17,17,11,19,22
198,5,10,13,15,12
199,23,27,34,23,21
200,5,5,5,6,
201,20,22,12,19,17
202,18,17,19,28,29
203,10,16,14,21,25
204,9,15,17,19,11
205,16,4,11,6,
206,13,11,18,13,17
207,6,,9,9,12
208,12,21,24,21,16
209,36,47,37,54,38
210,8,,5,8,
211,29,21,27,36,43
212,8,7,7,8,12
213,6,13,10,12,15
215,11,8,7,9,
216,,8,,,
217,7,9,7,7,
218,23,24,22,23,16
219,6,9,7,12,
220,20,18,16,18,23
221,25,16,13,13,18
222,8,5,,5,
223,26,20,25,12,22
224,17,19,16,15,18
225,6,7,7,15,
226,10,,5,,
227,20,29,33,29,37
228,8,,16,15,
229,19,17,20,29,32
230,5,4,,12,
231,24,22,25,28,37
232,20,23,24,27,34
233,9,19,11,20,11
234,38,37,44,48,38
235,20,9,12,19,
236,5,6,5,5,
237,33,31,38,30,41
238,31,24,37,29,23
240,7,,6,7,
241,11,5,12,11,12
242,19,26,24,20,24
243,,,,,
244,23,35,26,20,22
245,10,8,7,12,
246,18,20,16,15,23
247,4,7,,8,7
248,10,11,9,12,
249,7,11,8,9,10
250,21,23,19,13,15
251,18,25,34,25,25
252,8,11,8,6,
253,20,14,16,29,29
254,,,,,
255,31,32,32,37,30
256,13,7,21,22,23
257,37,44,37,38,44
258,34,40,36,27,39
259,24,26,18,27,29
260,36,32,25,40,33
261,25,19,19,27,26
262,24,20,22,24,28
263,18,19,20,20,13
