id,y_2011,y_2013,y_2014,y_2015,y_2016
2,2.24,2.27,1.92,1.6,1.91
3,3.82,4.32,4.19,3.93,5.29
4,1.07,1.23,1.08,1.1,1.27
5,1.32,1.58,1.23,1.3,1.7
6,3.02,3.05,2.74,2.29,2.91
7,0.88,0.89,0.86,0.71,0.73
8,0.74,0.72,0.66,0.63,0.73
9,0.34,0.43,0.22,0.23,0.43
10,4.79,5.07,3.87,3.25,3.84
11,2.34,2.84,2.99,2.65,3.4
12,3.82,4.39,4.27,4.08,5.29
13,3.24,3.08,2.68,2.47,3.1
14,5.8,6.14,4.89,4.63,5.29
15,2.03,1.97,1.57,1.58,1.65
16,6.49,7.31,6.53,6.25,7.61
17,5.83,5.34,5.32,4.56,5.72
18,2.26,2.87,2.78,2.95,3.48
19,3.45,3.57,3,2.94,3.28
20,4.02,4.3,3.49,3.16,4.17
21,4.47,5.12,4.45,4.24,5.47
22,0.56,0.55,0.49,0.37,0.43
23,1.87,2.44,1.81,1.76,2.26
24,1.77,1.7,1.42,1.35,1.37
25,4.92,4.77,4.54,4.08,5.14
26,5.29,4.47,3.71,2.76,3.16
27,5.39,5.49,4.97,5.01,5.73
28,1.03,1.15,1.22,1.11,1.28
29,1.42,1.24,1.18,1.1,1.36
30,2.92,3.1,2.96,2.65,3.16
31,2.13,2.24,2.1,2.04,2.36
32,0.21,0.24,0.19,0.19,0.17
33,1.21,1.12,0.81,0.95,1.21
34,3.29,3.85,3.07,2.81,3.54
35,1.5,1.98,1.73,1.52,1.97
36,2.07,2.07,1.78,1.72,2.05
37,2.69,2.46,2.19,1.81,1.89
38,3.22,2.99,2.35,2.05,2.14
39,5.23,6.01,5.09,4.65,5.55
40,5.55,5.38,4.46,4.03,4.49
41,1.83,1.78,1.64,1.61,1.82
42,2.54,2.94,2.48,2.18,2.97
43,1.94,2.13,1.82,1.8,2.24
44,0.39,0.5,0.44,0.46,0.57
45,3.45,4.8,4.51,3.89,5.07
46,3.15,3.1,2.77,2.29,2.5
47,0.33,0.4,0.27,0.16,0.35
48,3.79,4.21,3.49,3.25,3.66
49,3.73,3.53,2.86,2.78,3.35
50,6,7.4,5.4,5.14,7.08
51,0.43,0.51,0.42,0.35,0.39
52,4.98,4.98,4.05,2.29,2.7
53,5.13,5.56,5.2,4.93,6.79
54,3.37,3.75,3.28,3.2,4.11
55,2.15,2.11,1.61,1.49,1.84
56,1.04,1.18,1.01,0.95,1.04
57,1.88,2.67,2.46,2.54,3.51
58,2.69,1.76,2.6,2.37,2.96
59,3.96,3.92,3.32,3.18,3.65
60,2.22,2.11,2.01,1.8,2.24
61,1.43,1.35,1.16,1.12,1.14
62,,,,,
64,2.56,2.87,2.06,1.95,2.59
65,0.62,0.86,0.61,0.5,0.87
66,1.08,1.31,0.86,0.67,0.84
67,0.42,0.58,0.29,0.26,0.41
68,4.36,4.53,3.95,3.41,3.92
69,0.91,1.14,1.19,1.05,1.31
70,1.95,2.25,1.54,1.38,1.45
71,6.33,7.68,6.8,5.85,7.4
72,1.68,2.02,1.69,1.62,2.03
73,4.78,5.15,4.4,4.38,5.2
74,0.92,0.82,0.91,0.65,0.63
75,3.42,3.43,3.14,2.85,3.42
76,3.36,4.17,3.97,3.91,4.64
77,8.35,9.48,8.37,7.41,8.95
78,2.64,3.36,2.93,2.65,3.2
79,3.29,4.46,3.73,3.39,4.97
80,1.43,1.75,1.49,1.33,1.47
81,1.8,1.8,1.57,1.41,1.58
82,3.56,3.68,3.4,3.07,4.03
83,3.13,3.55,3.76,3.55,4.44
84,0.81,0.34,0.61,0.51,0.52
85,3.67,4.22,3.35,2.86,3.33
86,4.92,4.03,3.23,3.14,4.44
87,1.88,2.63,2.36,1.81,1.49
88,2.45,2.15,2.22,2.02,2.71
89,2.72,2.66,2.25,2.21,2.69
90,1.83,2.7,2.2,2.03,2.45
91,4.45,4.58,4.14,4.06,4.45
92,1,0.89,0.74,0.72,1.19
93,2.25,2.36,2.01,1.81,2.14
94,1.79,1.98,2.07,1.69,2.04
95,2.4,2.34,2.17,2,2.15
96,5.08,5.31,4.46,4.27,5.46
97,5.32,5.32,4.91,4.3,4.77
98,4.79,4.65,4.53,3.94,4.8
99,1.55,2.04,1.67,1.74,2.09
100,3.21,3.39,2.83,2.51,3.1
101,3.79,4.52,4.15,3.68,4.42
102,2.68,3.04,2.65,2.31,2.85
103,2.61,3.3,2.58,2.51,3.05
105,0.95,1.17,1.09,1.15,1.2
106,2.06,2.67,2.73,2.17,2.72
107,3.65,4.18,3.73,3.41,4.09
108,2.57,2.47,2.08,2.08,2.4
109,2.97,2.57,2.57,2.49,2.76
110,3.01,2.49,2.27,1.88,2.17
111,4.12,4.39,3.89,3.81,4.75
112,1.88,2.15,1.8,1.72,2.41
113,7.6,8.13,7.12,6.76,7.99
114,2.68,1.62,1.5,1.51,1.98
115,6.63,9.61,9.49,8.99,11.7
116,5.88,6.52,5.97,5.28,7.02
117,7.19,7.77,7.4,7.18,8.47
118,1.95,1.95,1.65,1.4,1.68
119,2.36,2.58,2.09,2.11,2.18
120,3.05,2.73,2.64,2.47,3.32
121,4.68,4.64,3.78,3.75,4.69
122,,,,,
123,3.43,3.56,3.52,3.34,3.88
124,3.2,3.11,2.35,2.43,2.58
125,5.75,6.13,5.4,5.64,6.16
126,,0.53,0.71,0.64,0.88
127,3.17,3.5,3.29,2.77,4.3
128,4.66,4.39,4.81,4.7,5.21
129,2.1,2.26,2.21,2.02,2.28
130,1.43,1.35,1.24,1.07,1.28
131,2.88,3.07,2.84,2.91,3.34
132,0.34,0.28,0.18,0.15,0.19
133,0.9,1.05,0.95,0.91,1.04
134,1.96,1.97,1.51,1.56,1.73
135,2.1,1.74,1.09,1,2.02
136,1.91,2.16,1.9,1.61,2.01
137,4.71,5.1,3.21,4.49,5.58
138,1.43,1.49,1.29,1.31,1.6
139,2.44,2.6,2.27,2.35,2.19
140,4.87,4.34,4.58,4.3,4.91
141,1.78,1.62,1.53,1.34,1.79
142,3.6,3.93,3.34,3.18,3.79
143,1.26,1.28,1.39,1.38,1.68
144,4.04,5.4,4.24,3.88,4.87
145,3.65,4.21,4.11,3.73,4.53
146,3.22,3.35,3.25,3.17,3.51
147,2.48,3.33,2.82,2.8,3.56
148,3.84,3.75,3.17,2.93,3.69
