id,y_2011,y_2012,y_2013,y_2014,y_2015,y_2016,y_2017,y_2018
110,5,3,12,6,12,6,10,13
111,2,4,5,5,7,5,4,13
112,7,5,4,9,8,11,10,7
113,3,7,7,3,15,8,11,6
114,0,3,3,1,6,3,4,3
115,46,28,35,33,74,23,27,22
116,21,31,26,37,77,52,36,51
117,3,5,0,4,9,4,8,6
118,13,11,9,9,15,16,13,10
119,5,3,1,5,6,5,5,5
120,0,4,1,4,8,8,6,6
121,8,6,9,10,7,7,8,8
122,0,0,1,0,0,0,0,0
123,10,6,5,9,11,15,7,9
124,4,6,8,9,6,8,10,17
125,8,7,4,6,8,4,4,7
126,0,17,63,48,54,48,23,7
127,4,3,5,1,4,3,3,7
128,7,7,5,12,8,18,17,17
129,21,26,22,29,21,29,28,26
130,19,16,16,18,22,16,25,27
131,13,0,3,9,7,2,6,5
132,8,9,10,9,10,10,20,6
133,6,10,18,27,12,23,20,17
134,1,1,2,5,4,2,2,2
135,0,0,0,0,1,0,0,1
136,10,7,3,5,7,9,5,11
137,2,5,3,1,0,1,2,3
138,5,3,3,8,3,4,4,8
139,7,1,4,2,0,8,2,4
140,3,10,6,11,7,12,14,7
141,4,5,3,3,1,2,2,1
142,3,5,4,4,8,4,10,4
143,23,18,18,30,26,31,35,24
144,1,1,1,5,3,6,8,1
145,5,1,2,4,7,8,6,2
146,8,6,4,5,8,5,5,11
147,9,9,4,8,7,6,6,8
148,9,25,13,17,17,20,16,25
149,0,2,7,1,7,1,1,1
150,2,2,1,6,5,4,4,8
151,14,35,10,21,69,14,10,4
152,3,3,0,5,3,4,9,6
153,15,8,6,8,10,11,8,17
154,7,9,6,6,7,4,9,4
155,9,6,1,4,4,3,6,4
156,6,4,8,5,5,16,6,9
157,4,3,3,11,5,9,4,5
158,9,6,4,15,11,14,5,19
159,5,4,4,12,4,9,10,3
160,11,5,7,14,12,16,8,19
161,1,2,0,1,8,12,5,8
162,5,6,7,9,7,7,9,13
163,4,3,4,7,18,15,13,10
164,3,10,7,11,19,18,15,19
165,4,0,0,1,3,3,0,1
166,0,1,1,0,4,0,3,1
167,4,1,2,2,1,1,1,1
168,0,1,4,4,7,7,9,7
169,3,5,3,8,11,10,8,7
170,18,199,8,4,16,10,8,7
171,4,9,4,6,4,3,1,3
172,3,12,7,13,8,9,8,21
173,1,3,6,3,3,4,1,0
174,5,6,3,5,1,3,10,7
175,19,9,13,23,23,29,34,32
176,14,25,18,10,24,20,14,8
177,15,29,13,26,25,29,23,23
178,10,1,2,2,2,13,23,40
179,18,13,22,35,34,47,41,37
180,2,0,1,4,6,6,6,3
181,28,20,28,28,39,34,34,34
182,1,1,3,4,4,6,6,8
183,0,3,2,2,3,2,0,0
184,26,22,32,27,26,43,36,36
185,0,0,0,0,0,0,1,0
186,6,3,7,9,10,11,6,6
187,3,5,5,5,4,7,0,8
188,6,6,4,6,7,10,13,9
189,8,1,2,4,2,3,1,1
190,3,5,2,1,4,0,3,4
191,3,3,4,3,7,10,5,2
192,2,4,3,3,2,16,41,27
193,16,16,18,31,25,31,19,23
194,34,28,21,42,48,50,41,42
195,6,0,6,3,3,10,5,1
196,1,2,0,2,2,6,3,12
197,4,0,1,7,6,4,3,3
198,9,7,8,8,7,17,17,16
199,0,2,1,1,1,11,0,1
200,0,0,0,0,0,0,1,0
201,33,40,15,23,44,43,34,40
202,6,2,5,10,6,8,6,10
203,6,5,6,14,4,7,6,12
204,9,5,2,3,5,6,2,2
205,14,7,12,10,25,13,18,26
206,9,7,7,8,7,15,10,8
207,0,0,0,0,0,4,6,23
208,35,26,30,51,45,64,55,42
209,7,1,0,2,5,6,2,8
210,2,4,1,6,7,4,5,8
211,5,7,2,3,2,2,10,4
212,3,1,1,4,2,2,6,10
213,13,18,12,10,25,24,27,12
215,10,17,21,13,12,16,24,33
216,8,8,12,10,11,19,7,13
217,27,20,27,28,33,36,34,31
218,18,9,9,7,13,10,8,10
219,0,6,2,7,3,3,9,31
220,5,3,5,6,9,6,3,10
221,2,1,1,2,2,5,7,5
222,24,17,15,11,12,13,11,10
223,7,4,7,6,4,10,10,12
224,22,3,12,13,9,15,9,5
225,0,2,0,1,3,4,2,2
226,8,7,6,8,14,7,6,11
227,2,5,3,2,3,8,5,4
228,2,2,1,2,1,0,0,1
229,3,10,8,8,10,5,10,16
230,0,3,3,4,4,5,4,1
231,1,7,1,4,3,5,1,1
232,8,12,1,3,3,4,9,5
233,32,14,14,14,7,12,17,11
234,10,7,7,9,11,23,17,18
235,31,25,26,29,35,34,54,53
236,16,26,12,20,27,27,19,28
237,3,4,4,5,15,9,19,9
238,7,9,5,4,8,10,10,4
240,10,6,13,4,8,21,16,22
241,24,25,26,32,37,40,41,43
242,2,10,0,1,3,0,0,2
243,1,0,0,3,0,0,1,0
244,3,6,4,6,6,7,8,7
245,2,3,2,1,4,4,2,3
246,2,6,4,3,4,7,3,6
247,0,0,1,0,0,0,0,0
248,0,0,0,1,0,1,0,1
249,1,0,2,2,6,0,0,2
250,1,1,5,2,3,3,3,4
251,8,4,4,3,8,6,3,7
252,3,3,2,7,2,8,7,6
253,24,10,14,14,11,20,12,21
254,2,0,1,1,1,3,0,2
255,19,35,24,11,19,22,8,9
256,30,35,32,34,55,53,87,79
257,27,9,4,11,17,3,8,18
258,10,15,7,18,15,13,16,15
259,1,0,3,2,1,5,1,1
260,13,8,6,14,15,12,10,12
261,19,2,9,12,24,22,19,15
262,44,48,36,45,35,54,32,37
263,19,25,16,22,33,51,23,30
264,3,2,6,6,8,11,7,4
265,9,1,3,3,2,5,4,6
266,6,3,5,8,14,8,7,16
267,26,12,9,9,24,21,13,11
268,7,4,2,2,6,3,4,13
269,27,14,13,22,17,23,27,20
270,0,0,0,0,0,0,0,0
271,8,5,3,3,8,9,8,5
272,0,0,0,0,0,0,0,0
273,2,1,3,1,4,3,1,5
274,0,0,0,0,0,0,0,0
275,5,6,11,7,8,7,4,6
276,4,8,6,10,9,6,8,3
277,6,2,3,2,2,7,53,3
278,2,0,0,1,0,1,1,1
279,0,96,0,0,0,1,0,0
280,2,3,2,3,7,9,3,1
281,0,34,0,0,0,3,0,1
282,2,3,3,5,3,4,2,1
283,7,2,5,8,1,15,8,7
284,6,6,12,17,9,19,14,28
285,0,0,0,0,0,0,0,0
286,1,0,0,0,0,2,0,2
287,2,1,0,1,3,1,3,0
288,31,13,13,13,16,25,15,19
289,6,17,4,7,8,8,5,5
290,3,2,0,4,4,6,4,3
291,2,1,0,1,1,2,0,1
292,6,4,3,6,3,6,3,3
293,12,13,4,10,8,9,5,5
294,2,0,1,5,6,2,1,2
295,3,1,0,3,4,5,2,4
296,9,3,1,3,5,11,34,9
297,13,7,6,9,8,11,8,2
298,1,0,0,0,0,2,0,1
299,14,1,5,4,2,7,9,350
300,0,3,1,0,1,1,1,2
301,8,3,2,13,7,4,11,3
302,24,20,9,20,22,33,19,20
303,8,4,3,4,5,6,16,4
304,0,0,0,2,0,1,0,0
305,2,2,4,3,4,2,1,5
306,1,1,1,1,1,0,0,1
307,7,5,7,13,10,15,13,9
308,8,8,4,4,7,9,5,3
309,4,14,7,7,15,19,16,8
310,6,7,8,5,6,6,6,5
311,16,6,6,20,12,12,13,15
312,2,1,0,2,0,1,7,5
313,6,4,1,1,2,3,2,5
314,6,9,13,7,11,12,18,24
315,12,6,5,17,15,15,8,15
316,8,4,5,3,12,9,5,9
317,2,1,1,4,7,4,8,4
318,16,9,8,12,11,16,14,13
319,10,10,7,13,13,9,16,15
320,18,18,19,21,30,27,19,22
321,0,3,6,6,9,2,8,5
322,5,6,3,2,2,10,5,4
323,12,12,5,7,10,13,13,11
324,5,16,10,16,11,13,10,8
325,11,14,2,10,13,10,14,24
326,1,4,4,11,8,7,7,16
327,3,3,7,8,6,8,11,3
328,7,2,1,3,2,5,3,5
329,4,6,3,4,3,6,5,2
330,4,5,2,2,8,5,4,11
331,0,3,1,2,3,1,2,3
332,0,3,2,2,2,11,3,4
333,9,9,8,21,11,16,9,16
334,0,0,0,0,0,0,0,0
335,11,14,9,12,10,11,12,6
336,6,6,3,7,6,6,22,6
337,10,7,4,12,9,7,10,10
338,0,0,0,0,0,1,0,0
339,0,1,1,1,1,3,5,1
340,17,3,186,10,7,11,6,12
341,0,1,1,2,0,7,1,3
342,0,0,0,0,2,1,1,1
343,16,10,21,30,39,30,20,30
344,3,6,14,12,13,13,10,6
345,7,0,3,3,3,3,3,5
346,4,7,1,6,6,6,9,7
347,4,3,1,8,7,15,23,13
348,11,14,4,11,21,26,19,20
349,14,19,31,21,19,23,23,13
350,22,17,18,27,27,22,25,27
351,12,11,13,10,16,12,16,9
352,11,7,4,14,11,4,11,5
353,29,29,21,27,38,46,53,41
354,1,1,0,3,1,5,1,1
355,2,6,2,3,1,5,4,4
356,26,64,32,39,48,43,37,32
357,45,14,18,16,20,30,31,16
358,38,37,32,51,64,55,50,45
359,24,27,22,25,43,57,51,39
360,6,10,13,8,5,14,27,15
361,4,7,9,15,15,10,21,22
362,5,10,5,17,16,16,16,11
363,16,12,11,34,17,26,11,20
364,48,51,50,71,72,62,87,70
365,6,7,3,12,3,91,15,12
366,4,3,1,2,3,5,0,5
367,31,33,35,43,57,53,62,54
368,23,19,8,13,18,11,15,14
369,7,5,1,9,8,5,6,8
370,3,5,11,15,9,11,10,8
371,19,22,19,39,41,26,25,29
372,61,35,40,44,47,35,44,35
373,37,28,42,44,55,53,49,54
374,32,22,12,20,21,27,23,34
375,41,56,42,68,61,70,76,75
376,7,12,8,7,8,14,13,13
377,7,10,14,9,8,18,28,47
378,66,51,76,98,106,143,110,111
379,59,59,41,66,60,64,55,62
380,75,61,62,80,69,78,87,80
381,28,20,36,44,36,43,34,42
382,30,26,31,28,23,43,40,37
383,18,9,12,19,27,27,22,34
384,5,4,7,4,2,10,2,9
385,20,13,16,21,25,30,26,13
386,18,19,18,35,54,54,58,54
387,7,7,6,14,15,11,17,9
388,13,14,18,35,44,54,44,32
389,19,15,19,16,35,50,63,56
390,0,3,4,6,9,7,5,9
391,29,24,25,26,40,47,33,47
392,143,122,163,237,223,188,211,172
393,38,45,40,60,97,85,87,80
394,12,7,11,20,25,30,23,21
395,11,8,61,6,14,6,8,5
396,16,8,15,14,16,21,17,22
397,0,0,1,0,1,1,2,1
398,3,1,0,2,4,1,2,4
399,6,8,6,11,10,9,5,4
400,28,16,21,22,24,22,26,30
401,20,12,14,11,13,5,11,13
402,8,4,9,10,12,15,8,14
403,10,9,13,19,21,20,29,13
404,5,9,7,4,7,6,4,8
405,10,10,4,10,10,14,8,6
406,23,6,17,13,23,32,20,10
407,11,4,12,7,9,12,10,15
408,34,16,60,15,15,20,32,17
409,36,23,41,60,48,45,51,54
410,1,5,4,9,4,9,9,19
411,4,2,5,1,6,3,3,4
412,2,1,6,5,4,1,7,9
413,26,17,26,28,32,15,21,25
416,0,0,0,0,1,1,1,0
417,4,3,8,11,11,8,8,6
418,18,29,14,26,30,20,12,15
419,20,18,14,21,10,18,18,17
420,13,11,18,16,11,21,18,15
421,6,8,7,6,8,7,14,14
422,2,5,3,7,5,7,8,12
423,10,7,8,6,26,12,16,24
424,32,19,15,23,63,86,26,27
425,10,10,2,5,4,9,7,10
426,9,3,5,3,13,11,9,7
428,10,2,3,9,5,11,9,10
430,2,6,5,45,18,28,7,6
431,6,7,6,6,10,9,10,4
432,7,15,12,15,19,11,14,10
433,12,5,6,10,7,7,8,4
434,22,24,30,28,31,31,31,35
435,6,5,1,5,3,4,4,2
436,6,4,3,8,4,3,5,4
437,11,18,14,28,28,34,47,48
438,40,34,37,32,28,22,21,26
442,3,3,3,2,7,4,6,9
443,4,11,7,6,6,8,9,0
444,10,16,4,4,1,10,7,2
445,13,12,10,15,15,14,18,12
446,3,5,13,36,10,6,3,2
447,21,14,4,11,13,39,10,16
448,25,53,21,8,5,10,11,21
449,25,25,25,34,84,50,47,64
450,23,9,17,24,25,21,24,24
451,40,44,39,49,34,51,50,63
452,12,36,6,4,7,12,12,6
453,5,8,7,5,9,11,9,138
454,6,6,5,12,6,10,9,7
455,9,7,7,9,15,7,8,10
456,1,5,6,1,2,3,4,7
457,10,7,11,6,11,12,3,13
458,5,2,5,9,5,5,9,5
459,5,5,9,5,13,14,10,13
460,16,7,13,15,8,17,17,19
462,4,9,3,12,9,14,10,11
463,8,10,8,7,5,5,6,5
464,39,36,21,26,26,16,24,14
465,2,1,2,4,6,9,7,3
466,9,7,6,10,4,10,17,11
467,11,8,6,11,12,11,10,9
468,2,2,1,4,1,2,4,1
469,21,23,15,16,19,16,24,29
470,21,22,27,18,31,29,34,24
471,1,8,5,12,8,6,17,4
472,13,19,17,19,23,23,15,26
473,12,3,3,13,19,22,19,20
474,11,13,11,14,27,34,20,28
475,33,22,38,40,45,13,26,35
