id,y_2011,y_2013,y_2015,y_2016,y_2017
2,0.019,0.019,0.019,0.019,0.019
3,0.061,0.061,0.046,0.046,0.046
4,0.016,0.016,0.016,0.016,0.016
5,0.003,0.003,0.003,0.003,0.003
6,,,,,
7,0.011,0.011,0.011,0.011,0.011
8,0.046,0.046,0.03,0.03,0.03
9,,,,,
10,,,,,
11,0.047,0.047,0.046,0.046,0.046
12,0.013,0.013,0.013,0.013,0.013
13,,,,,
14,0.02,0.02,0.02,0.02,0.02
15,0.018,0.018,0.018,0.018,0.018
16,0.022,0.022,0.021,0.021,0.021
17,0.006,0.006,0.006,0.006,0.006
18,0.026,0.026,0.042,0.042,0.042
19,0.046,0.046,0.04,0.04,0.04
20,0.013,0.013,0.013,0.013,0.013
21,0.046,0.046,0.045,0.031,0.031
22,0.033,0.033,0.033,0.012,0.012
23,0.017,0.017,0.017,0.017,0.017
24,,,,,
25,0.027,0.027,0.027,0.027,0.027
26,0.027,0.027,0.027,0.027,0.027
27,0.018,0.018,0.018,0.018,0.018
28,,,0.011,0.011,0.011
29,0.06,0.06,0.06,0.06,0.06
30,0.011,0.011,0.011,0.011,0.011
31,0.019,0.019,0.018,0.018,0.018
32,,,,,
33,,,,,
34,0.04,0.04,0.04,0.04,0.04
35,0.023,0.023,0.023,0.023,0.023
36,0.043,0.043,0.042,0.042,0.042
37,0.014,0.014,0.014,0.012,0.012
38,0.036,0.036,0.035,0.036,0.035
39,0.018,0.018,0.018,0.018,0.018
40,0.02,0.02,0.02,0.02,0.02
41,0.028,0.028,0.028,0.028,0.028
42,0.025,0.025,0.025,0.025,0.025
43,0.035,0.035,0.035,0.035,0.035
44,,,,,
45,0.021,0.021,0.02,0.02,0.02
46,,,,,
47,0.011,0.011,0.011,0.011,0.011
48,0.031,0.031,0.031,0.031,0.031
49,0.026,0.026,0.026,0.026,0.026
50,0.024,0.024,0.024,0.024,0.024
51,0.011,0.011,0.011,0.011,0.011
52,,,,,
53,0.016,0.016,0.016,0.016,0.016
54,0.034,0.034,0.033,0.033,0.033
55,0.016,0.016,0.016,0.016,0.016
56,0.015,0.015,0.015,0.015,0.015
57,,,,,
58,0.02,0.02,0.02,0.02,0.02
59,,,,,
60,0.03,0.03,0.03,0.028,0.028
61,0.007,0.007,0.006,0.005,0.005
62,,,,,
64,,,,,
65,0.019,0.019,0.019,0.019,0.019
66,0.019,0.019,0.019,0.019,0.019
67,,,,,
68,0.02,0.02,0.02,0.02,0.02
69,0.013,0.013,0.003,0.003,0.003
70,0.023,0.023,0.023,0.023,0.023
71,0.018,0.018,0.018,0.018,0.018
72,0.051,0.051,0.05,0.05,0.05
73,0.097,0.097,0.096,0.075,0.075
74,,,,,
75,0.008,0.008,0.008,0.008,0.008
76,0.002,0.002,0.002,0.002,0.002
77,0.002,0.002,0.002,0.002,0.002
78,0.069,0.069,0.068,0.068,0.068
79,0.008,0.008,0.008,0.008,0.008
80,0.027,0.027,0.027,0.027,0.027
81,0.001,0.001,0.001,0.001,0.001
82,0.008,0.008,0.008,0.008,0.008
83,0.025,0.025,0.025,0.025,0.025
84,0.084,0.084,0.083,0.083,0.083
85,0.009,0.009,0.009,0.009,0.009
86,0.01,0.01,0.01,0.01,0.01
87,,,,,
88,0.045,0.045,0.044,0.044,0.044
89,0.011,0.011,0.011,0.011,0.011
90,,,,,
91,0.022,0.022,0.022,0.022,0.022
92,,,,,
93,0.06,0.06,0.059,0.059,0.059
94,0.024,0.024,0.024,0.024,0.024
95,,,,,
96,0.029,0.029,0.029,0.029,0.029
97,0.062,0.062,0.061,0.061,0.061
98,0.026,0.026,0.026,0.026,0.026
99,,,,,
100,,,,,
101,,,,,
102,,,,,
103,,,,,
105,0.019,0.019,0.013,0.013,0.013
106,,,,,
107,0.013,0.013,0.012,0.012,0.012
108,0.021,0.021,0.021,0.021,0.021
109,,,0.127,0.127,0.127
110,,,0.074,0.074,0.074
111,,,,,0.001
112,0.08,0.08,0.079,0.079,0.079
113,0.023,0.023,0.022,0.022,0.022
114,0.023,0.023,0.023,0.023,0.023
115,0.056,0.056,0.055,0.055,0.055
116,0.177,0.177,0.174,0.174,0.174
117,0.013,0.013,0.013,0.013,0.013
118,0.003,0.003,0.003,0.003,0.003
119,0.057,0.057,0.056,0.056,0.056
120,0.01,0.01,0.009,0.009,0.009
121,,,,,
122,0.038,0.038,0.038,0.038,0.038
123,0.035,0.035,0.034,0.035,0.034
124,0.006,0.006,0.006,0.006,0.006
125,,,,,
126,0.013,0.013,0.013,0.013,0.013
127,0.008,0.008,0.008,0.008,0.008
128,0.011,0.011,0.011,0.011,0.011
129,0.031,0.031,0.03,0.03,0.03
130,0.012,0.012,0.012,0.012,0.012
131,0.012,0.012,0.012,0.012,0.012
132,0.027,0.027,0.026,0.026,0.026
133,0.042,0.042,0.041,0.041,0.041
134,0.02,0.02,0.02,0.02,0.02
135,0.007,0.007,0.007,0.007,0.007
136,0.016,0.016,0.016,0.016,0.016
137,0.021,0.021,0.021,0.021,0.021
138,0.019,0.019,0.019,0.019,0.019
139,0.024,0.024,0.024,0.024,0.024
140,0.037,0.037,0.036,0.036,0.04
141,0.029,0.029,0.029,0.029,0.029
142,0.03,0.03,0.03,0.03,0.03
143,,,,,
144,0.016,0.016,0.016,0.016,0.016
145,0.02,0.02,0.02,0.02,0.02
146,0.042,0.042,0.041,0.042,0.041
147,0.022,0.022,0.021,0.021,0.021
148,0.011,0.011,0.011,0.011,0.011
149,,,,,
150,0.021,0.021,0.021,0.021,0.021
151,,,,,
152,0.057,0.057,0.056,0.056,0.056
153,0.039,0.039,0.038,0.038,0.038
154,,,,,
155,0.054,0.054,0.053,0.053,0.053
156,0.026,0.026,0.025,0.025,0.025
157,0.003,0.003,0.003,,
158,0.041,0.041,0.04,0.04,0.04
159,0.027,0.027,0.027,0.006,0.006
160,0.029,0.029,0.029,0.029,0.029
161,0.02,0.02,0.02,0.02,0.02
162,,,,,
163,,,,,
164,0.011,0.011,0.011,0.011,0.011
165,,,,,
166,,,,,
167,,,,,
168,,,,,
169,0.012,0.012,0.012,0.012,0.012
170,,,,,
171,,,,,
172,0.017,0.017,0.017,0.017,0.017
173,,,,,0.001
174,0.08,0.08,0.08,0.08,0.08
175,0.013,0.013,0.013,0.013,0.013
176,0.013,0.013,0.013,0.013,0.013
177,0.044,0.044,0.044,0.044,0.044
178,0.065,0.065,0.063,0.056,0.056
179,0.018,0.018,0.017,0.017,0.017
180,0.001,0.001,0.001,0.001,0.001
181,0.052,0.052,0.052,0.052,0.067
182,,,,,
183,,,,,
184,0.012,0.012,0.012,0.012,0.012
185,,,,,
186,0.073,0.073,0.067,0.067,0.067
187,,,,,
188,,,,,
189,0.002,0.002,0.002,0.002,0.002
190,,,,,
191,0.033,0.033,0.033,0.033,0.033
192,0.032,0.032,0.032,0.032,0.032
193,0.011,0.011,0.029,0.029,0.029
194,0.036,0.036,0.036,0.036,0.036
195,0.018,0.018,0.018,0.018,0.018
196,0.055,0.055,0.054,0.054,0.054
197,0.015,0.015,0.015,0.015,0.015
198,0.044,0.044,0.032,0.032,0.032
199,,,,,
200,0.007,0.007,0.007,0.007,0.007
201,0.079,0.079,0.051,0.043,0.042
202,0.02,0.02,0.019,0.019,0.019
203,0.015,0.015,0.015,0.015,0.015
204,0.01,0.01,0.01,0.01,0.01
205,0.002,0.002,0.002,0.002,0.002
206,,,,,
207,0.022,0.022,0.022,0.022,0.022
208,0.011,0.011,0.011,0.011,0.011
209,0.041,0.041,0.04,0.04,0.04
210,0.015,0.015,0.015,0.015,0.015
211,0.042,0.042,0.042,0.042,0.042
212,0.02,0.02,0.02,0.02,0.02
213,,,,,
215,0.01,0.01,0.009,0.009,0.009
216,,,,,
217,0.02,0.02,0.02,0.02,0.02
218,0.045,0.045,0.045,0.045,0.045
219,0.07,0.07,0.068,0.068,0.068
220,0.003,0.003,0.003,0.003,0.003
221,0.029,0.029,0.028,0.028,0.028
222,0.007,0.007,0.007,0.007,0.007
223,0.034,0.034,0.033,0.033,0.033
224,0.062,0.062,0.043,0.043,0.043
225,0.018,0.018,0.018,0.018,0.018
226,0.004,0.004,0.004,0.004,0.004
227,0.027,0.027,0.027,0.027,0.027
228,0.011,0.011,0.011,0.011,0.011
229,0.027,0.027,0.026,0.027,0.035
230,0.005,0.005,0.005,0.005,0.005
231,0.047,0.047,0.046,0.046,0.046
232,,,,,
233,0.06,0.06,0.058,0.058,0.058
234,0.015,0.015,0.015,0.015,0.015
235,0.025,0.025,0.024,0.025,0.024
236,0.036,0.036,0.036,0.036,0.036
237,0.021,0.021,0.021,0.021,0.021
238,,,,,
240,0.019,0.019,0.018,0.012,0.012
241,0.07,0.07,0.039,0.039,0.039
242,0.025,0.025,0.024,0.024,0.024
243,0.024,0.024,0.024,0.024,0.024
244,0.045,0.045,0.044,0.044,0.044
245,,,,,
246,,,,,
247,,,,,
248,0.012,0.012,0.012,0.012,0.012
249,,,,,
250,0.005,0.005,0.005,0.005,0.005
251,0.034,0.034,0.034,0.034,0.034
252,0.02,0.02,0.019,0.019,0.019
253,0.023,0.023,0.023,0.023,0.023
254,0.052,0.052,0.049,0.05,0.049
255,,,,,
256,,,,,
257,0.021,0.021,0.021,0.021,0.021
258,0.018,0.018,0.018,0.018,0.018
259,0.003,0.003,0.003,0.003,0.003
260,0.016,0.016,0.016,0.016,0.016
261,0.059,0.059,0.058,0.058,0.058
262,0.041,0.041,0.04,0.04,0.04
263,0.009,0.009,0.009,0.009,0.009
264,0.033,0.033,0.032,0.032,0.032
265,0.03,0.03,0.03,0.03,0.03
266,0.109,0.109,0.105,0.105,0.105
267,,,,,
268,,,,,
269,0.009,0.009,0.009,0.009,0.009
270,0.006,0.006,0.006,0.006,0.006
271,,,,,
272,0.059,0.059,0.057,0.057,0.057
273,0.039,0.039,0.039,0.039,0.039
274,0.017,0.017,0.016,0.016,0.016
275,0.057,0.057,0.057,0.057,0.057
276,0.027,0.027,0.026,0.026,0.026
277,0.016,0.016,0.016,0.016,0.016
278,,,,,
279,0.008,0.008,0.008,0.008,0.008
280,0.004,0.004,0.004,0.004,0.004
281,,,,,
282,0.046,0.046,0.046,0.046,0.046
283,0.029,0.029,0.029,0.029,0.029
284,0.03,0.03,0.03,0.03,0.03
285,0.041,0.041,0.04,0.04,0.04
286,0.065,0.065,0.064,0.064,0.064
287,0.041,0.041,0.04,0.04,0.04
288,,,,,
289,0.07,0.07,0.068,0.068,0.068
290,,,,,
291,,,,,
292,0.029,0.029,0.028,0.028,0.028
293,,,,,0.001
294,0.016,0.016,0.016,0.016,0.016
295,0.002,0.002,0.002,0.002,0.002
296,,,,,
297,,,,,
298,0.005,0.005,0.005,0.005,0.005
299,0.034,0.034,0.033,0.033,0.033
300,0.023,0.023,0.022,0.022,0.022
301,0.034,0.034,0.033,0.033,0.033
