id,y_2011,y_2013,y_2015,y_2016,y_2017
2,17.7,17.7,17.7,17.7,17.7
3,36.4,32.8,29.1,27.3,27.3
4,16.6,16.7,16.7,14.1,14.1
5,35.7,35.7,35.7,35.7,35.8
6,31,31,31,31,31
7,12.7,12.1,12.1,9.7,9.7
8,14.4,13.9,13.9,11.7,11.7
9,3,3,3,3,3
10,16.2,16.2,16.2,16.2,16.2
11,19.2,19.2,19.2,19.2,19.1
12,1.9,1.9,1.9,1.9,1.9
13,7.3,5.9,5.9,5.9,6.2
14,26.6,26.6,26.6,26.6,26.7
15,24.9,24.9,29.2,29.2,29.2
16,15.1,15.1,15.1,15.1,18.5
17,7.8,7.8,7.8,10.1,10.1
18,55.1,55.1,55.1,49.3,48.9
19,24.4,24.4,21.6,21.6,21.6
20,15.9,15.9,16.8,15.9,12.8
21,82.9,82.9,88.3,74.3,76.2
22,36.9,36.9,26.9,27.1,27.2
23,40.7,40.7,40.7,40.7,37.9
24,6.2,6.2,6.2,6.2,6.2
25,19.8,29.5,29.5,29.5,29.5
26,246.2,246.2,246.2,246.2,243.6
27,20.8,20.8,20.6,20.6,18.3
28,2.4,2.4,2.4,0.3,0.3
29,12.9,12.9,12.9,12.9,15.5
30,35.4,17.2,17.2,17.2,17.2
31,6.5,6.5,6.5,4.1,4.8
32,0,0,0,0,0
33,41.2,41.2,41.2,41.2,37.2
34,272.6,272.6,272.6,381.5,338
35,1090.6,1090.6,1025,1025,1022
36,49,24.9,27.3,23,26
37,23.4,23.6,23.6,23.6,23.5
38,218.3,243,243,242.9,239.1
39,109.3,109.3,109.3,109.3,109.4
40,19.3,19.3,18.7,18.7,19.4
41,10.4,10.4,10.4,10.4,10.4
42,28.5,28.5,28.5,0,0
43,22.1,22.1,22.1,4.8,4.8
44,27.3,27.3,27.3,18.9,18.7
45,407.4,337.5,343.1,343.1,342.5
46,3.5,3.5,3.5,3.5,4.3
47,2.6,2.6,2.6,2.6,2.6
48,311.2,311.2,311.2,311.2,311
49,151.1,151.1,151.1,151.1,151.1
50,3.2,3.2,3.2,3.2,3.1
51,24.3,23.5,23.6,23.5,23.5
52,16.9,16.9,16.9,16.9,16.9
53,69.3,69.3,70,70,67.6
54,271.3,271.3,271.3,271.3,269.8
55,38.6,38.6,38.6,38.6,37.6
56,41.6,41.6,41.6,41.6,39
57,15.8,15.8,15.8,15.8,15.8
58,6.4,6.4,6.4,6.4,6.4
59,50.8,50.8,50.8,50.8,50.8
60,185.8,185.8,182.8,182.8,182.7
61,48,48,48,48,31.4
62,0,0,0,0,0
64,36.4,36.4,35.4,35.4,35.4
65,138.9,138.9,157,138.9,130.1
66,19.5,19.5,19.5,19.5,28.2
67,38.5,38.5,38.5,38.5,38.5
68,334.2,334.2,334.2,334.2,334.2
69,3.7,3.7,3.7,3.7,3.7
70,6.3,6.3,6.3,6.3,6.2
71,10.2,10.3,10.3,10.3,13.1
72,299.9,299.9,299.9,299.9,299.9
73,1360.3,1360.3,1360.3,1360.3,1379.9
74,1.9,1.9,1.9,1.9,1.9
75,20.3,20.3,59,19.6,19.6
76,251.7,251.7,251.7,251.7,270.8
77,287.3,287.3,287.3,287.3,287.3
78,58,58,58.8,58.8,59.1
79,1.4,1.4,1.4,1.4,1.4
80,363.4,363.5,363.5,363.5,363.5
81,26.6,26.6,26.6,26.6,26.6
82,99.2,99.2,99.2,99.2,99.2
83,1437.7,1437.7,1431.5,1431.5,1433
84,1204.7,1204.7,1204.7,1204.7,1204.7
85,23.7,23.7,23.7,23.7,23.8
86,1,1,1,1,1
87,5.7,5.7,5.7,5.7,5.7
88,48.3,48.3,48.3,48.3,48.2
89,17.6,17.6,17.6,17.6,17.4
90,7.6,7.6,7.6,7.6,7.6
91,11.6,11.6,11.6,11.6,12.3
92,53.8,53.8,53.8,53.8,53.7
93,159.6,159.6,153,147.9,147.9
94,110.8,110.8,110.8,110.8,110.8
95,12.3,12.4,12.4,12.4,12.3
96,202.4,202.4,202.4,202.4,202.7
97,23.7,23.7,23.7,23.7,27.2
98,468.3,468.3,468.3,464.5,463.2
99,11.1,11.1,11.1,13.6,12.6
100,20.3,20.3,20.3,20.3,21.2
101,8.4,8.4,8.4,8.4,8.4
102,10.2,10.2,10.2,10.2,10.2
103,20.1,20.1,26.3,26.3,26.3
105,22.5,22.5,22.5,12,12.1
106,1.7,1.7,1.7,1.7,1.7
107,8.8,8.8,5,5,5.6
108,98.7,98.7,102.5,102.5,101.9
109,204.3,204.3,204.3,204.3,204.3
110,279.7,279.7,279.7,279.7,279.7
111,205.6,205.7,286.9,284.8,285.4
112,512,512,512,512,512
113,235.4,235.4,235.4,235.4,235.4
114,144.3,144.3,144.3,144.3,144.3
115,140,140,64.3,64.3,64.2
116,927.3,927.3,927.3,927.3,924.1
117,61.8,61.8,62.6,62.6,63
118,12.7,12.7,12.7,12.7,12.7
119,231.3,231.3,231.3,122.4,164.3
120,44.6,44.6,44.6,44.6,44.6
121,39,39,39,39,39
122,62.3,62.3,62.3,62.3,62.1
123,167.2,167.2,167.2,167.2,166.7
124,83,83,83,83,84.4
125,135.7,134,134,134,134
126,70.9,70.9,114.3,113.2,114.1
127,47.3,47.3,118.6,118.6,118.6
128,14,14,14,14,13.5
129,0.1,0.1,0.1,0.1,0.1
130,1120.1,1120.2,1120.2,1120.2,1120.2
131,35.8,35.8,35.8,35.8,35.7
132,0.7,0.7,0.7,0.7,0.7
133,4.1,4.1,4.1,4.1,4
134,13.5,13.5,13.5,13.5,13.5
135,6.8,6.8,6.8,6.8,6.8
136,97.5,97.5,97.5,97.5,97.4
137,142.7,144,144,144,144
138,35.6,35.6,35.6,35.6,35.7
139,124.6,124.6,124.6,124.6,124.6
140,129.5,140.8,140.8,140.8,140.8
141,84.9,84.9,84.9,84.9,85.4
142,8.3,8.3,8.3,8.3,8.3
143,7.2,7.2,7.2,4.7,4.9
144,77.7,77.7,70.3,42.2,46.8
145,75.9,75.9,75.9,75.9,76.9
146,51.6,52.1,51.6,51.6,50.8
147,44,43.5,44,44,43.7
148,23.8,23.8,23.8,23.8,23.8
149,31.5,31.5,31.5,31.5,31.4
150,45.6,45.6,45.6,45.6,45.8
151,33.9,17.4,17.4,17.4,17.4
152,184.4,175.6,175.6,175.6,175.5
153,74.4,74.4,74.4,74.4,74.5
154,72.6,62.1,69.2,72.6,63.4
155,463.1,463.1,463.1,463,472
156,331.8,331.8,331.8,331.8,331.8
157,25.6,25.6,38.2,38.2,38
158,83,83,83,83,83
159,139,139.1,139.1,139.1,139
160,54,54,54,54,53.9
161,8.6,8.6,8.6,8.6,8.6
162,14.2,14.2,14.2,18,18.8
163,22.9,21.4,20.4,20.4,20.4
164,9.2,9.6,9.6,9.6,9.6
165,21.4,21.4,21.4,21.4,21.3
166,18.7,18.7,18.7,18.7,18.6
167,62.3,62.3,62.3,62.3,62.7
168,1.1,1.1,1.1,1.1,2.3
169,20,20,12.8,12.8,12.9
170,51.9,51.9,49.7,49.7,49.7
171,10.9,4.2,4.2,4.2,4.2
172,51.5,51.5,42.7,41.2,41.2
173,86.6,86.6,86.6,86.6,86.4
174,1578,1578.1,1547,1545,1544.7
175,20.5,20.5,20.5,20.5,20.2
176,9.7,9.7,9.7,9.7,9.7
177,7.4,7.4,7.4,7.4,7.3
178,342.6,342.6,342.6,342.6,342.6
179,19.4,19.4,19.4,19.4,19.4
180,37.2,37.2,37.2,37.2,36.4
181,28,28,28,28,28
182,12.8,12.8,12.8,12.8,12.8
183,43,43,43,43,43
184,4.1,4.1,4.1,4.1,4.6
185,9,9,9,9,9
186,56.1,56.1,56.1,56.1,58.4
187,12.8,1.4,1.4,1.4,1.4
188,33,32.5,32.5,32.5,32.5
189,0,0,0,0,0
190,78.2,78.2,78.2,78.2,78.3
191,42.5,42.5,42.5,42.5,42.5
192,331.2,331.2,331.2,331.2,331.2
193,4.4,4.4,4.4,4.4,4.4
194,29,29,29,29,29.6
195,548.6,512.5,483.3,483.3,483.3
196,121,121.1,121.1,121.1,118.7
197,21.7,21.7,21.7,21.7,21.7
198,22.8,22.8,22.8,22.8,22
199,50.9,50.9,50.9,50.9,50.9
200,4,4.5,4.5,4.5,4.5
201,28.7,28.7,28.7,27.7,28.8
202,4.6,4.6,4.6,4.6,5.4
203,191.6,191.6,191.6,191.6,191.6
204,47.4,47.4,32.5,32.5,28.6
205,101,101,101,101,87.8
206,0.3,0.3,0.3,0.3,0.3
207,88.8,65.5,65.5,65.5,65.5
208,12.7,12.7,12.7,8.8,8.9
209,197.4,197.4,175.4,169.2,169.2
210,25.8,25.8,20.8,18.3,18.2
211,37.9,37.9,37.9,37.9,40.2
212,48.6,48.6,48.6,48.6,48.6
213,1.8,1.8,1.8,1.8,1.8
215,37.7,31.5,30.8,28.5,27.7
216,12.8,12.8,10,10,10
217,21.1,21.1,21.1,21.1,21.9
218,12.4,12.4,12.4,12.4,12.5
219,152.1,152.1,152.1,152.1,152.2
220,11.6,11.6,11.6,11.6,11.6
221,57.8,57.9,57.9,57.9,57.7
222,4.8,4.8,4.8,4.8,5.1
223,11.7,11.7,11.7,11.7,11.4
224,0,0,0,0,0
225,284.8,284.8,284.8,267.3,267.1
226,0.5,0.5,0.5,0.5,0.6
227,72.1,73.1,73.1,73.1,74.7
228,453.7,453.7,453.7,453.7,461.2
229,395.9,394.9,394.9,394.9,396.7
230,48.8,48.8,48.8,48.8,49.7
231,226.5,159.9,152.8,149.4,158.6
232,119.4,87.3,87.3,87.3,92.6
233,35.1,35.2,35.2,35.2,35.1
234,384.2,386.7,386.7,386.7,386.8
235,11.9,11.9,11.9,11.9,11.9
236,58.4,57.2,57,57,57
237,141.6,141.6,141.6,141.6,140.8
238,44.8,44.8,45.7,45.7,45.5
240,41,41,41,41,41
241,19,19.1,19.1,19.1,19.1
242,51.8,51.8,51.8,51.8,61
243,321.8,333.8,321.8,321.8,339.6
244,187,175,187,187,169.4
245,5.4,5.4,5.4,5.4,5.4
246,9.4,9.4,9.4,9.4,10.7
247,27.7,27.7,27.7,27.7,27.4
248,6.6,6.6,6.6,6.6,8.2
249,0,0,0,0,0
250,79.5,57.3,57.3,57.3,52
251,72.9,70.3,70.3,70.3,70.2
252,27.3,20,20,20,20
253,0,0,0,0,0
254,565.2,548.7,548.7,548.7,548.7
255,24,24,24,24,24
256,2094.4,2189.8,2189.8,2189.8,2164.6
257,52.7,43.1,43.1,43.1,43.1
258,109,109,109,109,109
259,143.6,143.6,145,27.6,79.4
260,177.4,177.4,183.5,183.5,183.5
261,0.2,0.3,0.3,0.3,0.3
262,56.2,56.2,56.2,56.2,56.1
263,19.4,18.9,18.9,17.9,17.8
264,39.3,39.3,39.3,39.3,39.2
265,9,9,9,9,9
266,384.6,384.6,384.6,384.6,384.9
267,441.6,441.6,441.6,441.6,441.6
268,5.6,5.6,3.5,3.5,3.7
269,13.9,13.9,13.9,13.9,13.9
270,0,0,0,0,0
271,0.5,0.5,0.5,0.5,0.5
272,37.3,37.3,37.3,37.3,37.3
273,160.1,160.1,160.1,160.1,159.7
274,9.6,9.6,9.6,9.6,9.6
275,12.3,12.3,12.3,12.3,12.3
276,50.2,50.2,50.2,50.2,54
277,271.1,289.9,289.9,289.9,289.9
278,25.8,25.8,25.8,25.8,25.8
279,1,1,1,1,1
280,102.2,103.5,103.4,103.4,103.4
281,18.8,18.8,18.8,18.8,18.8
282,71.7,69.7,70.3,70.3,71.4
283,77.8,79.9,79.2,79.2,78.4
284,525,607.5,607.5,607.4,598
285,380.5,380.5,380.5,380.5,379.8
286,427.1,427.1,427.1,427.1,428.6
287,84.4,84.4,84.4,84.4,84.4
288,62,62,62,62,62
289,299.8,299.8,299.8,299.8,298.7
290,64.9,64.9,64.9,64.9,64.7
291,6.8,6.8,6.8,6.8,6.8
292,68.5,68.5,68.5,68.5,68.7
293,5.1,5.2,5.2,5.2,5.2
294,86.8,86.8,86.8,86.8,85.5
295,7.7,7.7,6.6,7.7,6.8
296,203.2,203.2,203.2,203.2,203.2
297,0,0,0,0,0
298,0.2,0.2,0.2,0.2,0.2
299,74.3,107.7,107.7,107.7,99.8
300,63.8,63.8,63.8,63.8,63.8
301,145.9,112.5,112.5,112.5,120.4
302,0,0,0,0,0
303,0,0,0,0,0
304,7.3,7.3,7.3,7.3,7.3
305,52.8,52.8,52.8,52.8,52.8
306,251,251,251,251,251
307,12.2,12.2,12.2,12.2,12.8
308,4.6,4.6,4.6,4.6,11.6
309,24.5,24.5,24.5,24.5,24.5
310,13.9,13.9,13.9,13.9,13.9
311,33.9,33.9,33.9,33.9,33.9
312,7.2,7.2,7.2,7.2,7.2
313,49.9,49.9,49.9,49.9,49.9
314,4.3,4.3,4.3,4.3,4.3
315,26.8,26.8,26.7,26.7,26.7
316,27.6,27.6,27.6,27.6,24.1
317,31.9,31.9,31.9,31.9,31.6
318,26.1,26.1,26.1,26.1,26.1
319,38.6,38.6,38.6,38.6,38.6
320,1.8,1.8,1.8,2.4,2.4
321,33,33,33,33,33
322,12.3,12.3,12.3,12.3,12.6
323,19.5,19.5,19.5,19.5,19.5
324,394.1,394.1,394.1,394.1,394
325,44.2,44.2,44.2,44.2,44.1
326,4.7,4.7,4.7,4.7,4.7
327,30.3,30.3,30.3,30.3,29.1
328,124.2,124.2,124.2,124.2,124.3
329,41.1,41.1,41.1,158.5,110.8
330,68.8,68.8,68.8,68.8,68.8
331,451.2,447.1,447.1,435.6,435.6
332,188.1,188.1,188.1,188.1,148.5
333,114.4,114.4,114.4,114.4,113.2
334,0,0,0,0,0
335,122.7,107.1,107.1,102.4,102.4
336,550.9,550.9,507.3,507.3,507.3
337,125.6,125.6,125.6,125.6,125.6
338,16.1,4.6,4.6,4.6,4.5
339,31.9,27.5,26.2,26.2,26.2
340,21.4,21.5,19.3,19.3,19.3
341,14.1,12.1,12.1,12.1,12.1
342,3.8,3.8,3.8,3.8,3.8
343,12.1,12.1,10.8,10.8,10.8
344,36.4,36.4,36.4,36.4,36.4
345,160.6,160.6,160.6,160.6,160.6
346,55.6,55.6,55.6,55.6,55.6
347,23.3,23.3,22.2,22.2,22.2
348,277.2,277.2,277.2,277.2,277.2
349,8.2,8.2,8.2,6.8,6.8
350,0.5,0.5,0.5,0.1,0.2
351,18.6,19.1,19.1,19.1,19.2
352,4.8,4.8,4.8,4.8,18
353,14.1,14.1,14.1,14.1,14
354,3.7,3.7,3.7,3.7,3.7
355,12.2,12.2,12.2,12.2,12.2
356,57,64.8,61.2,61.2,61.2
357,9.3,9.3,9.3,9.3,9.1
358,13.9,6.1,6.1,4.7,4.8
359,16.6,16.6,15.3,12.6,12.6
360,385.5,385.5,385.5,385.5,376.1
361,99.1,99.1,98.2,103.6,104
362,22.4,22.4,22.4,22.4,22.4
363,262.1,262.1,262.1,262.1,262.2
364,19.4,19.4,19.4,19.4,19.8
365,10.1,10.1,10.1,10.1,10.1
366,12.5,12.5,12.5,12.5,12.5
367,18.2,18.2,19.2,19.2,18.7
368,50.8,50.8,50.8,50.8,50.8
369,28.2,28.2,28.2,28.2,26.2
370,46.5,46.5,46.5,46.5,46.4
371,107.8,107.8,107.8,107.8,106.7
372,133.8,107.7,107.7,107.7,107.7
373,10.7,10.8,19.2,19.2,19.2
374,58.3,58.3,58.3,58.3,58.3
375,19,19,19,19,19
376,190.9,190.9,190.9,190.9,213.6
377,104.8,104.8,104.8,104.8,104.8
378,33.4,33.6,33.1,33.1,33.1
379,58.9,58.9,29.2,29.2,29.7
380,53.8,53.3,53.3,53.3,54.2
381,12.6,7.9,7.9,7.9,7.9
382,49.7,49,49,49,48.9
383,17.4,17.4,17.4,17.4,17
384,19.2,23.2,10.9,10.9,10.9
385,68.1,68.1,68.1,68.1,68.1
386,23.9,23.9,22.7,22.7,22.7
387,313.3,313.3,313.3,313.3,313.5
388,22.3,19.7,27.9,27.9,27.8
389,13.5,12.5,12.5,12.5,12.5
390,16.1,16.1,16.1,16.1,17.1
391,9.7,9.7,9.7,7.2,8.1
392,19.6,20.2,20.2,20.2,20.1
393,6.1,6.1,6.1,6.1,6.2
394,29.6,29.6,29.6,29.6,28.6
395,57.1,57.2,57.2,57.2,55.8
396,1520.5,1520.5,1520.5,1520.5,1496.1
397,7.4,7.4,7.4,7.4,7.4
398,50.3,49.5,49.5,50.3,63.4
399,150.2,150.9,150.9,150.2,137.1
400,47.2,47.2,47.2,47.2,51.1
401,54.6,54.6,54.6,54.6,54.6
402,213.3,213.3,213.3,213.3,211.3
403,467.3,467.3,475.2,475.2,475.5
404,56.5,56.5,56.5,56.5,57.2
405,54.2,54.2,54.2,54.2,54
406,135.4,135.4,135.4,135.4,135.4
407,316.4,316.4,316.4,316.4,316.4
408,61.6,61.6,61.6,61.6,61.4
409,108.2,108.2,108.2,108.2,108.3
410,19.5,19.5,19.5,19.5,19.5
411,135.1,132.3,132.3,135.1,129
412,353.6,353.6,353.6,353.6,353.6
413,133.9,133.9,133.9,133.9,133.9
416,9.6,9.6,9.6,9.6,9.6
417,65.6,65.6,65.6,65.6,78.4
418,158.1,158.1,158.1,158.1,151.4
419,62.7,62.7,62.7,62.7,56.6
420,29.1,29.1,29.1,29.1,29
421,217.6,217.6,217.6,217.6,217.6
422,919.3,919.4,919.4,919.4,919.4
423,1107,1107.1,1107.1,1107.1,1104.2
424,126.1,117.4,117.4,117.4,121.3
425,472.1,472.1,472.1,472.1,471.4
426,22.5,22.5,22.5,22.5,23.8
428,474.8,474.8,474.8,474.8,464
430,307.8,307.8,307.8,307.8,304.2
431,210.5,210.5,210.5,210.5,206.6
432,404.3,404.3,404.3,404.3,403.6
433,47.3,47.4,47.4,47.4,43.4
434,1041.2,1041.2,1041.2,1031.5,1038.1
435,108.5,108.5,108.5,108.5,108.6
436,12.1,12.1,12.1,12.1,16
437,1755,1755,1755,1755,1755
438,887.9,887.8,887.8,887.9,883.6
442,63.1,63.1,59.8,87.9,82.6
443,26,26,26,31.7,23.6
444,64.7,64.7,64.7,59,65.5
445,60.8,60.8,60.8,60.8,72.6
446,240,240,240,240,227.6
447,205.1,205.1,205.1,205.1,205.8
448,227.4,227.4,227.4,227.4,227.4
449,51.4,51.4,51.4,51.4,51.4
450,1127.6,1127.6,1127.6,1127.6,1113.6
451,994.2,994,994,994,990.2
452,194.5,194.5,194.5,194.5,194.5
453,131.4,131.4,131.4,131.4,132.9
454,516.4,516.4,516.4,516.4,511.4
455,280.5,280.5,272.6,272.6,272
456,41.4,41.5,41.5,41.5,41.4
457,15.4,15.4,15.4,15.4,13.9
458,31.3,31.3,31.3,31.3,31.1
459,146.4,146.4,146.4,146.4,146.4
460,177.3,175.3,177.3,177.3,192.9
462,1033.6,1033.6,1033.6,1033.6,1033.5
463,32.6,32.6,32.6,32.6,32.6
464,106,106,106,106,106
465,69.5,71.5,69.5,69.5,53.9
466,848.3,848.3,848.3,848.3,848.3
467,89.8,92.7,92.7,89.9,96
468,142.2,142.3,142.3,142.3,133.4
469,854.5,854.5,854.5,853.8,846.1
470,22.8,22.8,22.8,22.8,22.8
471,98.1,98.2,98.1,98.2,98.1
472,60.3,60.4,60.4,60.4,60.3
473,103.4,107.2,107.2,107.2,104
474,37.3,37.3,37.3,37.3,37.3
475,109.3,109.3,109.3,109.3,113.1
