id,y_2011,y_2013,y_2015,y_2016
2,735776,734674,743809,752941
3,3703263,3750042,3844296,3901229
4,1306466,1332329,1341953,1364119
5,205037,205777,206445,201629
6,741441,740283,738133,735507
7,2144267,2181591,2197060,2225306
8,788695,817381,814814,838482
9,327069,331216,338669,366029
10,1282218,1277467,1285964,1295951
11,1570234,1632349,1706587,1760466
12,,,,
13,781672,780689,831526,842237
14,1647440,1645730,1651224,1652335
15,1826451,1823282,1844764,1868186
16,1754202,1748447,1753012,1754172
17,1382288,1383468,1389534,1384787
18,2004585,2037759,2090720,2138752
19,2535621,2558251,2575446,2578770
20,1472930,1470463,1471158,1471418
21,391170,471221,481418,492189
22,208572,207116,204960,206413
23,277988,278792,278528,278864
24,493349,493300,486820,487913
25,2353334,2354597,2362363,2394111
26,2176874,2179742,2186174,2183358
27,1046726,1043929,1043873,1044837
28,697204,728649,748411,779216
29,867509,868799,867480,869095
30,111678,111678,111678,111678
31,1715325,1721150,1724102,1749517
32,,,,
33,45131,77885,80121,80121
34,828322,870382,880064,894088
35,1178015,1366954,1501764,1717057
36,1440646,1497357,1525160,1543755
37,675873,666763,664428,663429
38,1833758,1834951,1835806,1837302
39,1789295,1805652,1833483,1864844
40,855986,856662,857594,865764
41,626981,625985,625543,625543
42,1097578,1099528,1102914,1103098
43,1111657,1146477,1158959,1166122
44,611531,646322,672466,700249
45,2658965,2993606,3076808,3164385
46,769090,768100,770827,773034
47,63983,60167,63698,68832
48,1040324,1029618,1025649,1011963
49,1741204,1748342,1775854,1797184
50,614580,615269,617415,617347
51,621578,619967,620325,619780
52,242540,238711,238036,238126
53,715705,720774,727884,727577
54,676956,677305,678562,678944
55,1462775,1464070,1466867,1475633
56,298631,299317,317443,318167
57,117739,117619,117619,117657
58,478942,478942,479802,480485
59,569036,569862,573129,574011
60,16111,13713,17041,17041
61,479996,479996,483361,483361
62,,,,
64,449005,453490,453774,452662
65,9819,9819,40503,8086
66,71177,71177,71177,71177
67,,,,
68,733696,733638,734576,731950
69,1001913,1018934,1025722,1033560
70,620520,620520,623420,623687
71,335827,351787,367271,368247
72,569381,566802,569952,569952
73,1657694,1711303,1764582,1741396
74,252574,252574,252574,252574
75,1146104,1144049,1155867,1153157
76,1922462,2394423,2744601,2872124
77,2076158,2184879,2227033,2227183
78,856784,1026955,1073683,1090143
79,,,,
80,36096,36096,37592,37592
81,562456,562474,563532,563532
82,1056681,1056949,1057515,1157419
83,556106,567318,563020,485189
84,531885,529671,521376,351899
85,664968,659158,656345,654609
86,20477,20477,20477,20477
87,408109,398701,396597,398377
88,482349,476075,472963,469476
89,752923,753654,761431,763888
90,456252,457270,459421,459813
91,1045737,1043935,1047303,1047811
92,,,,
93,,,,
94,401871,402143,402143,401123
95,614496,614807,616670,616670
96,963074,968459,968365,970458
97,1724227,1725353,1723826,1723917
98,1622025,1642178,1683382,1751019
99,1217264,1220460,1220944,1220984
100,620999,621237,628079,625408
101,116525,117021,117021,114997
102,380541,378831,381681,384906
103,272831,274175,274748,274748
105,248538,262724,297063,350842
106,57077,57077,57077,57053
107,38307,38307,38251,38251
108,775570,776374,780000,781269
109,1772381,1827769,1948499,1929959
110,1143962,1153111,1163736,1173876
111,1263226,1406520,1571604,1729046
112,990311,1017996,1060235,1157136
113,2229860,2319663,2406210,2474939
114,209363,207840,206620,206620
115,2878514,3858400,4121051,4232919
116,733783,965574,1078459,1175721
117,2068621,2170766,2258615,2314966
118,1083602,1098157,1134167,1179541
119,742476,742312,740918,742338
120,316737,314797,315967,319472
121,727722,726340,732047,728226
122,,,,
123,1186240,1187306,1189452,1188987
124,643654,644784,644548,642506
125,1276266,1307207,1348785,1355850
126,11222,37714,119806,186591
127,528674,528508,527534,529608
128,590383,589806,590967,590684
129,1839148,1840980,1844834,1845765
130,2052606,2073707,2096861,2103145
131,1039408,1126271,1197290,1219080
132,330412,331447,340842,343970
133,566832,580026,591879,607952
134,294085,294085,294765,295974
135,,,,
136,1632284,1690906,1724122,1743504
137,856745,870291,866898,860015
138,287092,285618,285881,287511
139,652641,648413,649128,645848
140,1473130,1472595,1480046,1476455
141,333143,315076,310038,310759
142,322472,322472,322680,322702
143,1090192,1103821,1107639,1110152
144,187839,192985,219789,259406
145,583867,583867,586902,558352
146,1145969,1190660,1195426,1225597
147,800053,828523,835833,871503
148,1863526,1915278,1915482,1914944
149,73629,144650,155603,157504
150,826600,828385,829880,827580
151,2455624,2554079,2550990,2549834
152,547594,540291,542902,532910
153,3492062,3495487,3501942,3501281
154,1691768,1692239,1695924,1692741
155,1385447,1439376,1468709,1553768
156,2078888,2222585,2237015,2324665
157,212514,268008,211734,211807
158,1719464,1761702,1768586,1772732
159,303163,314604,319672,328866
160,1150900,1155355,1160178,1159605
161,311936,317358,337255,352400
162,903464,902439,905838,907150
163,290487,299709,333406,355052
164,676851,676125,675175,675912
165,400635,396067,395982,395958
166,189043,187969,189946,189946
167,171176,171637,171980,171155
168,572128,573373,573861,574501
169,1250316,1250898,1250990,1250358
170,1322833,1323874,1332744,1329124
171,552110,552779,552803,553089
172,1802108,1820488,1823267,1834841
173,380869,401385,425317,451681
174,1024799,1028590,1025985,1025865
175,1669975,1679958,1701134,1701731
176,2412368,2412752,2414418,2412780
177,1594554,1595084,1590921,1596799
178,260089,259849,260343,258704
179,1589576,1592486,1609090,1604161
180,673012,706112,742848,775423
181,2127113,2239102,2329972,2339071
182,265984,266038,266038,266038
183,251180,255726,255458,255974
184,929087,967247,992038,1015479
185,,,,
186,1173474,1175525,1188355,1191361
187,844551,845127,845451,845169
188,857869,898921,910691,916580
189,220431,220431,221061,221829
190,416257,416099,415237,412017
191,1198598,1200218,1202780,1203021
192,1087816,1255156,1355126,1599236
193,922461,925691,924431,948761
194,2855998,2892464,2909358,2963207
195,1102365,1096005,1101416,1100384
196,1013992,1020968,1035191,1029474
197,782401,785015,788087,787361
198,927318,970894,990149,1013099
199,401670,413024,467726,468126
200,,,,
201,2638782,2665316,2676177,2683166
202,660820,660989,661815,660266
203,1141643,1173145,1204360,1256786
204,769054,771069,771069,784653
205,1114043,1112540,1119174,1153789
206,660368,660596,661069,663817
207,23117,23180,21331,11299
208,2465097,2524271,2590394,2624113
209,1885889,1940003,2052485,2238322
210,8659,8736,,
211,1597241,1606260,1619985,1656972
212,424284,424484,424422,425773
213,867885,875971,880486,884746
215,1224518,1233067,1241687,1267643
216,590806,600932,588594,657358
217,1735501,1738012,1749087,1759042
218,1439629,1445852,1446939,1447536
219,311516,385169,394617,427778
220,947123,947021,948850,946238
221,655292,653885,656726,658926
222,1536020,1534288,1534507,1549585
223,966104,961073,965131,955487
224,1038056,1038806,1041877,1041877
225,420299,422424,423299,417708
226,272445,272832,273321,274065
