id,y_2013,y_2014,y_2015,y_2016,y_2017
2,2.27,2,1.65,2.01,2.32
3,4.32,4.23,4.02,5.51,4.45
4,1.23,1.08,1.1,1.3,1.42
5,1.58,1.4,1.53,1.84,1.83
6,3.05,2.94,2.51,3.21,2.85
7,0.89,0.86,0.71,0.74,0.77
8,0.72,0.65,0.66,0.74,0.75
9,0.43,0.25,0.29,0.45,0.28
10,5.07,3.95,3.47,4.14,3.86
11,2.84,3.01,2.66,3.44,3.42
12,4.39,4.43,4.35,5.61,5.83
13,3.08,2.99,2.57,3.31,3.71
14,6.14,5.04,4.86,5.63,5.43
15,1.97,1.61,1.62,1.71,1.68
16,7.31,6.92,6.4,8.07,7.88
17,5.34,5.43,4.88,5.98,5.66
18,2.87,2.89,3.05,3.59,3.79
19,3.57,3.13,3.03,3.34,3.53
20,4.3,3.59,3.25,4.44,4.04
21,5.12,4.74,4.47,5.7,5.03
22,0.55,0.51,0.37,0.43,0.43
23,2.44,1.93,1.91,2.37,2.26
24,1.7,1.53,1.39,1.4,1.21
25,4.77,4.67,4.15,5.27,5.63
26,4.47,3.76,3.14,3.34,3.28
27,5.49,5.25,5.19,5.86,6.07
28,1.15,1.23,1.13,1.28,1.41
29,1.24,1.27,1.1,1.44,1.43
30,3.1,3.12,2.75,3.25,3.25
31,2.24,2.12,2.08,2.37,2.4
32,0.24,0.2,0.2,0.18,0.18
33,1.12,0.88,1.02,1.3,1.17
34,3.85,3.26,3.07,3.73,4.37
35,1.98,1.9,1.62,2.09,2.08
36,2.07,1.83,1.78,2.16,2
37,2.46,2.38,1.92,2.01,2.07
38,2.99,2.46,2.07,2.22,2.23
39,6.01,5.4,5.1,6.01,5.68
40,5.38,4.63,4.23,4.95,4.72
41,1.78,1.66,1.7,1.96,1.73
42,2.94,2.58,2.23,3.21,3.24
43,2.13,1.88,1.85,2.31,2.33
44,0.5,0.47,0.47,0.61,0.73
45,4.8,4.71,4,5.21,6.41
46,3.1,2.88,2.37,2.59,2.68
47,0.4,0.29,0.18,0.39,0.3
48,4.21,3.59,3.51,4.05,3.6
49,3.53,3.09,2.87,3.47,3.53
50,7.4,5.82,5.39,7.53,7.03
51,0.51,0.45,0.36,0.42,0.4
52,4.98,4.47,2.39,2.97,3.38
53,5.56,5.71,5.19,7.29,7
54,3.75,3.46,3.37,4.24,4.21
55,2.11,1.66,1.54,1.96,1.92
56,1.18,1.05,0.97,1.15,1.1
57,2.67,2.66,2.63,3.74,3.42
58,1.76,2.61,2.54,3.12,2.89
59,3.92,3.55,3.44,4.01,4.42
60,2.11,2.22,1.88,2.5,2.26
61,1.35,1.21,1.14,1.17,1.04
62,,,,,
64,2.87,2.42,2.1,3.01,2.82
65,0.86,0.72,0.58,0.95,1.11
66,1.31,0.98,0.69,1.01,1.04
67,0.58,0.33,0.29,0.48,0.44
68,4.53,4.18,3.54,4.14,4.5
69,1.14,1.2,1.06,1.33,1.39
70,2.25,1.56,1.43,1.57,1.78
71,7.68,7.51,6.1,7.99,7.63
72,2.02,1.89,1.68,2.23,2.75
73,5.15,4.77,4.59,5.46,5.13
74,0.82,0.88,0.68,0.64,0.65
75,3.43,3.18,2.92,3.56,3.75
76,4.17,4.22,4.03,4.95,4.86
77,9.48,8.82,7.82,9.52,10.01
78,3.36,3.1,2.78,3.29,3.69
79,4.46,4.19,3.58,5.25,4.77
80,1.75,1.55,1.4,1.57,1.74
81,1.8,1.62,1.43,1.6,1.58
82,3.68,3.5,3.17,4.24,4.2
83,3.55,3.96,3.77,4.61,4.47
84,0.34,0.6,0.52,0.59,0.57
85,4.22,3.53,3.12,3.52,3.47
86,4.03,3.54,3.29,4.72,4.48
87,2.63,2.43,1.88,1.62,0.93
88,2.15,2.34,2.21,2.82,2.7
89,2.66,2.39,2.38,2.78,2.69
90,2.7,2.32,2.13,2.55,2.52
91,4.58,4.33,4.23,4.83,4.4
92,0.89,0.89,0.75,1.24,1.43
93,2.36,2.12,1.91,2.36,2.59
94,1.98,2.14,1.82,2.11,2.08
95,2.34,2.26,2.07,2.25,2.17
96,5.31,4.75,4.54,5.74,5.67
97,5.32,5.2,4.47,4.96,4.85
98,4.65,4.76,4.41,5.07,5.92
99,2.04,1.69,1.8,2.14,2.08
100,3.39,2.99,2.69,3.33,3.28
101,4.52,4.57,3.84,4.85,4.44
102,3.04,2.78,2.5,3.01,2.5
103,3.3,2.87,2.66,3.26,3.2
105,1.17,1.1,1.17,1.24,1.33
106,2.67,2.86,2.26,2.97,2.81
107,4.18,3.86,3.61,4.36,3.97
108,2.47,2.18,2.16,2.56,2.49
109,2.57,2.65,2.59,2.88,2.04
110,2.49,2.45,2.05,2.34,2.1
111,4.39,4.12,3.93,4.97,5.68
112,2.15,1.91,1.83,2.59,2.75
113,8.13,7.47,7.07,8.49,8.08
114,1.62,1.58,1.64,2.15,2.69
115,9.61,9.88,9.33,12.09,12.53
116,6.52,6.19,5.54,7.39,7.36
117,7.77,7.75,7.47,8.9,8.85
118,1.95,1.73,1.43,1.7,1.86
119,2.58,2.2,2.21,2.34,2.13
120,2.73,2.84,2.7,3.6,3.43
121,4.64,4.02,4.03,4.92,5.1
122,,,,,
123,3.56,3.67,3.49,4.17,4.17
124,3.11,2.46,2.58,2.88,2.99
125,6.13,5.65,5.86,6.5,5.95
126,0.53,0.74,0.67,0.91,0.83
127,3.5,3.45,2.98,4.53,3.4
128,4.39,5.15,4.95,5.74,5.23
129,2.26,2.25,2.06,2.28,2.33
130,1.35,1.26,1.07,1.31,1.5
131,3.07,3.04,3,3.49,3.39
132,0.28,0.18,0.16,0.19,0.21
133,1.05,0.98,0.92,1.05,1.22
134,1.97,1.68,1.69,1.86,1.85
135,1.74,1.2,1.03,2.21,2.2
136,2.16,2.08,1.71,2.13,2.32
137,5.1,3.4,4.58,5.9,5.68
138,1.49,1.44,1.39,1.79,1.95
139,2.6,2.39,2.43,2.4,2.02
140,4.34,4.72,4.65,5.15,5.12
141,1.62,1.62,1.45,1.9,1.55
142,3.93,3.43,3.31,4.12,4.4
143,1.28,1.46,1.39,1.7,1.86
144,5.4,4.5,4.14,5.42,5.17
145,4.21,4.37,3.97,4.85,4.56
146,3.35,3.44,3.3,3.8,3.38
147,3.33,3.08,2.89,3.76,4.1
148,3.75,3.26,2.98,3.91,4.11
149,1.09,1.21,1.21,1.33,1.39
150,3.62,3.56,3.5,4.13,4.03
151,8.85,8.01,7.2,8.96,9.19
152,1.68,1.54,1.4,1.59,1.5
153,7.33,6.45,5.78,6.57,6.52
154,5.54,4.28,3.85,4.25,4.4
155,4.21,3.72,2.93,4,4.35
156,6.98,6.53,6.07,7.18,6.78
157,3.7,2.64,2.02,2.88,2.22
158,7.98,7.45,7.13,7.87,7.65
159,2.24,1.91,2,2.2,2.35
160,6.28,5.89,4.93,5.74,5.77
161,4.73,3.64,3.08,3.57,3.71
162,3.98,3.63,3.06,3.8,3.77
163,1.07,0.94,0.99,1.06,0.76
164,8.25,7.7,6.75,9.67,9.33
165,5.04,4.33,4.02,4.97,5.17
166,1.67,1.65,1.27,1.74,1.9
167,1.34,1.09,0.96,1.26,1.26
168,2.27,2.2,1.92,2.32,2.35
169,4.67,4.4,4.31,5.43,5.93
170,4.05,3.68,3.59,4.16,3.94
171,1.11,1.03,0.8,1.04,1.06
172,7.12,6.39,5.91,7.98,7.9
173,2.8,2.59,2.36,2.69,2.68
174,2.84,2.87,2.7,3.16,3.36
175,2.25,2.01,1.74,1.92,2.21
176,5.46,5,4.66,5.91,5.67
177,1.74,1.57,1.46,1.61,1.79
178,0.99,0.86,0.65,1.19,1.21
179,1.88,1.79,1.68,1.96,1.71
180,2.36,2.56,2.44,3.3,3.3
181,2.36,2.21,2.01,2.65,2.41
182,1.74,1.5,1.29,1.4,1.06
183,1.36,1.43,1.33,1.4,1.56
184,0.91,0.85,0.83,1.01,1.08
185,4.56,4.23,3.41,4.92,4.33
186,5.03,4.87,4.65,5.19,5.18
187,1.74,1.74,1.58,1.97,1.91
188,3.02,2.88,2.48,3.16,3.5
189,2.05,1.44,1.08,2.13,1.82
190,2.01,1.98,1.83,2.05,2.26
191,4.34,3.72,3.32,3.76,3.69
192,2.22,3.19,2.97,3.75,4.02
193,2.11,1.87,1.72,2.09,2.18
194,5.06,5.2,4.58,5.28,5.88
195,4.34,4.2,3.59,4.28,4.45
196,4.47,4.01,3.63,3.93,4.09
197,4.11,4.1,3.56,4.52,4.56
198,1.8,1.76,1.57,1.95,1.86
199,6.17,5.98,5.79,7.51,7.27
200,1.47,1.32,1.21,1.76,1.89
201,2.81,2.5,2.12,2.75,2.73
202,5.74,5.48,4.99,6.59,6.4
203,2.98,2.81,2.71,3.23,3.49
204,2.11,1.95,1.73,2.2,2.48
205,1.32,1.17,1.16,1.5,1.69
206,2.58,2.26,1.91,2.58,2.83
207,1.1,0.83,0.67,1.17,1.39
208,2.32,2.39,2.21,2.38,2.52
209,4.99,4.65,4.88,6.38,6.57
210,1.08,0.56,0.6,1.09,1.34
211,4.85,4.56,4.59,4.82,4.76
212,2.57,2.33,2.18,3.04,2.99
213,1.74,1.64,1.53,1.67,1.61
215,0.84,0.79,0.62,0.73,0.82
216,0.69,0.72,0.59,0.82,0.79
217,1.23,1.19,1.06,1.32,1.18
218,3.26,2.8,2.65,2.87,2.82
219,1.19,0.92,0.88,1.33,0.89
220,3.14,2.44,2.31,2.95,2.82
221,2.86,2.34,1.93,2.48,2.93
222,1.02,0.8,0.74,0.92,0.92
223,3.5,2.92,2.58,3.25,3.25
224,3.16,2.79,2.52,3.01,2.83
225,1.63,1.53,1.38,1.85,1.45
226,0.85,0.64,0.54,0.64,0.61
227,4.92,4.51,4.36,4.86,4.58
228,1.2,1.23,1.13,1.16,1.04
229,3.36,4.43,4.67,7.56,8.21
230,1.8,1.72,1.6,2.28,2.48
231,3.3,3.37,3.38,4.37,4.06
232,5.2,4.82,4.18,4.73,4.98
233,2.73,2.53,2.18,2.88,3.15
234,6.74,7.55,7.69,8.7,8
235,2.57,2.39,2.24,2.49,2.46
236,0.8,0.75,0.64,0.74,0.71
237,5.09,4.75,4.81,5.77,6.1
238,4.75,4.76,4.28,5,4.66
240,1.18,1.02,0.88,1.35,1.34
241,1.86,1.66,1.56,1.92,1.99
242,4.01,3.48,3.22,3.41,3.28
243,0.05,0.07,0.08,0.14,
244,3.48,3.21,2.84,3.07,3.29
245,1.99,1.94,1.67,2.01,2.18
246,3.04,2.75,2.32,2.99,2.78
247,2.39,2.09,1.6,2.38,2.15
248,2.77,2.4,1.93,2.68,2.71
249,3.66,3.65,3.27,3.98,4.15
250,2.63,2.27,2.1,2.43,2.26
251,3.52,3.36,3.07,3.42,3.3
252,1.31,1.16,0.99,1.07,0.97
253,3.43,2.85,2.61,3.34,3.41
254,0.28,0.21,0.18,0.47,0.38
255,4.67,4.05,3.42,4.55,4.61
256,2.53,2.46,2.36,3.57,4.51
257,6.2,5.75,5.09,7.05,7.91
258,6.04,5.45,5.06,5.72,6.02
259,4.35,4.01,3.34,4.16,4
260,5.69,5.47,4.75,5.55,5.39
261,3.52,3.21,2.98,3.19,2.96
262,3.08,2.87,2.62,3.13,3.31
263,2.86,2.64,2.32,2.74,2.71
264,2.62,2.47,2.33,2.97,2.89
265,2.14,2.09,1.94,2.29,2.05
266,4.94,4.53,4.19,5.13,5.13
267,8.82,8.22,7.36,8.86,8.53
268,3.27,2.89,2.6,3.05,2.99
269,3.41,2.84,2.62,3.27,3.41
270,3.28,2.78,2.26,2.39,2.45
271,2.32,1.83,1.76,1.8,1.84
272,1.65,1.45,1.21,1.78,1.32
273,2.9,2.35,2.05,2.28,2.2
274,1.27,1.14,0.97,1.16,1.24
275,2.85,2.56,2.37,2.49,2.35
276,3.6,3.24,2.82,3.16,3.03
277,2.51,2.44,2.46,3.15,3.09
278,2.15,1.97,1.65,1.94,1.84
279,1.09,0.75,0.7,1,1.1
280,4.66,4.1,4.58,5.25,5.63
281,2.28,2.14,1.68,2,1.75
282,3.4,3.21,2.9,3.3,3.23
283,4.81,4.52,4.08,4.69,4.49
284,2.04,2.08,1.9,2.18,2.24
285,,,,,
286,1.08,1.15,1.13,1.45,1.16
287,3.9,3.15,2.92,4.04,3.94
288,2.13,1.8,1.52,1.69,1.77
289,6.89,6.2,5.94,7.22,7.24
290,1.65,1.57,1.57,1.28,1.39
291,4.53,4.3,3.87,5.17,5.07
292,2.22,1.88,1.81,2.47,2.63
293,1.54,1.39,1.39,1.74,1.68
294,2.2,2,1.67,1.83,2.1
295,2.85,2.43,1.9,2.45,2.2
296,1.52,1.77,1.86,2.68,2.75
297,0.5,0.48,0.45,0.44,0.43
298,0.87,1.54,1.46,1.76,1.85
299,4.55,3.9,3.46,4.12,4.53
300,0.13,1.13,0.78,1.1,0.92
301,3.91,3.67,3.06,3.16,3.51
302,4.61,4.35,3.88,4.33,4.22
303,1.85,1.6,1.49,2.05,2.1
304,1.86,1.77,1.62,1.98,2.2
305,1.41,1.36,1.15,1.46,1.4
306,2.07,1.59,1.77,2.08,2.5
307,5.54,5.17,5.05,6.12,5.9
308,2.42,2.75,2.59,3,3.18
309,2.92,2.84,2.65,3.23,3.28
310,5.65,5.06,4.52,5.61,5.24
311,1.62,1.37,1.15,1.48,1.45
312,3.38,3.14,2.83,3.51,3.5
313,3.61,3.67,3.29,3.67,3.73
314,5.1,4.7,4.15,5.95,5.28
315,0.26,0.26,0.24,0.3,0.24
316,7.39,7.17,6.59,8.68,7.42
317,1.46,1.54,1.24,1.67,1.39
318,1.15,0.92,0.89,0.94,0.7
319,5.58,5.27,4.94,5.4,5.44
320,1.33,1.39,1.23,1.52,1.72
321,2.46,1.91,1.74,1.97,1.93
322,2.17,1.95,1.72,1.9,1.92
323,5.74,5.28,4.76,5.13,5.04
324,1.6,1.48,1.11,1.23,1.22
325,4.19,3.65,3.03,4.23,4.03
326,1.96,1.64,1.17,1.66,1.53
327,3.71,3.21,3.15,3.82,3.88
328,1.2,1.34,1.14,1.66,1.47
329,3.51,3.28,3.15,3.31,3.14
330,4.14,3.83,3.5,4.15,4.01
331,1.2,1.18,1.23,1.25,2.13
332,2.79,2.63,2.25,3,3.16
333,5.72,5.38,4.93,5.85,6.15
334,0.54,0.52,0.29,0.49,0.41
335,5.24,5,4.53,5.39,5.11
336,5.9,5.35,4.74,5.87,6.18
337,2.11,1.88,1.67,2.13,1.97
338,1.46,1.12,1.34,1.59,0.97
339,0.08,0.11,0.12,0.11,0.15
340,0.82,0.67,0.76,0.9,1.21
341,2.28,2.21,2.14,2.66,1.17
342,,0.05,0.07,0.14,0.9
343,1.04,0.87,0.8,1.18,1.1
344,1.17,1.12,1.01,1.39,1.33
345,1.34,1.48,1.34,1.46,1.35
346,5.07,4.33,3.91,4.85,4.88
347,1.08,0.92,0.71,0.72,0.71
348,4.17,3.46,3.26,3.57,3.78
349,3.49,3.03,2.57,3.41,2.59
350,1.75,1.68,1.48,1.67,1.84
351,1.77,1.76,1.69,1.89,1.77
352,4.33,3.9,3.4,4.5,4.73
353,3.79,3.47,3.3,3.86,3.86
354,1.48,1.3,0.9,1.18,1.36
355,2.93,2.01,1.36,2.78,2.6
356,7.3,6.38,5.88,7.33,7.66
357,2.17,2.13,1.8,1.91,2.04
358,4.33,3.97,3.59,4.46,4.56
359,2.28,2.19,1.98,2.45,1.97
360,7.37,6.8,6.1,6.85,6.83
361,1.93,1.84,1.56,1.99,1.91
362,5.69,5.04,4.61,5.47,5.69
363,4.58,3.78,3.75,4.61,4.21
364,2.18,1.72,1.46,1.69,1.94
365,1.61,1.4,1.4,1.43,1.23
366,0.99,0.72,0.73,0.98,0.75
367,2.86,2.69,2.6,3.29,2.94
368,4.21,4.15,3.95,4.7,4.43
369,2.72,2.69,2.33,2.68,2.58
370,7.68,7.15,6.54,8.49,7.5
371,12.02,10.14,9.2,11.86,11.86
372,20.48,17.89,14.82,17.49,16.31
373,1.64,1.48,1.29,1.37,1.28
374,4,3.71,3.29,4.17,3.74
375,2.15,1.99,1.74,2.1,1.98
376,5.69,4.93,4.14,4.75,4.57
377,7.81,6.73,6.06,6.88,6.56
378,2.81,2.64,2.65,2.84,2.93
379,7.55,6.85,5.96,7.02,6.93
380,10.25,9.15,8.07,9.87,10.08
381,2.48,2.22,1.96,2.23,2.01
382,3.27,2.7,2.33,2.98,2.82
383,6.88,6.89,6.39,7.6,7.34
384,0.44,0.32,0.32,0.48,0.94
385,9.88,9.12,8.17,9.7,9.53
386,2.23,1.87,1.52,1.56,1.17
387,5.68,5.11,5.1,6.13,5.69
388,1.77,1.49,1.49,1.74,2.26
389,14.15,14.07,14.11,15.89,14.54
390,1.43,1.15,1.07,1.43,1.51
391,1.56,1.6,1.62,1.91,1.96
392,8.12,7.53,6.86,8.21,8.36
393,4.68,4.35,3.71,3.51,3.23
394,3.23,3.16,2.75,3.39,3.19
395,1.66,1.57,1.48,1.68,2.01
396,3.15,2.95,2.77,3.13,3.05
397,1.06,0.76,0.53,1.21,1.15
398,0.39,0.35,0.35,0.54,0.57
399,2.14,2.03,1.77,1.99,2.25
400,3.98,3.88,3.75,4.46,4.39
401,3.2,2.71,2.61,3.34,3.24
402,2.02,1.94,1.73,1.92,1.73
403,2.74,2.7,2.6,3.21,3.07
404,3.07,2.92,2.42,2.96,2.9
405,6.17,5.53,4.89,5.98,6
406,1.6,1.46,1.34,1.52,1.58
407,2.64,2.34,1.99,2.41,2.23
408,3.22,2.68,2.55,2.86,2.75
409,2.48,2.22,1.89,2.75,2.58
410,0.6,0.5,0.51,0.88,0.6
411,0.9,2.42,2.17,2.89,3.11
412,0.7,0.62,0.51,0.66,0.63
413,7.05,6.26,5.26,6.14,6.23
416,1.83,1.49,1.05,1.82,1.89
417,3.42,2.56,2.2,2.75,2.85
418,5.19,4.6,4.1,5,5.17
419,4.79,4.03,3.51,4.05,3.91
420,2.73,2.46,2.07,2.75,2.66
421,1.9,1.57,1.46,1.98,1.96
422,3.29,2.95,2.84,3.76,3.91
423,2.78,2.73,2.45,3.24,3.59
424,0.89,0.87,0.66,0.91,0.92
425,1.7,1.56,1.46,1.67,1.59
426,2.85,2.64,2.48,3.11,2.88
428,2.44,2.25,2.16,2.48,2.17
430,4.34,3.83,3.57,5.36,5.28
431,2.85,2.64,2.39,2.81,2.68
432,4.24,3.7,3.33,3.76,3.62
433,1.7,1.47,1.25,1.33,1.31
434,2.6,2.19,1.87,2.12,1.93
435,0.4,0.44,0.5,0.61,0.51
436,2.4,2.09,2.09,2.26,2.17
437,2.37,2.1,2.04,2.5,3.1
438,1.49,1.75,1.86,2.14,2.38
442,3.9,3.78,3.68,4.13,4.01
443,1.87,2.08,2,2.23,2.15
444,4.03,3.86,3.58,4.48,4.33
445,4.22,3.69,3.09,3.28,3.45
446,1.87,1.82,1.58,1.98,2.03
447,2.97,2.51,2.27,3.03,3.06
448,3.44,3.02,2.52,3.66,3.96
449,1.31,1.06,0.94,1.38,1.39
450,4.52,3.67,3.17,3.86,4.06
451,6.01,5.49,4.92,6.35,6.76
452,1.52,1.31,1.16,1.34,1.21
453,2.04,2.14,1.93,2.39,2.33
454,2.18,2.07,1.97,2.21,1.99
455,2.25,2.28,2.04,2.36,2.24
456,0.19,0.17,0.16,0.18,0.22
457,1.99,1.71,1.55,1.75,1.79
458,1.97,1.85,1.68,1.87,1.86
459,4.92,4.69,3.98,4.71,4.48
460,5.24,4.97,4.74,5.27,4.94
462,2.78,2.55,2.39,2.8,2.43
463,3.21,2.57,2.69,3.63,3.74
464,4.88,4.6,4.22,4.95,5.15
465,2.09,1.8,1.57,1.84,2
466,3.87,3.7,3.11,3.62,4.02
467,3.63,3.24,2.92,3.47,3.9
468,0.33,0.28,0.24,0.2,0.16
469,2.87,2.49,2.2,2.32,2.32
470,1.91,1.6,1.56,1.93,2.04
471,3.53,2.74,2.34,3.22,3.15
472,1.02,0.81,0.88,1.1,1.18
473,2.3,1.88,1.79,2.3,2.13
474,1.94,1.69,1.41,1.82,1.8
475,2.17,1.85,1.82,2.14,2.23
