id,y_2010,y_2012,y_2014
2,0.81,0.65,0.74
3,1.57,1.81,2.3
4,0.09,0.14,0.14
5,0.3,0.26,0.23
6,0.52,0.58,0.56
7,0.1,0.1,0.12
8,0.41,0.43,0.43
9,0.32,0.19,0.23
10,1.18,1.04,1.11
11,0.89,0.95,0.89
12,1.11,0.88,0.96
13,1.24,0.96,1.03
14,1.29,0.85,1.05
15,0.59,0.46,0.42
16,1.53,1.46,1.69
17,0.92,0.74,0.99
18,0.98,0.81,0.73
19,0.93,0.82,0.95
20,0.81,0.56,0.73
21,1.04,1.01,1.21
22,0.23,0.19,0.12
23,0.45,0.28,0.36
24,0.56,0.41,0.45
25,0.53,0.45,0.33
26,0.71,0.66,0.7
27,0.85,0.71,0.7
28,0.19,0.23,0.17
29,0.13,0.11,0.17
30,0.62,0.44,0.61
31,0.38,0.33,0.46
32,0.08,,
33,0.65,0.48,0.56
34,0.43,0.65,0.57
35,0.48,0.53,0.53
36,0.69,0.41,0.64
37,0.63,0.72,0.56
38,0.54,0.52,0.45
39,0.75,0.86,0.81
40,1.08,0.93,0.88
41,0.26,0.26,0.3
42,0.39,0.44,0.45
43,0.3,0.33,0.39
44,0.16,0.11,0.21
45,1.56,1.72,1.6
46,0.49,0.55,0.4
47,0.25,0.33,0.33
48,0.67,0.56,0.47
49,0.68,0.59,0.68
50,1.48,1.2,1.36
51,0.41,0.37,0.42
52,1.09,1.26,0.74
53,1.38,1.24,1.5
54,0.76,0.58,0.76
55,0.41,0.36,0.39
56,0.11,0.09,0.1
57,0.52,0.61,0.99
58,0.39,0.35,0.38
59,1.06,0.72,0.78
60,0.55,0.52,0.6
61,0.23,0.31,0.28
62,,,
64,0.72,0.84,0.89
65,0.55,0.8,0.94
66,0.74,0.67,0.83
67,0.12,0.18,0.38
68,0.88,0.79,0.83
69,0.22,0.1,0.2
70,0.33,0.23,0.27
71,1.75,1.96,2
72,0.3,0.33,0.54
73,0.97,0.93,0.86
74,0.21,0.14,0.23
75,0.33,0.28,0.34
76,0.71,0.62,0.82
77,1.47,1.72,1.65
78,0.49,0.84,0.72
79,1.12,1.12,1.11
80,0.61,0.43,0.59
81,0.37,0.27,0.26
82,0.65,0.6,0.6
83,0.59,0.64,0.58
84,0.19,0.08,0.13
85,0.65,0.76,0.71
86,1.09,0.97,1.06
87,0.68,0.81,0.64
88,0.54,0.43,0.55
89,0.39,0.49,0.31
90,0.65,0.73,0.87
91,0.66,0.58,0.61
92,0.41,0.55,0.52
93,0.35,0.62,0.56
94,0.33,0.32,0.28
95,0.41,0.45,0.35
96,1.08,1.07,1.19
97,0.99,0.94,0.84
98,0.79,0.93,0.62
99,0.4,0.41,0.44
100,0.49,0.5,0.58
101,0.99,1.16,0.94
102,0.62,0.49,0.4
103,0.59,0.51,0.5
105,0.3,0.42,0.62
106,0.57,0.6,0.71
107,0.76,0.83,0.75
108,0.28,0.38,0.32
109,0.44,0.43,0.42
110,0.48,0.49,0.45
111,0.54,0.86,0.84
112,0.4,0.46,0.38
113,1.23,1.06,0.97
114,0.73,0.35,0.38
115,1.02,1.26,1.25
116,1.24,1.25,1.37
117,1.38,1.24,1.38
118,0.28,0.24,0.25
119,0.36,0.34,0.29
120,0.58,0.61,0.6
121,0.58,0.6,0.69
122,,,
123,0.72,0.58,0.57
124,0.54,0.43,0.53
125,0.96,0.94,1.05
126,,0.11,0.13
127,1.29,1,1.12
128,1.17,1,1.03
129,0.56,0.41,0.56
130,0.27,0.32,0.31
131,0.7,0.66,0.58
132,0.11,0.16,0.1
133,0.3,0.26,0.37
134,0.33,0.25,0.4
135,0.47,0.41,0.3
136,0.9,0.98,0.81
137,0.85,0.79,0.85
138,0.25,0.21,0.14
139,0.42,0.25,0.28
140,0.65,0.54,0.72
141,0.36,0.31,0.34
142,0.84,0.85,0.71
143,0.27,0.31,0.28
144,0.9,0.85,0.66
145,0.6,0.58,0.71
146,0.5,0.41,0.52
147,0.7,0.52,0.59
148,0.53,0.4,0.44
149,0.07,0.24,0.12
150,0.52,0.4,0.38
151,0.85,0.7,0.73
152,0.24,0.17,0.19
153,1.16,0.92,0.8
154,0.89,0.89,0.82
155,0.87,0.78,0.87
156,0.89,1.06,1.11
157,0.62,0.38,0.66
158,1.13,0.98,1.23
159,0.28,0.36,0.26
160,0.81,0.81,0.77
161,0.74,0.88,0.88
162,0.58,0.57,0.45
163,0.21,0.22,0.3
164,2.11,2.17,2.41
165,0.98,0.99,1.33
166,0.32,0.38,0.52
167,0.41,0.4,0.34
168,0.54,0.4,0.42
169,0.83,0.65,0.69
170,0.3,0.33,0.21
171,0.23,0.22,0.21
172,1.04,1.08,0.88
173,0.38,0.19,0.27
174,0.4,0.46,0.34
175,0.4,0.31,0.27
176,0.61,0.65,0.52
177,0.48,0.32,0.36
178,1.01,0.72,1.03
179,0.51,0.38,0.52
180,0.43,0.31,0.44
181,0.4,0.53,0.55
182,0.22,0.23,0.23
183,0.35,0.31,0.3
184,0.7,0.77,0.88
185,1.31,1.27,1.13
186,0.73,0.48,0.58
187,0.28,0.28,0.23
188,0.49,0.39,0.41
189,0.21,0.24,0.26
190,0.32,0.34,0.33
191,0.63,0.49,0.44
192,0.62,0.69,0.83
193,0.32,0.37,0.46
194,0.27,0.19,0.19
195,0.55,0.74,0.7
196,0.67,0.58,0.77
197,1.12,0.74,0.76
198,0.35,0.21,0.34
199,1.3,1.31,1.6
200,0.39,0.36,0.34
201,0.5,0.32,0.34
202,0.96,0.92,0.75
203,0.54,0.49,0.5
204,0.61,0.49,0.41
205,0.14,0.11,0.14
206,0.5,0.34,0.55
207,0.38,0.41,0.67
208,0.24,0.21,0.28
209,0.84,0.82,0.93
210,0.29,0.27,0.4
211,0.67,0.64,0.65
212,0.6,0.42,0.59
213,0.33,0.44,0.35
215,0.05,0.12,0.11
216,0.19,0.15,0.15
217,0.27,0.14,0.29
218,0.67,0.62,0.74
219,0.26,0.3,0.24
220,0.39,0.48,0.43
221,0.57,0.64,0.62
222,0.61,0.56,0.51
223,0.51,0.69,0.62
224,0.51,0.39,0.46
225,0.26,0.22,0.3
226,0.28,0.27,0.23
227,0.76,0.59,0.64
228,0.14,0.15,0.26
229,0.77,0.98,1.04
230,0.84,0.94,0.98
231,0.48,0.56,0.6
232,0.84,0.76,0.92
233,0.53,0.56,0.42
234,1.34,1.35,1.3
235,0.6,0.55,0.58
236,0.25,0.24,0.17
237,0.72,0.69,0.72
238,0.55,0.48,0.61
240,0.49,0.47,0.45
241,0.36,0.3,0.36
242,0.45,0.44,0.5
243,,,
244,0.41,0.54,0.4
245,0.69,0.64,0.7
246,0.74,0.69,0.75
247,0.48,0.38,0.43
248,0.95,0.58,0.59
249,0.77,0.83,0.59
250,0.48,0.49,0.41
251,0.48,0.67,0.57
252,0.23,0.14,0.21
253,0.49,0.59,0.61
254,0.1,0.17,0.1
255,0.53,0.42,0.5
256,0.6,0.63,0.53
257,1.02,1.05,1.06
258,0.85,0.86,0.79
259,0.75,0.64,0.68
260,0.77,0.63,0.76
261,0.64,0.52,0.41
262,0.47,0.48,0.51
263,0.33,0.34,0.57
264,0.49,0.47,0.59
265,0.45,0.37,0.37
266,0.76,0.76,0.76
267,1.3,1.38,1.27
268,0.4,0.4,0.61
269,0.57,0.65,0.6
270,0.5,0.45,0.55
271,0.32,0.31,0.35
272,0.61,0.58,0.43
273,0.61,0.59,0.74
274,0.31,0.34,0.41
275,0.57,0.42,0.43
276,0.5,0.63,0.57
277,0.44,0.4,0.38
278,0.33,0.43,0.44
279,0.41,0.47,0.43
280,0.84,0.58,0.83
281,0.34,0.3,0.29
282,0.51,0.39,0.37
283,0.86,0.57,0.66
284,0.1,0.11,0.06
285,,,
286,0.32,0.25,0.34
287,0.64,0.54,0.57
288,0.41,0.47,0.5
289,1.27,1.41,1.04
290,0.15,0.17,0.11
291,0.85,0.85,0.95
292,0.33,0.43,0.48
293,0.22,0.22,0.33
294,0.3,0.23,0.25
295,0.5,0.45,0.48
296,0.27,0.24,0.37
297,0.12,0.08,0.07
298,0.49,0.38,0.36
299,0.69,0.76,0.69
300,0.38,0.35,0.39
301,0.47,0.46,0.58
302,1.18,1.07,1.06
303,0.55,0.41,0.56
304,0.39,0.48,0.54
305,0.24,0.27,0.24
306,0.77,0.52,0.63
307,0.76,0.73,0.64
308,0.34,0.32,0.45
309,0.41,0.31,0.22
310,0.72,0.5,0.42
311,0.37,0.32,0.3
312,0.5,0.49,0.56
313,0.51,0.59,0.46
314,1.27,1.01,1.18
315,0.28,0.25,0.18
316,1.89,1.43,1.68
317,0.42,0.47,0.51
318,0.42,0.4,0.47
319,0.65,0.68,0.83
320,0.5,0.46,0.4
321,0.48,0.36,0.41
322,0.35,0.28,0.23
323,0.88,0.68,0.78
324,0.26,0.23,0.32
325,0.58,0.6,0.68
326,0.4,0.34,0.34
327,0.55,0.66,0.64
328,0.27,0.2,0.19
329,0.54,0.52,0.45
330,0.73,0.65,0.5
331,0.35,0.37,0.4
332,0.47,0.64,0.65
333,0.94,0.8,0.73
334,0.35,0.58,0.53
335,0.63,0.64,0.68
336,1.03,1.14,1.2
337,0.49,0.56,0.38
338,0.37,0.57,0.47
339,0.16,0.16,0.18
340,0.75,0.7,0.86
341,0.56,0.62,0.72
342,0.12,0.05,0.15
343,0.42,0.53,0.53
344,0.51,0.57,0.51
345,0.26,0.19,0.19
346,0.95,0.98,1.02
347,0.24,0.18,0.2
348,0.61,0.76,0.52
349,0.5,0.52,0.57
350,0.44,0.35,0.36
351,0.28,0.33,0.37
352,0.84,0.44,0.45
353,0.6,0.72,0.75
354,0.41,0.44,0.4
355,0.76,0.89,0.97
356,0.58,0.78,0.76
357,0.53,0.72,0.66
358,0.69,0.72,0.63
359,0.76,0.58,0.67
360,1.27,1.22,1.12
361,0.28,0.31,0.38
362,1.01,0.94,1.02
363,0.86,0.85,0.77
364,0.47,0.45,0.45
365,0.43,0.35,0.42
366,0.2,0.18,0.29
367,1.04,0.99,1.14
368,0.71,0.77,0.78
369,0.38,0.32,0.44
370,1.54,1.57,1.55
371,1.9,1.67,1.93
372,2.94,2.95,2.72
373,0.4,0.41,0.32
374,0.93,0.87,0.83
375,0.31,0.28,0.3
376,1.02,0.93,0.82
377,1.57,1.79,1.53
378,1.65,1.56,1.61
379,0.49,0.38,0.46
380,0.82,0.89,0.84
381,0.93,0.95,0.99
382,0.56,0.54,0.85
383,1.58,1.44,1.33
384,0.36,0.29,0.33
385,1.45,1.62,1.69
386,0.62,0.43,0.47
387,0.65,0.66,0.83
388,0.52,0.55,0.52
389,3.15,3.13,2.4
390,0.56,0.5,0.5
391,0.72,0.56,0.71
392,1.93,1.94,1.84
393,1.77,1.87,1.59
394,0.78,0.69,0.78
395,0.23,0.35,0.23
396,0.52,0.56,0.53
397,0.3,0.34,0.34
398,0.12,0.13,0.12
399,0.47,0.53,0.57
400,0.32,0.33,0.3
401,0.46,0.38,0.32
402,0.24,0.22,0.2
403,0.18,0.17,0.23
404,0.65,0.53,0.42
405,1.13,1.06,0.91
406,0.23,0.21,0.27
407,0.2,0.19,0.31
408,0.37,0.44,0.47
409,0.5,0.39,0.29
410,0.19,0.2,0.19
411,0.74,0.67,0.49
412,0.12,0.08,0.08
413,0.96,0.58,0.81
416,0.3,0.33,0.43
417,0.68,0.47,0.42
418,0.87,0.68,0.71
419,0.77,0.57,0.67
420,0.63,0.63,0.62
421,0.52,0.7,0.9
422,0.8,0.67,0.72
423,0.28,0.4,0.26
424,0.2,0.27,0.16
425,0.19,0.14,0.15
426,0.34,0.38,0.23
428,0.36,0.34,0.43
430,0.54,0.86,1.1
431,0.48,0.44,0.38
432,0.42,0.41,0.54
433,0.16,0.08,0.18
434,0.63,0.51,0.72
435,,0.05,0.05
436,0.51,0.34,0.29
437,0.8,0.86,0.92
438,0.07,0.21,0.33
442,0.5,0.55,0.51
443,0.47,0.35,0.38
444,0.68,0.65,0.8
445,0.73,0.74,0.64
446,0.45,0.49,0.61
447,0.7,0.95,0.83
448,0.79,0.86,0.66
449,0.27,0.3,0.18
450,1,0.83,0.95
451,0.56,0.63,0.61
452,0.34,0.42,0.54
453,0.54,0.48,0.54
454,0.28,0.16,0.2
455,0.34,0.21,0.15
456,,,
457,0.13,0.09,0.09
458,0.26,0.32,0.29
459,0.64,0.66,0.59
460,0.64,0.66,0.76
462,0.83,0.68,0.79
463,0.82,0.66,0.63
464,0.87,0.85,0.91
465,0.22,0.2,0.34
466,0.72,0.73,0.66
467,0.53,0.41,0.48
468,,,
469,0.13,0.22,0.22
470,0.27,0.24,0.27
471,0.54,0.45,0.48
472,0.21,0.14,0.17
473,0.33,0.25,0.3
474,0.39,0.37,0.3
475,0.11,0.09,0.13
