id,y_2013,y_2014,y_2015,y_2016,y_2017
2,20,23,19,31,27
3,24,24,23,34,21
4,3,4,1,3,5
5,35,30,36,32,43
6,48,61,49,68,57
7,1,4,1,1,1
8,3,7,6,6,8
9,4,3,6,2,3
10,66,81,67,71,56
11,10,11,5,9,11
12,53,77,85,87,111
13,24,27,29,46,43
14,49,43,50,51,63
15,8,9,9,18,14
16,66,86,82,90,94
17,61,63,57,84,100
18,18,14,10,17,25
19,19,29,22,17,28
20,29,21,18,27,13
21,38,47,33,73,60
22,4,3,6,6,13
23,28,34,24,37,31
24,23,23,14,12,16
25,17,29,21,17,28
26,20,39,24,26,22
27,39,46,51,56,67
28,4,6,4,3,8
29,9,6,12,18,11
30,53,70,61,78,94
31,7,8,3,5,8
32,5,1,1,1,0
33,14,6,15,15,14
34,51,66,59,55,96
35,16,21,20,30,21
36,17,12,16,22,14
37,29,51,34,32,49
38,20,23,25,13,19
39,46,64,56,70,67
40,43,77,51,67,90
41,13,18,31,25,20
42,20,27,9,13,10
43,19,13,15,17,14
44,1,2,3,6,3
45,26,22,19,19,36
46,24,54,37,30,43
47,2,0,0,4,2
48,36,34,27,47,38
49,24,46,39,37,37
50,81,72,74,92,95
51,4,4,4,4,2
52,63,74,35,56,58
53,72,87,80,120,98
54,35,47,41,37,52
55,32,17,19,17,29
56,6,6,7,9,7
57,21,21,22,34,22
58,16,40,35,44,40
59,46,50,41,65,66
60,27,47,41,34,29
61,8,19,6,14,23
62,,,,,
64,43,26,24,48,49
65,5,4,3,6,13
66,11,14,2,7,15
67,8,8,7,5,5
68,26,44,34,55,59
69,5,2,1,9,10
70,21,22,22,26,36
71,90,129,85,81,121
72,12,11,12,17,42
73,35,56,51,69,62
74,4,8,9,1,11
75,16,12,9,14,18
76,23,18,19,22,30
77,44,71,49,58,71
78,36,23,22,25,36
79,55,69,42,50,54
80,11,16,10,17,19
81,12,11,9,14,13
82,20,21,18,25,43
83,42,49,46,61,54
84,4,6,11,11,11
85,61,58,53,65,74
86,50,51,55,60,67
87,22,29,23,14,9
88,25,42,31,46,35
89,24,29,28,36,36
90,30,28,29,26,43
91,34,60,58,69,66
92,7,6,11,9,23
93,18,18,26,21,36
94,25,33,26,35,38
95,17,18,23,24,23
96,46,37,51,44,69
97,30,45,46,36,50
98,18,52,46,50,65
99,14,22,13,27,19
100,35,35,36,58,63
101,44,40,38,77,65
102,33,40,31,51,29
103,37,41,28,49,76
105,11,16,15,21,24
106,20,49,34,52,28
107,37,32,38,54,33
108,15,9,22,24,17
109,23,31,32,36,18
110,22,26,23,27,27
111,32,22,28,27,52
112,16,27,17,19,14
113,61,93,72,109,84
114,25,31,31,52,62
115,44,48,20,33,48
116,58,85,75,106,109
117,69,81,72,114,103
118,9,19,9,9,18
119,21,32,28,31,19
120,24,53,58,81,72
121,50,47,69,74,91
122,,,,,
123,45,75,53,63,86
124,36,45,30,41,56
125,50,59,71,75,63
126,7,8,8,16,18
127,37,38,40,44,38
128,48,74,91,98,109
129,5,14,8,11,12
130,10,3,2,5,8
131,22,30,28,42,34
132,3,4,5,8,7
133,4,0,4,4,4
134,23,17,26,20,30
135,15,15,10,28,40
136,11,15,19,12,18
137,49,44,39,61,76
138,23,29,28,44,46
139,18,29,35,25,24
140,38,57,57,75,82
141,14,34,34,34,22
142,40,33,39,42,77
143,2,6,6,7,6
144,65,72,70,91,96
145,42,60,46,68,68
146,30,37,47,52,39
147,31,44,36,44,51
148,13,9,11,12,21
149,8,8,11,11,11
150,33,44,46,46,61
151,31,41,26,22,38
152,16,13,11,14,17
153,34,49,28,42,38
154,41,35,33,32,42
155,31,32,25,41,54
156,34,78,67,72,81
157,70,68,60,76,69
158,59,102,94,111,97
159,22,23,51,37,48
160,94,112,84,100,116
161,39,35,26,33,32
162,25,33,23,42,35
163,17,17,26,26,7
164,84,81,81,119,103
165,49,65,47,70,60
166,18,27,11,24,25
167,21,17,10,6,13
168,27,29,36,46,44
169,21,18,19,28,30
170,13,15,17,10,15
171,6,2,4,8,6
172,16,20,20,27,29
173,21,44,34,49,41
174,22,22,16,13,28
175,10,10,8,6,9
176,25,21,21,18,22
177,6,11,6,4,9
178,7,10,7,17,17
179,11,8,12,5,5
180,23,30,48,42,30
181,10,17,10,15,16
182,18,36,31,33,32
183,15,16,12,12,18
184,5,2,2,1,6
185,71,63,55,63,67
186,53,75,57,56,50
187,7,10,2,10,11
188,14,15,16,12,14
189,12,10,5,17,16
190,20,24,33,32,43
191,28,35,24,41,41
192,13,21,30,33,42
193,11,13,11,13,19
194,14,31,28,24,35
195,35,35,32,33,32
196,39,66,43,60,64
197,28,35,47,54,71
198,29,29,14,26,19
199,81,113,112,157,136
200,15,18,18,30,21
201,6,14,12,14,19
202,69,77,50,85,82
203,25,24,25,24,37
204,8,5,6,9,10
205,2,3,5,4,3
206,8,10,9,9,13
207,11,9,3,14,19
208,8,3,2,4,3
209,38,56,58,70,80
210,9,2,3,11,16
211,31,34,41,42,37
212,26,39,36,45,42
213,12,9,7,9,7
215,2,1,3,1,0
216,2,5,1,3,4
217,7,9,3,7,5
218,19,18,26,20,23
219,21,19,11,16,10
220,42,37,39,63,32
221,26,23,15,33,27
222,5,4,6,7,3
223,37,41,35,64,53
224,28,24,30,33,17
225,21,13,14,28,12
226,9,8,5,7,6
227,31,41,42,44,50
228,5,10,15,8,8
229,34,69,62,121,116
230,26,20,26,33,37
231,14,10,14,20,22
232,36,34,35,51,62
233,7,16,13,14,19
234,62,70,55,95,109
235,10,11,8,11,9
236,3,2,3,4,4
237,69,78,67,74,78
238,66,85,63,71,81
240,15,16,17,13,7
241,6,11,7,7,6
242,25,35,34,26,28
243,0,2,2,3,
244,24,31,28,25,34
245,32,39,32,35,30
246,35,29,21,30,24
247,26,28,26,42,40
248,25,38,18,43,44
249,36,36,34,54,63
250,14,19,21,20,24
251,16,9,12,22,31
252,5,3,5,11,7
253,18,14,11,10,14
254,1,2,3,7,9
255,17,13,7,16,15
256,7,5,10,12,21
257,37,39,31,42,45
258,63,64,67,73,93
259,39,44,34,57,56
260,56,91,79,68,91
261,31,27,33,27,26
262,21,24,13,13,18
263,18,17,10,11,17
264,11,15,13,28,25
265,28,17,14,21,20
266,20,34,24,27,49
267,40,35,46,35,45
268,32,48,42,46,41
269,22,23,14,30,31
270,41,35,19,20,27
271,24,28,26,30,37
272,18,25,16,25,16
273,19,22,10,17,27
274,11,10,8,14,15
275,26,18,26,20,23
276,23,22,24,20,26
277,18,19,11,15,30
278,17,14,14,10,16
279,11,9,4,4,6
280,60,58,80,76,91
281,19,19,19,31,22
282,20,35,30,31,42
283,44,50,49,73,87
284,3,7,9,8,15
285,,,,,
286,6,11,13,11,18
287,35,33,28,34,40
288,5,9,2,2,11
289,36,49,47,41,59
290,25,34,54,30,27
291,55,46,53,86,90
292,24,32,36,49,70
293,22,29,19,32,36
294,36,54,41,30,39
295,28,36,22,31,48
296,6,5,13,26,13
297,3,0,1,0,1
298,8,16,17,13,21
299,45,36,36,42,65
300,3,19,9,12,10
301,19,36,28,29,30
302,33,24,29,34,37
303,16,13,11,33,36
304,33,37,32,31,37
305,17,14,9,9,18
306,39,49,51,65,72
307,37,43,49,54,70
308,16,14,19,16,22
309,10,21,16,19,17
310,13,28,28,34,37
311,22,24,13,24,27
312,46,70,49,76,79
313,15,27,22,17,36
314,61,53,53,76,82
315,1,1,1,0,0
316,65,94,82,115,119
317,15,24,27,15,22
318,11,7,7,8,6
319,51,42,51,45,59
320,7,6,5,2,7
321,32,32,38,38,44
322,19,17,17,18,24
323,51,80,73,81,79
324,15,18,7,14,18
325,26,39,21,64,56
326,34,45,29,25,23
327,43,50,51,73,82
328,14,24,20,23,21
329,28,44,29,31,43
330,30,53,49,63,60
331,12,13,21,17,49
332,21,31,13,31,42
333,60,74,56,75,79
334,10,3,0,4,4
335,29,24,28,26,23
336,48,41,33,41,73
337,13,19,13,21,14
338,25,20,32,37,17
339,1,2,0,1,2
340,11,14,9,21,30
341,30,22,22,31,8
342,,0,1,1,21
343,6,9,8,15,12
344,16,18,19,35,26
345,12,22,17,23,22
346,70,66,74,94,92
347,7,13,10,9,20
348,37,56,42,33,35
349,28,19,23,30,12
350,9,9,7,5,7
351,12,13,15,15,12
352,21,30,28,23,28
353,19,29,14,24,13
354,16,16,17,19,20
355,24,14,14,19,15
356,30,30,25,37,29
357,17,24,16,21,25
358,20,21,14,12,14
359,6,12,12,9,7
360,57,75,72,73,73
361,31,34,28,41,39
362,84,99,102,101,110
363,75,94,101,124,115
364,10,7,6,6,7
365,18,14,9,12,15
366,15,8,13,12,13
367,23,13,17,20,17
368,65,61,51,56,61
369,39,55,73,80,89
370,146,140,123,185,152
371,176,180,138,220,261
372,97,88,73,103,109
373,4,4,5,6,1
374,54,77,60,79,83
375,3,6,3,2,4
376,35,55,54,40,56
377,56,60,46,63,71
378,19,9,12,7,17
379,15,14,17,15,10
380,19,38,29,36,43
381,27,27,36,28,30
382,44,52,42,63,64
383,71,96,88,132,121
384,7,5,4,5,20
385,126,206,161,214,219
386,41,29,27,21,23
387,52,67,75,98,103
388,24,22,23,28,28
389,126,162,186,195,177
390,14,12,12,11,10
391,2,10,7,15,9
392,35,27,23,28,29
393,56,40,40,37,36
394,35,34,30,30,27
395,16,17,19,16,15
396,29,30,30,43,46
397,10,5,8,14,12
398,3,1,5,8,4
399,10,18,10,16,17
400,5,8,13,13,22
401,18,17,20,24,19
402,9,15,19,12,10
403,11,8,13,12,18
404,34,32,27,31,34
405,45,54,42,54,43
406,11,13,12,24,6
407,27,26,19,21,16
408,17,13,19,15,19
409,5,11,4,13,11
410,4,3,7,8,10
411,6,16,16,30,22
412,4,3,1,5,1
413,22,20,15,17,22
416,12,23,8,11,14
417,29,33,24,18,16
418,33,21,14,17,30
419,17,16,13,20,17
420,11,12,9,13,16
421,9,10,10,10,15
422,41,37,38,42,57
423,23,18,15,19,24
424,2,4,4,7,3
425,7,8,7,5,8
426,26,15,18,18,20
428,28,20,12,33,32
430,47,41,39,63,62
431,23,35,29,33,42
432,37,25,33,37,20
433,12,7,7,4,3
434,9,11,10,10,14
435,3,1,1,5,8
436,17,11,20,22,35
437,30,21,26,27,47
438,10,11,10,14,25
442,40,40,42,52,60
443,16,10,11,14,15
444,38,50,34,42,36
445,23,26,14,16,21
446,12,18,8,12,17
447,21,23,14,19,25
448,34,27,18,39,42
449,2,1,4,6,9
450,25,28,10,12,22
451,20,21,17,24,24
452,7,6,5,12,8
453,34,30,28,31,19
454,14,13,15,16,17
455,10,9,13,15,17
456,2,1,0,2,2
457,9,11,8,7,9
458,5,10,9,12,14
459,31,30,30,41,19
460,35,35,45,31,31
462,23,32,38,29,30
463,21,21,29,41,36
464,19,18,18,26,20
465,6,10,5,7,7
466,31,30,21,38,46
467,15,14,14,25,21
468,2,1,2,2,2
469,12,9,8,3,7
470,10,7,17,19,16
471,22,28,22,24,19
472,5,2,6,10,11
473,20,19,26,28,22
474,17,16,14,11,19
475,8,12,7,7,9
