id,y_2011,y_2013,y_2015,y_2016,y_2017,y_2018
2,546788,545219,456137,478848,478854,478848
3,9569708,10382242,10500735,11259845,11499325,11850617
4,4398,4398,4398,4398,4398,4398
5,496101,490401,489205,483185,357331,357301
6,811695,808387,810086,809666,809646,811036
7,1582777,1582653,1726120,1542726,1542717,1724784
8,76488,74387,74387,71228,71226,74387
9,49675,49675,49675,47627,36846,36838
10,402957,404865,403549,404899,400892,400693
11,532734,534392,526792,496008,499590,507339
12,126534,126534,126534,126534,126531,126534
13,1390610,1390610,1392182,1389568,1387680,1384752
14,89481,91284,91284,91284,91287,91284
15,31388,26658,26658,26658,35745,35747
16,567110,547719,550372,540790,536445,534084
17,230398,233728,233728,233728,222520,226245
18,403490,405454,405454,414876,414882,414876
19,29460,29460,29460,29906,29904,29906
20,47037,47037,47037,47037,47038,47037
21,3053790,3020033,2961544,2959696,2941372,2935001
22,1289484,1192363,1150694,1112235,1067025,1222347
23,323519,324862,346047,272385,290364,290365
24,187398,173855,167656,167656,167655,163006
25,208555,208555,208555,208555,204990,204992
26,16514,15746,15410,15410,15410,15410
27,69197,69197,70945,70945,70944,70945
28,286624,286624,286572,287052,287052,287052
29,1066,1066,1066,1066,1066,1066
30,1649080,1656080,1607199,1551857,1616835,1739744
31,8500,7484,7484,8962,8962,8962
32,377640,377640,382621,383905,383904,383651
33,545334,699081,699081,699081,699080,699081
34,238729,256209,256199,256199,256200,266817
35,867595,865867,860600,863864,845640,1182538
36,267820,269188,273628,273134,274080,274074
37,369693,369693,240497,235105,200400,199067
38,4814550,5060455,5112073,5304928,5709852,5607522
39,80449,82049,80449,80581,80580,80581
40,89468,89468,89468,89468,89470,90848
41,159052,159052,159052,159052,159052,157804
42,3393,3393,3393,3393,3394,3393
43,66425,66425,66425,66425,66426,66425
44,125801,125801,125801,125801,125802,125801
45,16370,16370,14930,470450,487405,504365
46,90069,90537,90537,91167,91168,91167
47,65849,68043,68043,65127,65198,65196
48,108184,108184,108184,107184,107185,107184
49,32420,32420,32420,32420,32418,32420
50,130374,127877,128582,124262,127965,127946
51,943357,944003,927353,910968,898875,898853
52,1085240,985243,959786,954066,952942,907442
53,513980,522198,523818,523818,522200,522198
54,911595,911595,911595,929499,929502,1036960
55,465033,465153,465153,464261,443794,443799
56,310014,596431,601157,467026,600384,601157
57,527591,428254,382442,428073,428076,426993
58,172868,172868,172868,172279,170240,174421
59,177921,177921,181052,181052,179295,179385
60,243926,243926,249755,421163,426105,426113
61,103594,102778,102778,104526,104526,104526
62,,,,84368,84368,84368
64,286694,288341,376906,381741,381986,380336
65,79340,94487,97029,93490,99392,207217
66,1509824,1493573,1483279,1366259,1589040,1719049
67,33389,39227,38281,38281,31213,38284
68,3806572,3884760,3884760,3942260,3973600,4117809
69,196615,137580,137580,201504,262593,262589
70,178204,178204,178698,178890,177327,193709
71,37329,37329,37329,37329,37328,37329
72,2224553,2342894,2337155,2395062,2372310,2446424
73,2842922,2865410,3126535,3012144,3226828,3248076
74,115172,114317,107288,117537,117538,121452
75,55580,55580,48080,36598,36598,36598
76,118113,118443,118443,120627,121130,134466
77,220180,224716,229225,229140,229131,238309
78,2447428,2538363,2538363,2561479,2515096,2604862
79,17015,17015,15395,15395,17064,17061
80,20998,20998,20998,20998,21000,20742
81,12330,12330,13909,13909,13910,13909
82,140871,141771,141771,146445,146443,178687
83,195359,190559,190559,209854,190560,215751
84,165673,219503,219629,219629,219627,183365
85,43057,43057,43057,43057,43056,42861
86,45397,45397,45397,45397,45396,45397
87,55709,55709,65666,65666,65664,65666
88,608410,604890,594241,611473,621400,794243
89,2804,2804,2804,2804,2804,2804
90,98079,98079,98169,98079,98076,98079
91,1434,1434,1434,1434,1434,1434
92,1212183,1303577,1320044,1323374,1513337,1624351
93,2502965,2639395,2640345,2566981,2641097,2641082
94,1566926,1566926,1566926,1566926,1566913,1518326
95,1989525,1989244,1989244,1990197,1990230,1990241
96,791981,811643,824716,825852,829088,829093
97,25446,25446,25446,25446,25446,25446
98,31681,30337,30337,30452,30450,30452
99,1200,1200,1200,1200,1200,1200
100,1303593,1317709,1320129,1347469,1349480,1349491
101,14859,18359,18359,17915,24215,24215
102,18884,22377,22377,22377,22380,27037
103,53497,50096,42529,42529,42530,42529
105,2068,2068,2068,2068,2068,2068
106,662588,662418,662814,664734,665228,665214
107,74860,76210,76210,73737,73738,73737
108,267532,271931,275553,277618,278352,278347
109,365618,372678,375282,383795,383786,383795
110,165789,165789,166929,166657,166684,167541
111,911653,911653,911653,911653,911646,1022055
112,12211,12211,12211,12211,12212,12211
113,402449,402449,402493,406523,408464,408657
114,1123747,1123747,1153595,1158595,1158581,1158595
115,262235,288849,293565,293565,293580,293565
116,8866346,8907087,8939312,8961945,9228688,9305907
117,284370,284370,284370,283258,283260,283258
118,18454,18454,18454,18454,18454,18454
119,155257,155257,155257,155257,155264,155257
120,175090,175090,175090,175890,151712,151706
121,428959,428959,485054,482974,482977,510618
122,5259785,5286006,5286006,5230639,5196048,5160273
123,641870,647297,675108,675108,643650,645946
124,1764756,1601821,1580089,1558795,1539878,1562143
125,2549071,2515611,2527192,2533463,2531791,2531867
126,16584,19836,19836,19839,19840,16373
127,1343204,1343204,153962,98947,155584,103086
128,72084,72084,72084,72084,70193,68808
129,,,,,,
130,52541,52541,52541,52541,52542,52541
131,,,,,,
132,126598,126598,125537,125585,125580,125585
133,,,,,,
134,26146,26146,26146,26146,26148,26146
135,515569,515569,514334,515132,515134,511832
136,22964,23806,23806,23806,33971,33974
137,704975,709731,720110,708588,726540,737588
138,1230768,1223446,1219409,1231914,1203940,1203954
139,209234,203218,205752,206564,204680,202225
140,448142,450182,521396,521560,520884,589709
141,2686361,2712068,2688701,2701756,2697032,2700896
142,1498101,1501811,1496345,1552016,1469592,1474669
143,2544,2544,2544,2544,2536,2536
144,61145,61145,61145,56759,61160,61159
145,75055,75055,75810,75810,75810,75810
146,324443,332813,332813,321279,320980,320982
147,204228,203711,203711,205430,191350,193619
148,19857,19857,24449,24449,24448,24449
149,317406,317406,317406,317406,317403,317406
150,41918,41918,41912,41912,41909,41912
151,35996,35996,35996,35996,35994,35996
152,1836,1836,1836,1836,1836,1836
153,396884,372364,377006,396981,396975,396325
154,153033,158012,158926,162551,162552,162554
155,77813,77813,77813,86913,91320,137956
156,100217,79717,71381,89881,89880,86102
157,3098612,3077509,2881703,2859811,2857140,2726826
158,2809818,2774725,2810489,2784350,2768402,2804141
159,52375,51411,51411,51099,450495,448857
160,862393,860611,827480,862300,873225,879551
161,124311,132845,132845,132845,131596,131595
162,180920,186735,186519,187239,180072,180061
163,670820,665273,647505,678989,788700,811587
164,750145,747476,750137,720370,716699,724539
165,218121,219873,219873,225546,217182,217186
166,99878,103444,103444,103444,103446,103444
167,216452,220830,220830,220830,220832,229894
168,187647,187647,187647,187647,187648,187647
169,4075,4075,4075,,,4075
170,90573,94209,134325,134325,134324,144245
171,651650,737012,737012,737392,737400,756975
172,642727,673537,673537,583834,572831,693460
173,296793,296793,296793,296793,284795,296793
174,2144081,2175494,2181075,2496870,2539208,2903159
175,,,,,,
176,1246,1246,3229,3229,3230,3229
177,468,468,468,468,468,468
178,5945102,6054209,5843837,5850572,6074390,5816535
179,45911,45911,45911,45911,45913,45911
180,306650,322020,327511,377042,378300,374251
181,132440,148808,148808,148502,152075,152073
182,307032,307932,231459,345143,344047,740715
183,25686,25686,25686,25686,25686,25686
184,53732,53732,53732,53732,53730,53732
