id,y_2013,y_2014,y_2015,y_2016,y_2017
2,0.18,0.08,0.12,0.14,0.1
3,0.24,0.35,0.21,0.21,0.37
4,0.05,0.06,0.09,0.08,0.12
5,0.05,0.1,0.08,0.1,0.13
6,0.16,0.21,0.18,0.25,0.16
7,0.06,0.07,0.12,,0.11
8,,,,,
9,,,,,
10,0.34,0.25,0.23,0.24,0.26
11,0.1,0.18,0.12,0.1,0.13
12,0.29,0.2,0.27,0.36,0.37
13,0.22,0.14,0.1,0.13,0.12
14,0.38,0.36,0.32,0.47,0.41
15,0.1,0.11,0.12,0.08,0.16
16,0.5,0.45,0.4,0.47,0.41
17,0.4,0.42,0.26,0.33,0.4
18,0.17,0.11,0.18,0.22,0.22
19,0.27,0.15,0.25,0.31,0.23
20,0.28,0.27,0.33,0.2,0.34
21,0.11,0.21,0.2,0.29,0.26
22,0.06,,,,
23,0.17,0.11,0.09,0.09,0.14
24,0.13,0.09,0.09,0.13,0.12
25,0.21,0.41,0.32,0.36,0.45
26,0.4,0.39,0.35,0.25,0.22
27,0.45,0.26,0.38,0.36,0.42
28,,0.06,0.05,0.08,
29,0.05,0.14,0.09,0.13,0.11
30,0.24,0.14,0.14,0.19,0.15
31,0.15,0.14,0.21,0.19,0.2
32,0.05,,,,
33,0.08,,0.05,0.1,
34,0.22,0.23,0.15,0.21,0.2
35,0.17,0.06,0.12,0.11,
36,0.26,0.12,0.21,0.11,0.17
37,0.13,0.2,0.16,0.08,0.17
38,0.32,0.2,0.23,0.19,0.24
39,0.48,0.38,0.36,0.38,0.46
40,0.4,0.31,0.17,0.3,0.33
41,0.06,0.18,0.16,0.19,0.19
42,0.11,0.07,0.1,0.13,0.1
43,0.15,0.09,0.07,0.13,0.13
44,,,,,
45,0.25,0.19,0.15,0.32,0.29
46,0.25,0.24,0.2,0.15,0.18
47,,,,,
48,0.27,0.27,0.23,0.34,0.27
49,0.24,0.26,0.26,0.26,0.34
50,0.52,0.39,0.24,0.42,0.45
51,0.05,,,0.05,
52,0.21,0.17,0.15,0.17,0.14
53,0.29,0.25,0.3,0.34,0.3
54,0.16,0.18,0.16,0.28,0.27
55,0.12,0.24,0.18,0.09,0.16
