id,y_2014,y_2015,y_2016,y_2017
2,0.48,0.36,0.39,0.37
3,0.68,0.83,1,0.96
4,0.29,0.35,0.35,0.33
5,0.31,0.3,0.34,0.37
6,0.56,0.53,0.59,0.53
7,0.2,0.14,0.18,0.18
8,0.14,0.12,0.17,0.21
9,0.06,0.07,0.08,
10,0.94,0.78,0.66,0.69
11,0.57,0.47,0.62,0.62
12,0.93,1.01,1.08,1.14
13,0.4,0.46,0.66,0.79
14,1.35,1.27,1.32,1.3
15,0.37,0.43,0.41,0.34
16,1.48,1.47,1.5,1.6
17,1.31,1.21,1.07,0.97
18,0.54,0.65,0.77,0.87
19,0.8,0.71,0.77,0.86
20,0.84,0.84,0.92,0.97
21,0.99,1.05,1,0.81
22,0.13,0.12,0.11,0.13
23,0.39,0.46,0.53,0.46
24,0.34,0.24,0.24,0.18
25,1.13,1.1,1.3,1.55
26,0.93,0.81,0.71,0.72
27,1.21,1.44,1.46,1.77
28,0.34,0.37,0.34,0.34
29,0.38,0.34,0.39,0.26
30,0.53,0.68,0.61,0.68
31,0.44,0.49,0.49,0.51
32,0.05,0.05,,
33,0.21,0.22,0.17,0.14
34,0.84,0.74,0.71,0.84
35,0.38,0.41,0.43,0.36
36,0.35,0.28,0.36,0.36
37,0.43,0.38,0.35,0.4
38,0.48,0.46,0.45,0.43
39,1.28,1.29,1.18,1.22
40,1.04,1.12,0.97,0.83
41,0.27,0.27,0.28,0.29
42,0.57,0.6,0.68,0.65
43,0.51,0.55,0.53,0.64
44,0.08,0.09,0.08,0.1
45,0.98,1.06,1.03,1.22
46,0.66,0.56,0.43,0.5
47,,,0.06,
48,0.65,0.76,0.8,0.89
49,0.53,0.6,0.59,0.65
50,1.1,1.21,1.33,1.36
51,0.13,0.09,0.06,
52,0.84,0.5,0.39,0.58
53,1.08,1.06,1.5,1.28
54,0.72,0.82,0.82,0.84
55,0.32,0.28,0.32,0.38
56,0.29,0.25,0.25,0.25
57,0.57,0.57,0.67,0.57
58,0.62,0.54,0.58,0.59
59,0.74,0.65,0.69,0.78
60,0.41,0.36,0.43,0.36
61,0.29,0.25,0.23,0.22
62,,,,
64,0.4,0.38,0.56,0.63
65,0.06,0.09,0.1,0.17
66,0.19,0.13,0.09,0.14
67,,0.06,0.07,
68,1.03,0.76,0.81,0.92
69,0.22,0.22,0.34,0.43
70,0.28,0.34,0.28,0.39
71,1.46,1.18,1.48,1.5
72,0.4,0.36,0.48,0.74
73,1.02,1.03,1.05,1.14
74,0.19,0.12,0.1,0.13
75,0.8,0.77,0.91,1.01
76,0.99,0.98,1.04,1.16
77,1.87,1.84,2.07,2.12
78,0.6,0.7,0.63,0.69
79,0.65,0.76,0.86,0.72
80,0.26,0.18,0.22,0.27
81,0.38,0.34,0.39,0.31
82,0.66,0.85,0.86,1.09
83,0.76,0.8,0.87,0.98
84,0.12,0.17,0.15,0.15
85,0.78,0.67,0.7,0.54
86,0.63,0.65,0.75,0.73
87,0.43,0.48,0.34,0.18
88,0.52,0.44,0.52,0.45
89,0.55,0.46,0.44,0.52
