id,y_2010,y_2013,y_2014,y_2016,y_2018
2,62572,56389,55895,56282,57785
3,280734,275334,290732,308527,285554
4,97015,85096,83321,95494,88791
5,17024,17391,18243,19421,19825
6,73806,71345,70955,77854,70849
7,133187,106196,106423,113057,102171
8,62115,55367,54456,57573,56631
9,24534,24627,24950,26987,28352
10,131863,126367,127824,131736,124871
11,132207,124595,134433,144419,138325
12,,,,,
13,72781,65353,72923,69332,65435
14,117166,114530,119858,117678,116965
15,142964,125488,123012,126547,118176
16,149069,140715,139806,145405,144282
17,131099,125892,121975,122108,115760
18,159826,138241,150446,166493,161511
19,203036,184756,179680,187910,171403
20,141300,124937,113772,129480,120213
21,29471,37359,39636,40109,40078
22,20616,20462,18702,18538,16921
23,28233,29035,26672,26887,25282
24,55713,45509,48618,44073,40591
25,206341,175116,166085,191849,173380
26,,,,,
27,108915,100683,103382,104820,102304
28,57903,51762,53692,64736,59354
29,56045,57279,58293,59410,54969
30,12560,11904,11581,10876,12568
31,131015,109618,109944,124061,111069
32,7267,6949,6810,7056,6449
33,,3226,3738,4277,4013
34,80747,75360,76972,88451,123742
35,53479,64949,74007,86030,91088
36,130837,115516,115969,116020,107593
37,64273,62365,62018,65140,62701
38,138706,123941,125891,128666,119551
39,130709,131464,133236,142192,138823
40,86608,83395,86262,90057,87455
41,63541,51633,52020,56621,49989
42,89969,78075,79393,89453,76976
43,83487,72519,72779,80147,73249
44,42089,39605,43790,51210,45774
45,163183,170268,189135,213688,226855
46,70701,64521,63861,64564,62992
47,6400,3988,3584,4607,4427
48,62682,59842,61236,69193,62727
49,101626,104247,100226,113487,112368
50,68455,66117,68088,66631,68576
51,48067,43140,42603,46466,44304
52,22608,20503,19436,21405,21686
53,84278,76227,84315,82305,78118
54,77780,75054,83969,78567,82403
55,131714,115010,115190,124646,111040
56,24524,18997,19028,20239,18948
57,12236,11484,10874,10070,14980
58,41892,39730,40068,41945,39369
59,45532,45901,57410,55409,54151
60,,,,,
61,42240,40738,41661,44685,38755
62,,,,,
64,25989,35263,34428,37388,22495
65,,1658,,,
66,,,,,
67,,,,,
68,59690,54573,56487,50550,49263
69,83444,66619,67248,75202,67045
70,63213,61447,60693,64125,58008
71,30002,30584,32254,30859,29104
72,39730,35463,35234,37365,35338
73,99918,100093,108360,113782,121225
74,18048,15247,14325,13427,12013
75,121438,90898,103355,123789,105404
76,107464,134714,161418,152242,150409
77,141360,139565,158340,141175,148524
78,65773,71042,81450,74009,77228
79,,,,,
80,13890,15825,14626,15247,14573
81,48954,44095,46085,40456,39874
82,74445,60687,72370,73583,72704
83,,,,6654,5566
84,8585,7537,7271,8195,9615
85,67341,68357,73841,71499,69240
86,,,,,863
87,34994,42831,32668,34830,33158
