id,y_2012,y_2014,y_2016
2,6,16,6
3,13,20,14
4,0,2,1
5,1,4,4
6,6,14,4
7,1,0,2
8,2,2,2
9,2,4,1
10,15,16,14
11,10,9,7
12,10,12,9
13,6,7,11
14,14,7,20
15,2,2,8
16,15,25,16
17,12,11,18
18,11,4,10
19,7,3,9
20,4,3,7
21,8,10,11
22,4,0,3
23,4,2,5
24,2,3,4
25,4,1,2
26,5,4,1
27,3,3,9
28,0,0,1
29,1,3,3
30,10,14,9
31,3,4,3
32,,,1
33,2,4,11
34,9,6,11
35,3,3,5
36,1,5,5
37,12,8,12
38,6,3,4
39,13,11,11
40,8,9,13
41,2,2,1
42,2,5,7
43,1,3,1
44,1,1,4
45,19,10,16
46,4,2,5
47,1,2,5
48,6,5,5
49,6,4,8
50,6,12,17
51,7,4,5
52,16,9,6
53,12,20,18
54,4,4,6
55,3,3,1
56,1,0,1
57,5,3,8
58,7,4,5
59,4,12,5
60,6,6,4
61,2,1,1
62,,,
64,9,10,5
65,11,7,19
66,11,3,5
67,1,3,4
68,8,8,10
69,0,2,0
70,3,1,6
71,20,15,21
72,3,3,4
73,6,6,11
74,0,7,3
75,0,3,4
76,9,8,1
77,14,12,10
78,11,3,6
79,8,11,8
80,4,7,5
81,1,2,4
82,4,9,7
83,8,4,1
84,0,2,0
85,12,7,13
86,12,11,8
87,12,5,7
88,10,7,8
89,3,5,3
90,5,6,9
91,4,2,6
92,4,4,3
93,6,12,1
94,4,4,4
95,3,2,7
96,12,11,15
97,6,4,3
98,9,6,6
99,5,5,4
100,3,14,12
101,12,6,16
102,6,1,6
103,7,3,8
105,2,6,11
106,3,4,2
107,9,4,4
108,5,0,1
109,0,3,5
110,2,7,13
111,7,6,10
112,7,2,6
113,11,11,10
114,7,5,7
115,12,8,14
116,13,14,16
117,21,20,16
118,1,0,3
119,5,1,5
120,14,6,13
121,3,7,7
122,,,
123,8,9,8
124,8,8,5
125,11,10,21
126,0,2,5
127,12,10,11
128,8,13,14
129,0,6,4
130,6,0,2
131,9,5,5
132,0,0,1
133,2,2,0
134,3,7,2
135,2,4,5
136,7,5,8
137,11,13,8
138,2,1,3
139,6,3,7
140,6,10,6
141,1,5,5
142,7,3,11
143,1,0,1
144,10,7,6
145,5,11,2
146,4,2,6
147,4,3,9
148,1,3,7
149,1,0,0
150,5,2,12
151,2,4,2
152,2,0,2
153,8,8,9
154,11,7,11
155,3,9,6
156,6,13,14
157,3,12,10
158,8,23,13
159,2,2,6
160,11,11,16
161,10,7,4
162,4,4,7
163,3,4,4
164,16,26,25
165,9,13,13
166,5,7,5
167,3,3,4
168,7,5,3
169,6,7,3
170,0,1,2
171,2,0,0
172,7,3,1
173,5,5,7
174,3,3,7
175,2,3,2
176,3,5,0
177,2,4,0
178,12,13,10
179,2,7,4
180,1,2,4
181,5,6,3
182,4,7,5
183,0,3,0
184,5,8,8
185,9,9,14
186,4,6,7
187,0,1,1
188,2,4,4
189,1,2,1
190,4,5,7
191,4,2,7
192,9,5,7
193,0,0,2
194,2,1,3
195,9,9,6
196,8,6,9
197,9,8,5
198,0,5,2
199,18,17,20
200,2,4,3
201,0,3,0
202,9,9,9
203,4,3,5
204,6,2,6
205,1,0,1
206,3,9,4
207,5,6,10
208,0,0,8
209,5,12,14
210,3,1,2
211,8,4,6
212,3,2,5
213,4,2,4
215,2,0,0
216,0,2,2
217,0,3,1
218,2,3,3
219,3,3,3
220,3,5,4
221,7,13,9
222,11,4,1
223,13,7,4
224,5,3,6
225,3,1,0
226,2,5,2
227,8,6,8
228,1,1,0
229,8,13,14
230,9,8,8
231,2,5,9
232,5,10,4
233,4,2,6
234,10,9,9
235,4,5,8
236,2,1,1
237,12,6,10
238,3,9,5
240,3,2,1
241,5,3,0
242,6,6,2
243,,,
244,5,2,7
245,7,9,5
246,11,7,5
247,5,5,10
248,5,1,6
249,9,6,10
250,4,3,5
251,9,6,3
252,1,0,1
253,2,5,4
254,0,1,3
255,0,2,6
256,7,3,6
257,5,11,8
258,11,17,11
259,6,3,8
260,5,9,8
261,3,2,4
262,6,6,4
263,1,2,4
264,4,3,9
265,3,2,4
266,4,3,16
267,11,8,18
268,2,3,4
269,4,2,5
270,12,7,4
271,10,5,3
272,3,6,6
