id,y_2012,y_2014,y_2016
2,0.65,0.74,0.6
3,1.81,2.3,2.02
4,0.14,0.14,0.17
5,0.26,0.23,0.24
6,0.58,0.56,0.57
7,0.1,0.12,0.11
8,0.43,0.43,0.4
9,0.19,0.23,0.18
10,1.04,1.11,1.13
11,0.95,0.89,0.9
12,0.88,0.96,0.94
13,0.96,1.03,1.17
14,0.85,1.05,1.29
15,0.46,0.42,0.59
16,1.46,1.69,1.64
17,0.74,0.99,1.03
18,0.81,0.73,0.78
19,0.82,0.95,0.97
20,0.56,0.73,0.7
21,1.01,1.21,1.08
22,0.19,0.12,0.2
23,0.28,0.36,0.39
24,0.41,0.45,0.36
25,0.45,0.33,0.57
26,0.66,0.7,0.6
27,0.71,0.7,0.65
28,0.23,0.17,0.21
29,0.11,0.17,0.26
30,0.44,0.61,0.67
31,0.33,0.46,0.44
32,,,0.09
33,0.48,0.56,0.8
34,0.65,0.57,0.77
35,0.53,0.53,0.71
36,0.41,0.64,0.69
37,0.72,0.56,0.57
38,0.52,0.45,0.5
39,0.86,0.81,0.77
40,0.93,0.88,1.2
41,0.26,0.3,0.42
42,0.44,0.45,0.61
43,0.33,0.39,0.38
44,0.11,0.21,0.15
45,1.72,1.6,1.52
46,0.55,0.4,0.52
47,0.33,0.33,0.41
48,0.56,0.47,0.36
49,0.59,0.68,0.64
50,1.2,1.36,1.6
51,0.37,0.42,0.32
52,1.26,0.74,0.58
53,1.24,1.5,1.44
54,0.58,0.76,0.75
55,0.36,0.39,0.41
56,0.09,0.1,0.05
57,0.61,0.99,0.9
58,0.35,0.38,0.59
59,0.72,0.78,0.88
60,0.52,0.6,0.53
61,0.31,0.28,0.14
62,,,
64,0.84,0.89,0.93
65,0.8,0.94,1.36
66,0.67,0.83,0.72
67,0.18,0.38,0.55
68,0.79,0.83,0.68
69,0.1,0.2,0.13
70,0.23,0.27,0.39
71,1.96,2,2.08
72,0.33,0.54,0.63
73,0.93,0.86,1.01
74,0.14,0.23,0.29
75,0.28,0.34,0.36
76,0.62,0.82,1
77,1.72,1.65,1.54
78,0.84,0.72,0.73
79,1.12,1.11,1.15
80,0.43,0.59,0.57
81,0.27,0.26,0.27
82,0.6,0.6,0.91
83,0.64,0.58,0.52
84,0.08,0.13,0.08
85,0.76,0.71,0.73
86,0.97,1.06,1.08
87,0.81,0.64,0.46
88,0.43,0.55,0.52
89,0.49,0.31,0.35
90,0.73,0.87,0.72
91,0.58,0.61,0.54
92,0.55,0.52,0.55
93,0.62,0.56,0.43
94,0.32,0.28,0.36
95,0.45,0.35,0.56
96,1.07,1.19,1.22
97,0.94,0.84,0.77
98,0.93,0.62,1.03
99,0.41,0.44,0.51
100,0.5,0.58,0.67
101,1.16,0.94,0.93
102,0.49,0.4,0.43
103,0.51,0.5,0.5
105,0.42,0.62,0.99
106,0.6,0.71,0.69
107,0.83,0.75,0.65
108,0.38,0.32,0.35
109,0.43,0.42,0.45
110,0.49,0.45,0.51
111,0.86,0.84,1.06
112,0.46,0.38,0.44
113,1.06,0.97,1.28
114,0.35,0.38,0.47
115,1.26,1.25,1.16
116,1.25,1.37,1.68
117,1.24,1.38,1.34
118,0.24,0.25,0.35
119,0.34,0.29,0.37
120,0.61,0.6,0.73
121,0.6,0.69,0.82
122,,,
123,0.58,0.57,0.66
124,0.43,0.53,0.5
125,0.94,1.05,0.89
126,0.11,0.13,0.26
127,1,1.12,1.23
128,1,1.03,1.2
129,0.41,0.56,0.47
130,0.32,0.31,0.3
131,0.66,0.58,0.63
132,0.16,0.1,0.2
133,0.26,0.37,0.2
134,0.25,0.4,0.24
135,0.41,0.3,0.44
136,0.98,0.81,0.69
137,0.79,0.85,0.9
138,0.21,0.14,0.33
139,0.25,0.28,0.46
140,0.54,0.72,0.61
141,0.31,0.34,0.45
142,0.85,0.71,0.84
143,0.31,0.28,0.43
144,0.85,0.66,0.83
145,0.58,0.71,0.62
146,0.41,0.52,0.56
147,0.52,0.59,0.63
148,0.4,0.44,0.38
149,0.24,0.12,0.12
150,0.4,0.38,0.48
151,0.7,0.73,0.47
152,0.17,0.19,0.19
153,0.92,0.8,0.74
154,0.89,0.82,0.9
155,0.78,0.87,1.01
156,1.06,1.11,1.21
157,0.38,0.66,0.5
158,0.98,1.23,1.38
159,0.36,0.26,0.45
160,0.81,0.77,0.89
161,0.88,0.88,0.72
162,0.57,0.45,0.58
163,0.22,0.3,0.36
164,2.17,2.41,2.36
165,0.99,1.33,1.29
166,0.38,0.52,0.4
167,0.4,0.34,0.44
168,0.4,0.42,0.45
169,0.65,0.69,0.65
170,0.33,0.21,0.23
171,0.22,0.21,0.23
172,1.08,0.88,0.73
173,0.19,0.27,0.33
174,0.46,0.34,0.37
175,0.31,0.27,0.48
176,0.65,0.52,0.5
177,0.32,0.36,0.32
178,0.72,1.03,1.43
179,0.38,0.52,0.55
180,0.31,0.44,0.46
181,0.53,0.55,0.49
182,0.23,0.23,0.26
183,0.31,0.3,0.21
184,0.77,0.88,0.77
185,1.27,1.13,1.17
186,0.48,0.58,0.7
187,0.28,0.23,0.35
188,0.39,0.41,0.43
189,0.24,0.26,0.31
190,0.34,0.33,0.34
191,0.49,0.44,0.44
192,0.69,0.83,0.98
193,0.37,0.46,0.43
194,0.19,0.19,0.38
195,0.74,0.7,0.6
196,0.58,0.77,0.65
197,0.74,0.76,0.95
198,0.21,0.34,0.28
199,1.31,1.6,1.52
200,0.36,0.34,0.28
201,0.32,0.34,0.44
202,0.92,0.75,0.78
203,0.49,0.5,0.58
204,0.49,0.41,0.4
205,0.11,0.14,0.17
206,0.34,0.55,0.42
207,0.41,0.67,0.8
208,0.21,0.28,0.44
209,0.82,0.93,1.29
210,0.27,0.4,0.45
211,0.64,0.65,0.75
212,0.42,0.59,0.87
213,0.44,0.35,0.41
215,0.12,0.11,0.15
216,0.15,0.15,0.19
217,0.14,0.29,0.3
218,0.62,0.74,0.62
219,0.3,0.24,0.33
220,0.48,0.43,0.36
221,0.64,0.62,0.77
222,0.56,0.51,0.47
223,0.69,0.62,0.5
224,0.39,0.46,0.49
225,0.22,0.3,0.33
226,0.27,0.23,0.23
227,0.59,0.64,0.55
228,0.15,0.26,0.07
229,0.98,1.04,1.49
230,0.94,0.98,1.17
231,0.56,0.6,0.72
232,0.76,0.92,0.95
233,0.56,0.42,0.63
234,1.35,1.3,1.27
235,0.55,0.58,0.72
236,0.24,0.17,0.18
237,0.69,0.72,0.83
238,0.48,0.61,0.55
240,0.47,0.45,0.44
241,0.3,0.36,0.21
242,0.44,0.5,0.29
243,,,
244,0.54,0.4,0.48
245,0.64,0.7,0.59
246,0.69,0.75,0.71
247,0.38,0.43,0.53
248,0.58,0.59,0.54
249,0.83,0.59,0.71
250,0.49,0.41,0.42
251,0.67,0.57,0.49
252,0.14,0.21,0.3
253,0.59,0.61,0.5
254,0.17,0.1,0.39
255,0.42,0.5,0.4
256,0.63,0.53,0.84
257,1.05,1.06,0.89
258,0.86,0.79,0.97
259,0.64,0.68,0.79
260,0.63,0.76,0.55
261,0.52,0.41,0.51
262,0.48,0.51,0.52
263,0.34,0.57,0.51
264,0.47,0.59,0.76
265,0.37,0.37,0.38
266,0.76,0.76,0.77
267,1.38,1.27,1.5
268,0.4,0.61,0.38
269,0.65,0.6,0.67
270,0.45,0.55,0.6
271,0.31,0.35,0.27
272,0.58,0.43,0.59
273,0.59,0.74,0.77
274,0.34,0.41,0.41
275,0.42,0.43,0.47
276,0.63,0.57,0.54
277,0.4,0.38,0.61
278,0.43,0.44,0.46
279,0.47,0.43,0.44
280,0.58,0.83,0.71
281,0.3,0.29,0.37
282,0.39,0.37,0.36
283,0.57,0.66,0.62
284,0.11,0.06,0.07
285,,,
286,0.25,0.34,0.31
287,0.54,0.57,0.74
288,0.47,0.5,0.52
289,1.41,1.04,1.09
290,0.17,0.11,0.2
291,0.85,0.95,1.54
292,0.43,0.48,0.51
293,0.22,0.33,0.36
294,0.23,0.25,0.33
295,0.45,0.48,0.36
296,0.24,0.37,0.47
297,0.08,0.07,0.1
298,0.38,0.36,0.46
299,0.76,0.69,0.97
300,0.35,0.39,0.26
301,0.46,0.58,0.5
302,1.07,1.06,0.87
303,0.41,0.56,0.51
304,0.48,0.54,0.55
305,0.27,0.24,0.25
306,0.52,0.63,0.74
307,0.73,0.64,0.95
308,0.32,0.45,0.35
309,0.31,0.22,0.31
310,0.5,0.42,0.5
311,0.32,0.3,0.4
312,0.49,0.56,0.67
313,0.59,0.46,0.54
314,1.01,1.18,1.16
315,0.25,0.18,0.28
316,1.43,1.68,1.63
317,0.47,0.51,0.4
318,0.4,0.47,0.46
319,0.68,0.83,0.76
320,0.46,0.4,0.43
321,0.36,0.41,0.36
322,0.28,0.23,0.28
323,0.68,0.78,0.83
324,0.23,0.32,0.27
325,0.6,0.68,0.8
326,0.34,0.34,0.24
327,0.66,0.64,0.77
328,0.2,0.19,0.19
329,0.52,0.45,0.54
330,0.65,0.5,0.67
331,0.37,0.4,0.42
332,0.64,0.65,0.78
333,0.8,0.73,0.87
334,0.58,0.53,0.68
335,0.64,0.68,0.66
336,1.14,1.2,1.31
337,0.56,0.38,0.46
338,0.57,0.47,0.42
339,0.16,0.18,0.13
340,0.7,0.86,0.95
341,0.62,0.72,0.53
342,0.05,0.15,0.14
343,0.53,0.53,0.46
344,0.57,0.51,0.44
345,0.19,0.19,0.14
346,0.98,1.02,0.85
347,0.18,0.2,0.19
348,0.76,0.52,0.63
349,0.52,0.57,0.45
350,0.35,0.36,0.36
351,0.33,0.37,0.36
352,0.44,0.45,0.5
353,0.72,0.75,0.61
354,0.44,0.4,0.36
355,0.89,0.97,0.96
356,0.78,0.76,0.7
357,0.72,0.66,0.6
358,0.72,0.63,0.96
359,0.58,0.67,0.75
360,1.22,1.12,1.42
361,0.31,0.38,0.43
